start_date,full_date,age_td,age_bucket,horizon_y,policy,CAGR,MDD,Final,late_entry_date,late_entry_qqq_drawdown
2017-09-01,2009-04-22,2107,1009_plus,3,PB5_100,0.17590725451977973,-0.5637273396039275,1.626191598143591,2018-02-05,-0.07494272532786073
2017-09-01,2009-04-22,2107,1009_plus,3,PB10_50,0.28124425783480356,-0.36247053266765017,2.1036626588845406,2018-02-08,-0.10226372108070536
2017-09-01,2009-04-22,2107,1009_plus,3,PB10_100,0.21516822168834482,-0.5637273396039273,1.7946193922340417,2018-02-08,-0.10226372108070536
2017-09-01,2009-04-22,2107,1009_plus,3,PB15_50,0.2988846992462151,-0.14723087963306436,2.1917778585277103,2018-12-17,-0.15543941592599309
2017-09-01,2009-04-22,2107,1009_plus,3,PB15_100,0.25368074086647274,-0.2247604706896107,1.9707617203563228,2018-12-17,-0.15543941592599309
2017-09-01,2009-04-22,2107,1009_plus,3,WAIT_NEXT,0.34118383129571916,-0.14723087963306447,2.4130151234006196,,
2017-09-01,2009-04-22,2107,1009_plus,5,IMM25,0.18380707106707095,-0.524568880861692,2.3246737602247913,2017-09-05,-0.008973001596935148
2017-09-01,2009-04-22,2107,1009_plus,5,IMM50,0.17486057175544034,-0.524568880861692,2.2381589564538475,2017-09-05,-0.008973001596935148
2017-09-01,2009-04-22,2107,1009_plus,5,IMM100,0.15612304115726028,-0.5637273396039271,2.065302292047938,2017-09-05,-0.008973001596935148
2017-09-01,2009-04-22,2107,1009_plus,5,PB5_50,0.1507635022377618,-0.524568880861692,2.017878041919403,2018-02-05,-0.07494272532786073
2017-09-01,2009-04-22,2107,1009_plus,5,PB5_100,0.10197940038294173,-0.5637273396039275,1.6249606338081677,2018-02-05,-0.07494272532786073
2017-09-01,2009-04-22,2107,1009_plus,5,PB10_50,0.16021093790319307,-0.524568880861692,2.1020702673669565,2018-02-08,-0.10226372108070536
2017-09-01,2009-04-22,2107,1009_plus,5,PB10_100,0.12391793372746474,-0.5637273396039273,1.7932609345529071,2018-02-08,-0.10226372108070536
