start_date,full_date,age_td,age_bucket,horizon_y,policy,CAGR,MDD,Final,initial_entry_date,add_date,add_qqq_dd
2013-04-01,2009-04-22,991,757_1008,5,L25_TO100_PB5_POST,0.5623976024880166,-0.44536912654272764,9.27370593442218,2013-04-02,2013-06-24,-0.05853827869242645
2013-04-01,2009-04-22,991,757_1008,5,L50_TO100_PB5_POST,0.5640045467186576,-0.44536912654272753,9.32141043043218,2013-04-02,2013-06-24,-0.05853827869242645
2013-04-01,2009-04-22,991,757_1008,5,L25_TO100_PB5_R63,0.5623976024880166,-0.44536912654272764,9.27370593442218,2013-04-02,2013-06-24,-0.05853827869242645
2013-04-01,2009-04-22,991,757_1008,5,L25_TO100_PB10_R63,0.36372880945965047,-0.43453900319437,4.703867421394312,2013-04-02,2015-08-21,-0.10159700209891043
2013-04-01,2009-04-22,991,757_1008,5,WAIT_NEXT,0.0033722471635642126,0.0,1.0169452274714261,,,
2013-05-01,2009-04-22,1013,1009_plus,3,IMM25,0.13097899386784717,-0.24921848900127985,1.445808555217994,2013-05-02,,
2013-05-01,2009-04-22,1013,1009_plus,3,IMM50,0.23677500966226672,-0.3528849205344158,1.8898859369759837,2013-05-02,,
2013-05-01,2009-04-22,1013,1009_plus,3,IMM100,0.4063716171902976,-0.44536912654272753,2.777152989583903,2013-05-02,,
2013-05-01,2009-04-22,1013,1009_plus,3,L25_TO50_PB5_POST,0.25049780729200855,-0.35765132093363805,1.953393000263545,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,3,L25_TO100_PB5_POST,0.430193580829463,-0.44536912654272764,2.9204481298297114,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,3,L50_TO100_PB5_POST,0.4223359503514681,-0.44536912654272764,2.872651234408497,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,3,L25_TO100_PB5_R63,0.430193580829463,-0.44536912654272764,2.9204481298297114,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,3,L25_TO100_PB10_R63,0.13212784183496962,-0.4345390031943701,1.450212023425035,2013-05-02,2015-08-21,-0.10159700209891043
2013-05-01,2009-04-22,1013,1009_plus,3,WAIT_NEXT,0.0005776360951539328,0.0,1.0017311734600056,,,
2013-05-01,2009-04-22,1013,1009_plus,5,IMM25,0.24438443619720962,-0.24921848900127985,2.983442060989794,2013-05-02,,
2013-05-01,2009-04-22,1013,1009_plus,5,IMM50,0.37692400500333423,-0.3528849205344158,4.948448313719627,2013-05-02,,
2013-05-01,2009-04-22,1013,1009_plus,5,IMM100,0.547573083303067,-0.44536912654272753,8.874532770698075,2013-05-02,,
2013-05-01,2009-04-22,1013,1009_plus,5,L25_TO50_PB5_POST,0.3889767386516618,-0.35765132093363805,5.168825164656133,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,5,L25_TO100_PB5_POST,0.5632254410568909,-0.44536912654272764,9.332439635304674,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,5,L50_TO100_PB5_POST,0.5580741728356986,-0.44536912654272764,9.179702239725774,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,5,L25_TO100_PB5_R63,0.5632254410568909,-0.44536912654272764,9.332439635304674,2013-05-02,2013-06-24,-0.05853827869242645
2013-05-01,2009-04-22,1013,1009_plus,5,L25_TO100_PB10_R63,0.3589733474801362,-0.4345390031943701,4.634225832936243,2013-05-02,2015-08-21,-0.10159700209891043
2013-05-01,2009-04-22,1013,1009_plus,5,WAIT_NEXT,0.0036606950083577505,0.0,1.0184358082599632,,,
2013-06-03,2009-04-22,1035,1009_plus,3,IMM25,0.13873313196892068,-0.24154066574672062,1.4767533535720283,2013-06-04,,
2013-06-03,2009-04-22,1035,1009_plus,3,IMM50,0.24959758183614222,-0.3476781092968626,1.9515636781950527,2013-06-04,,
2013-06-03,2009-04-22,1035,1009_plus,3,IMM100,0.42595585366305944,-0.44536912654272764,2.900235181364899,2013-06-04,,
2013-06-03,2009-04-22,1035,1009_plus,3,L25_TO50_PB5_POST,0.18049805316287726,-0.3121928547988252,1.6453170265083858,2013-06-04,2014-02-03,-0.05057427336176745
2013-06-03,2009-04-22,1035,1009_plus,3,L25_TO100_PB5_POST,0.29231669858024323,-0.44536912654272753,2.1586884025989734,2013-06-04,2014-02-03,-0.05057427336176745
2013-06-03,2009-04-22,1035,1009_plus,3,L50_TO100_PB5_POST,0.33988977954816835,-0.44536912654272764,2.406035477829948,2013-06-04,2014-02-03,-0.05057427336176745
2013-06-03,2009-04-22,1035,1009_plus,3,L25_TO100_PB5_R63,0.47614397481303405,-0.44536912654272764,3.217453937786249,2013-06-04,2013-06-24,-0.05853827869242645
2013-06-03,2009-04-22,1035,1009_plus,3,L25_TO100_PB10_R63,0.1625451106205391,-0.43453900319437,1.5713692232104706,2013-06-04,2015-08-21,-0.10159700209891043
2013-06-03,2009-04-22,1035,1009_plus,3,WAIT_NEXT,0.0006470963034208577,0.0,1.001943028949,,,
2013-06-03,2009-04-22,1035,1009_plus,5,IMM25,0.2638548066618245,-0.24154066574672062,3.2201038605891696,2013-06-04,,
2013-06-03,2009-04-22,1035,1009_plus,5,IMM50,0.4027508116478815,-0.3476781092968626,5.420162301210717,2013-06-04,,
2013-06-03,2009-04-22,1035,1009_plus,5,IMM100,0.579888726083899,-0.44536912654272764,9.815881264531534,2013-06-04,,
2013-06-03,2009-04-22,1035,1009_plus,5,L25_TO50_PB5_POST,0.3348180705597954,-0.3121928547988252,4.230099938786746,2013-06-04,2014-02-03,-0.05057427336176745
2013-06-03,2009-04-22,1035,1009_plus,5,L25_TO100_PB5_POST,0.4891784289528416,-0.44536912654272753,7.3061071678541145,2013-06-04,2014-02-03,-0.05057427336176745
2013-06-03,2009-04-22,1035,1009_plus,5,L50_TO100_PB5_POST,0.5218805959157906,-0.44536912654272764,8.143256353960385,2013-06-04,2014-02-03,-0.05057427336176745
2013-06-03,2009-04-22,1035,1009_plus,5,L25_TO100_PB5_R63,0.6130701718187157,-0.44536912654272764,10.889512005900903,2013-06-04,2013-06-24,-0.05853827869242645
2013-06-03,2009-04-22,1035,1009_plus,5,L25_TO100_PB10_R63,0.3974328122892652,-0.43453900319437,5.318318258078008,2013-06-04,2015-08-21,-0.10159700209891043
2013-06-03,2009-04-22,1035,1009_plus,5,WAIT_NEXT,0.003982153818931522,0.0,1.020045419967619,,,
2013-07-01,2009-04-22,1055,1009_plus,3,IMM25,0.13738452914593546,-0.2473612429296952,1.4715115023301972,2013-07-02,,
2013-07-01,2009-04-22,1055,1009_plus,3,IMM50,0.24732070360446357,-0.35164097624958846,1.940912693905792,2013-07-02,,
2013-07-01,2009-04-22,1055,1009_plus,3,IMM100,0.4224312033526223,-0.44536912654272764,2.878776743840438,2013-07-02,,
2013-07-01,2009-04-22,1055,1009_plus,3,L25_TO50_PB5_POST,0.17227545728521498,-0.31219174663011207,1.6111668579111986,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,3,L25_TO100_PB5_POST,0.27430318335341064,-0.44536912654272776,2.0696497051623512,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,3,L50_TO100_PB5_POST,0.32743361038579355,-0.44536912654272764,2.3395385540363054,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,3,L25_TO100_PB5_R63,0.27430318335341064,-0.44536912654272776,2.0696497051623512,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,3,L25_TO100_PB10_R63,0.14888614617691243,-0.43453900319437,1.5166171023114339,2013-07-02,2015-08-21,-0.10159700209891043
2013-07-01,2009-04-22,1055,1009_plus,3,WAIT_NEXT,0.0007027678390068015,0.0,1.0021103107546034,,,
2013-07-01,2009-04-22,1055,1009_plus,5,IMM25,0.26953261014004704,-0.2473612429296952,3.2929980212092476,2013-07-02,,
2013-07-01,2009-04-22,1055,1009_plus,5,IMM50,0.41015039328459046,-0.35164097624958846,5.56445931201173,2013-07-02,,
2013-07-01,2009-04-22,1055,1009_plus,5,IMM100,0.5890310458595915,-0.44536912654272764,10.102841241361215,2013-07-02,,
2013-07-01,2009-04-22,1055,1009_plus,5,L25_TO50_PB5_POST,0.3341787370382312,-0.31219174663011207,4.219991498302349,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,5,L25_TO100_PB5_POST,0.48742606410288913,-0.44536912654272776,7.263273347342362,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,5,L50_TO100_PB5_POST,0.5243860780739769,-0.44536912654272764,8.210427098956252,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,5,L25_TO100_PB5_R63,0.48742606410288913,-0.44536912654272776,7.263273347342362,2013-07-02,2014-02-03,-0.05057427336176745
2013-07-01,2009-04-22,1055,1009_plus,5,L25_TO100_PB10_R63,0.3976500747317828,-0.43453900319437,5.32244879404756,2013-07-02,2015-08-21,-0.10159700209891043
2013-07-01,2009-04-22,1055,1009_plus,5,WAIT_NEXT,0.004275903404716841,0.0,1.0215367304067655,,,
2013-08-01,2009-04-22,1077,1009_plus,3,IMM25,0.13679315622891597,-0.22422927594716946,1.4692168277114483,2013-08-02,,
2013-08-01,2009-04-22,1077,1009_plus,3,IMM50,0.2462937933575986,-0.33528290258629156,1.9361216310321654,2013-08-02,,
2013-08-01,2009-04-22,1077,1009_plus,3,IMM100,0.42081916918493056,-0.44536912654272764,2.8689978947384267,2013-08-02,,
2013-08-01,2009-04-22,1077,1009_plus,3,L25_TO50_PB5_POST,0.19947360652891732,-0.3121960125812896,1.7259611729965174,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,3,L25_TO100_PB5_POST,0.33397327115759956,-0.44536912654272764,2.3742954094775475,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,3,L50_TO100_PB5_POST,0.36417938444580655,-0.44536912654272764,2.5393061901088223,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,3,L25_TO100_PB5_R63,0.33397327115759956,-0.44536912654272764,2.3742954094775475,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,3,L25_TO100_PB10_R63,0.19235916872189218,-0.43453900319437,1.6954238669276784,2013-08-02,2015-08-21,-0.10159700209891043
2013-08-01,2009-04-22,1077,1009_plus,3,WAIT_NEXT,0.0007698900788388752,0.0,1.002312024390733,,,
2013-08-01,2009-04-22,1077,1009_plus,5,IMM25,0.24611022747577183,-0.22422927594716946,3.0041852350910836,2013-08-02,,
2013-08-01,2009-04-22,1077,1009_plus,5,IMM50,0.37895956022672195,-0.33528290258629156,4.985129662873955,2013-08-02,,
2013-08-01,2009-04-22,1077,1009_plus,5,IMM100,0.5499559697294578,-0.44536912654272764,8.943058609538586,2013-08-02,,
2013-08-01,2009-04-22,1077,1009_plus,5,L25_TO50_PB5_POST,0.335739344349552,-0.3121960125812896,4.251434047067166,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,5,L25_TO100_PB5_POST,0.4923763316076768,-0.44536912654272764,7.401003340663667,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,5,L50_TO100_PB5_POST,0.5125686526742359,-0.44536912654272764,7.9153644996932915,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,5,L25_TO100_PB5_R63,0.4923763316076768,-0.44536912654272764,7.401003340663667,2013-08-02,2014-02-03,-0.05057427336176745
2013-08-01,2009-04-22,1077,1009_plus,5,L25_TO100_PB10_R63,0.3951588442909624,-0.43453900319437,5.284867945616655,2013-08-02,2015-08-21,-0.10159700209891043
2013-08-01,2009-04-22,1077,1009_plus,5,WAIT_NEXT,0.0046060807721899355,0.0,1.0232408073082147,,,
2013-09-03,2009-04-22,1099,1009_plus,3,IMM25,0.14547138935533255,-0.22592662585751933,1.5025718635751306,2013-09-04,,
2013-09-03,2009-04-22,1099,1009_plus,3,IMM50,0.26065878054393954,-0.33654045471979777,2.0025911205243387,2013-09-04,,
2013-09-03,2009-04-22,1099,1009_plus,3,IMM100,0.44286192487799014,-0.44536912654272764,3.0016300956782294,2013-09-04,,
2013-09-03,2009-04-22,1099,1009_plus,3,L25_TO50_PB5_POST,0.20988564139554788,-0.3121957117503792,1.770386770479596,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,3,L25_TO100_PB5_POST,0.34980988412398717,-0.44536912654272753,2.4578667326209436,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,3,L50_TO100_PB5_POST,0.3822494154198739,-0.44536912654272764,2.639242043419016,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,3,L25_TO100_PB5_R63,0.34980988412398717,-0.44536912654272753,2.4578667326209436,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,3,L25_TO100_PB10_R63,0.2071341782411431,-0.43453900319437,1.7583438087949201,2013-09-04,2015-08-21,-0.10159700209891043
2013-09-03,2009-04-22,1099,1009_plus,3,WAIT_NEXT,0.0008507109855626638,0.0,1.0025526066259223,,,
2013-09-03,2009-04-22,1099,1009_plus,5,IMM25,0.2782793951034952,-0.22592662585751933,3.405580202151306,2013-09-04,,
2013-09-03,2009-04-22,1099,1009_plus,5,IMM50,0.42149916861361714,-0.33654045471979777,5.78614833722846,2013-09-04,,
2013-09-03,2009-04-22,1099,1009_plus,5,IMM100,0.6030588372030288,-0.44536912654272764,10.542525850491057,2013-09-04,,
2013-09-03,2009-04-22,1099,1009_plus,5,L25_TO50_PB5_POST,0.37330104693458166,-0.3121957117503792,4.870987705753095,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,5,L25_TO100_PB5_POST,0.5401361090558523,-0.44536912654272753,8.632683821709666,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,5,L50_TO100_PB5_POST,0.562263113811889,-0.44536912654272764,9.269722311389877,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,5,L25_TO100_PB5_R63,0.5401361090558523,-0.44536912654272753,8.632683821709666,2013-09-04,2014-02-03,-0.05057427336176745
2013-09-03,2009-04-22,1099,1009_plus,5,L25_TO100_PB10_R63,0.4401805191462804,-0.43453900319437,6.175772652653512,2013-09-04,2015-08-21,-0.10159700209891043
2013-09-03,2009-04-22,1099,1009_plus,5,WAIT_NEXT,0.004961853319152887,0.0,1.0250120670741538,,,
2013-10-01,2009-04-22,1119,1009_plus,3,IMM25,0.13101150076953494,-0.21274905040508107,1.4464204927897248,2013-10-02,,
2013-10-01,2009-04-22,1119,1009_plus,3,IMM50,0.2365796660963786,-0.32652036445929633,1.8900905553745737,2013-10-02,,
2013-10-01,2009-04-22,1119,1009_plus,3,IMM100,0.4058308233591015,-0.44536912654272764,2.7765437838674405,2013-10-02,,
2013-10-01,2009-04-22,1119,1009_plus,3,L25_TO50_PB5_POST,0.2072890186691707,-0.31219799970818796,1.759020080280947,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,3,L25_TO100_PB5_POST,0.35235126354277635,-0.44536912654272753,2.4717664078637642,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,3,L50_TO100_PB5_POST,0.3706550630921852,-0.44536912654272753,2.573426606127368,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,3,L25_TO100_PB5_R63,0.35235126354277635,-0.44536912654272753,2.4717664078637642,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,3,L25_TO100_PB10_R63,0.20372026947838506,-0.43453900319437,1.7434774234975765,2013-10-02,2015-08-21,-0.10159700209891043
2013-10-01,2009-04-22,1119,1009_plus,3,WAIT_NEXT,0.0009165796443582064,0.0,1.0027504302048724,,,
2013-10-01,2009-04-22,1119,1009_plus,5,IMM25,0.2530249927897881,-0.21506616092631337,3.0884578171609856,2013-10-02,,
2013-10-01,2009-04-22,1119,1009_plus,5,IMM50,0.387973809792747,-0.32652036445929633,5.150193168771436,2013-10-02,,
2013-10-01,2009-04-22,1119,1009_plus,5,IMM100,0.5611123801539815,-0.44536912654272764,9.269542461994115,2013-10-02,,
2013-10-01,2009-04-22,1119,1009_plus,5,L25_TO50_PB5_POST,0.3606388829025118,-0.31219799970818796,4.6626903596938245,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,5,L25_TO100_PB5_POST,0.5252237961559656,-0.44536912654272753,8.252037589664646,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,5,L50_TO100_PB5_POST,0.537569841618057,-0.44536912654272753,8.591432030326635,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,5,L25_TO100_PB5_R63,0.5252237961559656,-0.44536912654272753,8.252037589664646,2013-10-02,2014-02-03,-0.05057427336176745
2013-10-01,2009-04-22,1119,1009_plus,5,L25_TO100_PB10_R63,0.4223675135841862,-0.43453900319437,5.820631427654974,2013-10-02,2015-08-21,-0.10159700209891043
2013-10-01,2009-04-22,1119,1009_plus,5,WAIT_NEXT,0.005288882096359027,0.0,1.0267224655505327,,,
2013-11-01,2009-04-22,1142,1009_plus,3,IMM25,0.10002514997521894,-0.20013672727165133,1.3311859751230122,2013-11-04,,
2013-11-01,2009-04-22,1142,1009_plus,3,IMM50,0.1838529568297853,-0.316346227626649,1.6593881162488224,2013-11-04,,
2013-11-01,2009-04-22,1142,1009_plus,3,IMM100,0.32280341622201125,-0.44536912654272753,2.315136322256315,2013-11-04,,
2013-11-01,2009-04-22,1142,1009_plus,3,L25_TO50_PB5_POST,0.17614724088240497,-0.3122000915035493,1.6271876985505282,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,3,L25_TO100_PB5_POST,0.30824396893079875,-0.44536912654272776,2.239511428212841,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,3,L50_TO100_PB5_POST,0.3131362965180624,-0.44536912654272764,2.2647365345607304,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,3,L25_TO100_PB5_R63,0.30824396893079875,-0.44536912654272776,2.239511428212841,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,3,L25_TO100_PB10_R63,0.15951297758768934,-0.43453900319437,1.5591029596324304,2013-11-04,2015-08-21,-0.10159700209891043
2013-11-01,2009-04-22,1142,1009_plus,3,WAIT_NEXT,0.0009933765486040969,0.0,1.002983833997201,,,
2013-11-01,2009-04-22,1142,1009_plus,5,IMM25,0.18610322538587232,-0.2555106102163486,2.347303841961761,2013-11-04,,
2013-11-01,2009-04-22,1142,1009_plus,5,IMM50,0.29672393440165235,-0.316346227626649,3.665827116926173,2013-11-04,,
2013-11-01,2009-04-22,1142,1009_plus,5,IMM100,0.44507369411294273,-0.44536912654272753,6.30023793816941,2013-11-04,,
2013-11-01,2009-04-22,1142,1009_plus,5,L25_TO50_PB5_POST,0.2897564582493368,-0.3122000915035493,3.5684060095227617,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,5,L25_TO100_PB5_POST,0.43550596819584664,-0.44536912654272776,6.094438036909866,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,5,L50_TO100_PB5_POST,0.438725682780575,-0.44536912654272764,6.163083744931259,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,5,L25_TO100_PB5_R63,0.43550596819584664,-0.44536912654272776,6.094438036909866,2013-11-04,2014-02-03,-0.05057427336176745
2013-11-01,2009-04-22,1142,1009_plus,5,L25_TO100_PB10_R63,0.3351979116128063,-0.43453900319437,4.242825582821533,2013-11-04,2015-08-21,-0.10159700209891043
2013-11-01,2009-04-22,1142,1009_plus,5,WAIT_NEXT,0.005691633619724135,0.0,1.0287805669973513,,,
2013-12-02,2009-04-22,1162,1009_plus,3,IMM25,0.08387357943421558,-0.19082096106634427,1.2733916183031462,2013-12-03,,
2013-12-02,2009-04-22,1162,1009_plus,3,IMM50,0.15562464474114823,-0.30843361869022157,1.543466654564726,2013-12-03,,
2013-12-02,2009-04-22,1162,1009_plus,3,IMM100,0.2770523009151775,-0.44536912654272753,2.0830768469554326,2013-12-03,,
2013-12-02,2009-04-22,1162,1009_plus,3,L25_TO50_PB5_POST,0.1623435260483077,-0.3122015786862583,1.5705517385145764,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,3,L25_TO100_PB5_POST,0.29003136720883527,-0.44536912654272764,2.14725354100655,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,3,L50_TO100_PB5_POST,0.28573123045948856,-0.44536912654272753,2.125847045791299,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,3,L25_TO100_PB5_R63,0.29003136720883527,-0.44536912654272764,2.14725354100655,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,3,L25_TO100_PB10_R63,0.13978877189990535,-0.43453900319437,1.480865170384981,2013-12-03,2015-08-21,-0.10159700209891043
2013-12-02,2009-04-22,1162,1009_plus,3,WAIT_NEXT,0.0011040326864568684,0.0,1.003316582041562,,,
2013-12-02,2009-04-22,1162,1009_plus,5,IMM25,0.16232424141350554,-0.295372202072241,2.1195357677121476,2013-12-03,,
2013-12-02,2009-04-22,1162,1009_plus,5,IMM50,0.26293755169363986,-0.36596033592492194,3.2084498109761794,2013-12-03,,
2013-12-02,2009-04-22,1162,1009_plus,5,IMM100,0.40087701391215425,-0.44536912654272753,5.384101157787575,2013-12-03,,
2013-12-02,2009-04-22,1162,1009_plus,5,L25_TO50_PB5_POST,0.2689973906997243,-0.36767709266434223,3.286070826681459,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,5,L25_TO100_PB5_POST,0.40941475386788206,-0.44536912654272764,5.549977809553266,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,5,L50_TO100_PB5_POST,0.4065899013376124,-0.44536912654272753,5.494648724675261,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,5,L25_TO100_PB5_R63,0.40941475386788206,-0.44536912654272764,5.549977809553266,2013-12-03,2014-02-03,-0.05057427336176745
2013-12-02,2009-04-22,1162,1009_plus,5,L25_TO100_PB10_R63,0.3083565231201848,-0.43453900319437,3.827572607343016,2013-12-03,2015-08-21,-0.10159700209891043
2013-12-02,2009-04-22,1162,1009_plus,5,WAIT_NEXT,0.006058040694221001,0.0,1.0306217244481108,,,
2014-01-02,2009-04-22,1183,1009_plus,3,IMM25,0.08863676113503494,-0.18555918517549586,1.2893581136636274,2014-01-03,,
2014-01-02,2009-04-22,1183,1009_plus,3,IMM50,0.16394192834405685,-0.3038051039651166,1.5750762660352837,2014-01-03,,
2014-01-02,2009-04-22,1183,1009_plus,3,IMM100,0.29066974583540883,-0.44536912654272764,2.1459414200492204,2014-01-03,,
2014-01-02,2009-04-22,1183,1009_plus,3,L25_TO50_PB5_POST,0.17950346180626298,-0.31220239795533267,1.6389369083957903,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,3,L25_TO100_PB5_POST,0.3199635718717606,-0.44536912654272764,2.295014976731653,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,3,L50_TO100_PB5_POST,0.3103371315640584,-0.44536912654272764,2.2452906581916383,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,3,L25_TO100_PB5_R63,0.3199635718717606,-0.44536912654272764,2.295014976731653,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,3,L25_TO100_PB10_R63,0.1638047375371372,-0.43453900319437,1.5745207672147825,2014-01-03,2015-08-21,-0.10159700209891043
2014-01-02,2009-04-22,1183,1009_plus,3,WAIT_NEXT,0.0012148771746056664,0.0,1.0036399612919715,,,
2014-01-02,2009-04-22,1183,1009_plus,5,IMM25,0.09926435975544234,-0.3838634360152692,1.6050435631693425,2014-01-03,,
2014-01-02,2009-04-22,1183,1009_plus,5,IMM50,0.16843193920296118,-0.47963484406521706,2.1775982944483925,2014-01-03,,
2014-01-02,2009-04-22,1183,1009_plus,5,IMM100,0.2713954087399628,-0.5475367824704787,3.321563219812532,2014-01-03,,
2014-01-02,2009-04-22,1183,1009_plus,5,L25_TO50_PB5_POST,0.17942143485353723,-0.48472696461472753,2.281935604419058,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,5,L25_TO100_PB5_POST,0.28859027667564296,-0.5475367824704787,3.55230448716346,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,5,L50_TO100_PB5_POST,0.28295681381274784,-0.5475367824704787,3.475339446995231,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,5,L25_TO100_PB5_R63,0.28859027667564296,-0.5475367824704787,3.55230448716346,2014-01-03,2014-02-03,-0.05057427336176745
2014-01-02,2009-04-22,1183,1009_plus,5,L25_TO100_PB10_R63,0.1950432278987586,-0.5475367824704787,2.437098338449368,2014-01-03,2015-08-21,-0.10159700209891043
2014-01-02,2009-04-22,1183,1009_plus,5,WAIT_NEXT,0.006415682885247076,0.0,1.0324888318902947,,,
2014-02-03,2009-04-22,1204,1009_plus,3,IMM25,0.12806183483086753,-0.19310969351758578,1.4356142585774145,2014-02-04,,
2014-02-03,2009-04-22,1204,1009_plus,3,IMM50,0.23132202810134106,-0.310410409558447,1.8671635961220445,2014-02-04,,
2014-02-03,2009-04-22,1204,1009_plus,3,IMM100,0.3973962326440954,-0.44536912654272764,2.7293996038698904,2014-02-04,,
2014-02-03,2009-04-22,1204,1009_plus,3,L25_TO50_PB5_POST,0.22572565223344276,-0.30767733849731327,1.8418140178289333,2014-02-04,2014-04-07,-0.05836140968479586
2014-02-03,2009-04-22,1204,1009_plus,3,L25_TO100_PB5_POST,0.3874734500316226,-0.44536912654272764,2.671653645285421,2014-02-04,2014-04-07,-0.05836140968479586
2014-02-03,2009-04-22,1204,1009_plus,3,L50_TO100_PB5_POST,0.39079900547339497,-0.44536912654272753,2.690915132721247,2014-02-04,2014-04-07,-0.05836140968479586
2014-02-03,2009-04-22,1204,1009_plus,3,L25_TO100_PB5_R63,0.3874734500316226,-0.44536912654272764,2.671653645285421,2014-02-04,2014-04-07,-0.05836140968479586
2014-02-03,2009-04-22,1204,1009_plus,3,L25_TO100_PB10_R63,0.24159597052044957,-0.43453900319437,1.914304411418952,2014-02-04,2015-08-21,-0.10159700209891043
2014-02-03,2009-04-22,1204,1009_plus,3,WAIT_NEXT,0.0013528051978402011,0.0,1.004064921032781,,,
