ticker,episode,age,obs_date,gap,horizon,protocol,ret,mdd,first_entry_wait,fresh_wait
SPY,20,300,2024-06-10,0.1403676386822812,6m,WAIT,0.0,0.0,,
SPY,20,300,2024-06-10,0.1403676386822812,6m,DCA3,0.12025129974717741,-0.056703033455645535,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,6m,DCA6,0.08817624517111189,-0.028692279540362464,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,1y,LUMP,0.03891278723557323,-0.18755228269936952,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,1y,HALF,0.034730830403659985,-0.1006501160724731,0.0,232.0
SPY,20,300,2024-06-10,0.1403676386822812,1y,WAIT,0.03054887357174607,-0.026460414901542273,232.0,232.0
SPY,20,300,2024-06-10,0.1403676386822812,1y,DCA3,0.022010520624203167,-0.18755228269936963,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,1y,DCA6,-0.007251702266082738,-0.18755228269936963,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,2y,LUMP,0.3137760816477482,-0.18755228269936952,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,2y,HALF,0.3084877119907816,-0.1006501160724731,0.0,232.0
SPY,20,300,2024-06-10,0.1403676386822812,2y,WAIT,0.3031993423338144,-0.08884966829933216,232.0,232.0
SPY,20,300,2024-06-10,0.1403676386822812,2y,DCA3,0.29240201264746335,-0.18755228269936963,0.0,
SPY,20,300,2024-06-10,0.1403676386822812,2y,DCA6,0.2553979358842946,-0.18755228269936963,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,6m,LUMP,0.0656108006136431,-0.07410566749267777,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,6m,HALF,0.032805400306821664,-0.03705283374633894,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,6m,WAIT,0.0,0.0,,
SPY,20,325,2024-07-17,0.16116157645797502,6m,DCA3,0.06603588140113992,-0.04173394757436977,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,6m,DCA6,0.03231890585187891,-0.041358257300123324,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,1y,LUMP,0.03434164767158965,-0.18755228269936963,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,1y,HALF,0.05538516757755807,-0.09840961708051366,0.0,207.0
SPY,20,325,2024-07-17,0.16116157645797502,1y,WAIT,0.07642868748352649,-0.026460414901542273,207.0,207.0
SPY,20,325,2024-07-17,0.16116157645797502,1y,DCA3,0.03475425494047224,-0.18755228269936952,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,1y,DCA6,0.002026666196024207,-0.18755228269936963,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,2y,LUMP,0.24313056661182642,-0.18755228269936963,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,2y,HALF,0.2684218645916596,-0.09840961708051366,0.0,207.0
SPY,20,325,2024-07-17,0.16116157645797502,2y,WAIT,0.2937131625714928,-0.08884966829933216,207.0,207.0
SPY,20,325,2024-07-17,0.16116157645797502,2y,DCA3,0.24362646147317024,-0.18755228269936952,0.0,
SPY,20,325,2024-07-17,0.16116157645797502,2y,DCA6,0.2042925856389044,-0.18755228269936963,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,6m,LUMP,0.06789919148438295,-0.04173394757436977,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,6m,HALF,0.03394959574219136,-0.021700448067315525,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,6m,WAIT,0.0,0.0,,
SPY,20,350,2024-08-21,0.14468572746397945,6m,DCA3,0.05020338817835879,-0.04173394757436977,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,6m,DCA6,0.02832509616064427,-0.029104382444797516,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,1y,LUMP,0.04926989823582795,-0.18755228269936952,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,1y,HALF,0.07457624592528189,-0.0980716096899571,0.0,182.0
SPY,20,350,2024-08-21,0.14468572746397945,1y,WAIT,0.09988259361473606,-0.026460414901542273,182.0,182.0
SPY,20,350,2024-08-21,0.14468572746397945,1y,DCA3,0.0318827947693443,-0.18755228269936963,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,1y,DCA6,0.010386165291526472,-0.18755228269936952,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,2y,LUMP,0.2650104168008982,-0.18755228269936952,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,2y,HALF,0.29552000588962457,-0.0980716096899571,0.0,182.0
SPY,20,350,2024-08-21,0.14468572746397945,2y,WAIT,0.32602959497835093,-0.08884966829933216,182.0,182.0
SPY,20,350,2024-08-21,0.14468572746397945,2y,DCA3,0.24404834875713033,-0.18755228269936963,0.0,
SPY,20,350,2024-08-21,0.14468572746397945,2y,DCA6,0.2181317945309298,-0.18755228269936952,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,6m,LUMP,-0.06351627453442132,-0.18755228269936952,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,6m,HALF,-0.03175813726721066,-0.09720498943184497,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,6m,WAIT,0.0,0.0,,
SPY,20,400,2024-10-31,0.10135895792409122,6m,DCA3,-0.08973828611826773,-0.18755228269936963,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,6m,DCA6,-0.060105337560179106,-0.145110886166678,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,1y,LUMP,0.08556102763339579,-0.18755228269936952,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,1y,HALF,0.12237469047668337,-0.09720498943184497,0.0,132.0
SPY,20,400,2024-10-31,0.10135895792409122,1y,WAIT,0.15918835331997072,-0.029846645911076997,132.0,132.0
SPY,20,400,2024-10-31,0.10135895792409122,1y,DCA3,0.055164777204779636,-0.18755228269936963,0.0,
SPY,20,400,2024-10-31,0.10135895792409122,1y,DCA6,0.08951494604784593,-0.145110886166678,0.0,
SPY,21,150,2025-12-17,0.09334079807787288,6m,LUMP,0.10711630335570232,-0.08884966829933194,0.0,
SPY,21,150,2025-12-17,0.09334079807787288,6m,HALF,0.05355815167785116,-0.04505806792501332,0.0,
SPY,21,150,2025-12-17,0.09334079807787288,6m,WAIT,0.0,0.0,,
SPY,21,150,2025-12-17,0.09334079807787288,6m,DCA3,0.10128644556639221,-0.08577376274119619,0.0,
SPY,21,150,2025-12-17,0.09334079807787288,6m,DCA6,0.08318747905236878,-0.04993656370478694,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,6m,LUMP,0.024586898946193037,-0.11816477098063338,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,6m,HALF,0.01229344947309663,-0.06280642603973907,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,6m,WAIT,0.0,0.0,,
QQQ,1,150,2003-11-18,0.1559582782979203,6m,DCA3,-0.031097930340453717,-0.11816477098063327,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,6m,DCA6,-0.029547996488965778,-0.07682380907336805,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,1y,LUMP,0.0813884450475133,-0.13564162117542555,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,1y,HALF,0.06973996778451985,-0.09105751610696633,0.0,220.0
QQQ,1,150,2003-11-18,0.1559582782979203,1y,WAIT,0.0580914905215264,-0.04890060765822113,220.0,220.0
QQQ,1,150,2003-11-18,0.1559582782979203,1y,DCA3,0.022616533151160523,-0.13564162117542544,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,1y,DCA6,0.024252392988243,-0.11617464085487583,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,2y,LUMP,0.06380057472948564,-0.16631035215827528,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,2y,HALF,0.05234155011733366,-0.15104327047788435,0.0,220.0
QQQ,1,150,2003-11-18,0.1559582782979203,2y,WAIT,0.04088252550518212,-0.15104327047788457,220.0,220.0
QQQ,1,150,2003-11-18,0.1559582782979203,2y,DCA3,0.005984538373979387,-0.1663103521582754,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,2y,DCA6,0.007593792331551219,-0.15104327047788457,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,3y,LUMP,0.11699415256744627,-0.16631035215827528,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,3y,HALF,0.10496213849454983,-0.15104327047788435,0.0,220.0
QQQ,1,150,2003-11-18,0.1559582782979203,3y,WAIT,0.09293012442165405,-0.15104327047788457,220.0,220.0
QQQ,1,150,2003-11-18,0.1559582782979203,3y,DCA3,0.05628712150558601,-0.1663103521582754,0.0,
QQQ,1,150,2003-11-18,0.1559582782979203,3y,DCA6,0.057976843529905286,-0.15104327047788457,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,6m,LUMP,-0.058649569336596485,-0.09446440183593974,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,6m,HALF,-0.029324784668298243,-0.04764523122401654,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,6m,WAIT,0.0,0.0,,
QQQ,1,200,2004-02-02,0.17779923350759086,6m,DCA3,-0.05443181559153809,-0.08134596947836603,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,6m,DCA6,-0.04500070249478805,-0.07679990101347367,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,1y,LUMP,-0.03972843805267867,-0.11617464085487572,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,1y,HALF,-0.009814225597971071,-0.08893655929103939,0.0,170.0
QQQ,1,200,2004-02-02,0.17779923350759086,1y,WAIT,0.020099986856736862,-0.0889365592910395,170.0,170.0
QQQ,1,200,2004-02-02,0.17779923350759086,1y,DCA3,-0.03542590751277974,-0.11617464085487561,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,1y,DCA6,-0.025805229166740662,-0.1118009262025812,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,2y,LUMP,0.00216969483650864,-0.15104327047788457,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,2y,HALF,0.03338911062990646,-0.15104327047788446,0.0,170.0
QQQ,1,200,2004-02-02,0.17779923350759086,2y,WAIT,0.06460852642330428,-0.15104327047788457,170.0,170.0
QQQ,1,200,2004-02-02,0.17779923350759086,2y,DCA3,0.00665995143585163,-0.15104327047788457,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,2y,DCA6,0.016700394852314115,-0.15104327047788457,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,3y,LUMP,0.026826911656980812,-0.15104327047788457,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,3y,HALF,0.058814444774413,-0.15104327047788446,0.0,170.0
QQQ,1,200,2004-02-02,0.17779923350759086,3y,WAIT,0.09080197789184563,-0.15104327047788457,170.0,170.0
QQQ,1,200,2004-02-02,0.17779923350759086,3y,DCA3,0.03142764578435142,-0.15104327047788457,0.0,
QQQ,1,200,2004-02-02,0.17779923350759086,3y,DCA6,0.04171512260400778,-0.15104327047788457,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,6m,LUMP,-0.07323849180673803,-0.097860827538655,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,6m,HALF,-0.04650243003823562,-0.05973052518162514,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,6m,WAIT,-0.019766368269733325,-0.029192803920426336,120.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,6m,DCA3,-0.05980381720467409,-0.09786082753865488,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,6m,DCA6,-0.04294251710440489,-0.06309938901490242,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,1y,LUMP,-0.09009623423012325,-0.11717272974067183,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,1y,HALF,-0.06384649999974634,-0.11717272974067172,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,1y,WAIT,-0.037596765769369656,-0.11717272974067205,120.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,1y,DCA3,-0.07690593564279602,-0.11717272974067183,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,1y,DCA6,-0.060351341692383875,-0.11717272974067172,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,2y,LUMP,0.006044310186952506,-0.15104327047788446,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,2y,HALF,0.03506759458235864,-0.15104327047788446,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,2y,WAIT,0.064090878977765,-0.15104327047788457,120.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,2y,DCA3,0.020628297354232217,-0.15104327047788457,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,2y,DCA6,0.0389320517487155,-0.15104327047788457,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,3y,LUMP,0.05531755943502481,-0.15104327047788446,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,3y,HALF,0.08576232349244206,-0.15104327047788446,0.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,3y,WAIT,0.11620708754985909,-0.15104327047788457,120.0,120.0
QQQ,1,250,2004-04-14,0.0960741305353412,3y,DCA3,0.07061582968849422,-0.15104327047788457,0.0,
QQQ,1,250,2004-04-14,0.0960741305353412,3y,DCA6,0.08981605101124579,-0.15104327047788457,0.0,120.0
QQQ,1,300,2004-06-25,0.06677586588147988,6m,LUMP,0.0018610140692287835,-0.11617464085487583,0.0,
QQQ,1,300,2004-06-25,0.06677586588147988,6m,HALF,0.04143248607791494,-0.07844113589933543,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,6m,WAIT,0.08100395808660132,-0.04890060765822113,70.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,6m,DCA3,0.05462297674747707,-0.06581169548459187,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,6m,DCA6,0.0678134674170392,-0.053156319887178505,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,1y,LUMP,-0.13667073622503412,-0.14549435633686125,0.0,
QQQ,1,300,2004-06-25,0.06677586588147988,1y,HALF,-0.1025709865431983,-0.14549435633686103,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,1y,WAIT,-0.06847123686136247,-0.14549435633686103,70.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,1y,DCA3,-0.09120440331591984,-0.14549435633686114,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,1y,DCA6,-0.07983782008864126,-0.14549435633686125,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,2y,LUMP,-0.08220269205331832,-0.15104327047788468,0.0,
QQQ,1,300,2004-06-25,0.06677586588147988,2y,HALF,-0.04595156542893186,-0.15104327047788457,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,2y,WAIT,-0.009700438804545408,-0.15104327047788457,70.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,2y,DCA3,-0.03386785655413649,-0.15104327047788468,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,2y,DCA6,-0.021784147679341004,-0.15104327047788468,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,3y,LUMP,0.08985666592183006,-0.15104327047788468,0.0,
QQQ,1,300,2004-06-25,0.06677586588147988,3y,HALF,0.1329037871725487,-0.15104327047788457,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,3y,WAIT,0.17595090842326733,-0.15104327047788457,70.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,3y,DCA3,0.14725282758945468,-0.15104327047788468,0.0,70.0
QQQ,1,300,2004-06-25,0.06677586588147988,3y,DCA6,0.1616018680063609,-0.15104327047788468,0.0,70.0
QQQ,5,150,2005-12-20,0.07237683696946284,6m,LUMP,-0.04465205164434505,-0.09563883445675814,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,6m,HALF,-0.02232602582217247,-0.04905078739775004,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,6m,WAIT,0.0,0.0,,
QQQ,5,150,2005-12-20,0.07237683696946284,6m,DCA3,-0.04858526736391677,-0.08612260660223081,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,6m,DCA6,-0.04418158651421422,-0.0698595294434271,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,1y,LUMP,0.04110334045753672,-0.09917534529874894,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,1y,HALF,0.06543342888512171,-0.054384794084362476,0.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,1y,WAIT,0.08976351731270671,-0.024369848910072545,185.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,1y,DCA3,0.036817065460626575,-0.08969633072168715,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,1y,DCA6,0.04161603619252108,-0.0740361544720014,0.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,2y,LUMP,0.23923241972081266,-0.11448425973761989,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,2y,HALF,0.26819269021700287,-0.11448425973762,0.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,2y,WAIT,0.2971529607131931,-0.11448425973761989,185.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,2y,DCA3,0.23413043730504657,-0.11448425973761989,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,2y,DCA6,0.23984268495727412,-0.11448425973762,0.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,3y,LUMP,0.056668452347020004,-0.19877702040245981,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,3y,HALF,0.08136229001441642,-0.1987770204024597,0.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,3y,WAIT,0.1060561276818126,-0.1987770204024596,185.0,185.0
QQQ,5,150,2005-12-20,0.07237683696946284,3y,DCA3,0.05231809499889328,-0.19877702040245981,0.0,
QQQ,5,150,2005-12-20,0.07237683696946284,3y,DCA6,0.057188813187061927,-0.1987770204024596,0.0,185.0
QQQ,5,200,2006-03-06,0.05531799854397845,6m,LUMP,-0.04465205164434505,-0.08612260660223092,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,6m,HALF,-0.02232602582217247,-0.04394489650022726,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,6m,WAIT,0.0,0.0,,
QQQ,5,200,2006-03-06,0.05531799854397845,6m,DCA3,-0.0628915033713574,-0.08179241800620907,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,6m,DCA6,-0.03144575168567865,-0.04124465654272902,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,1y,LUMP,0.017037198944406917,-0.08969633072168726,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,1y,HALF,0.04080487312513359,-0.07199366681917008,0.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,1y,WAIT,0.06457254730586026,-0.07199366681917008,135.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,1y,DCA3,-0.00238002064208076,-0.08538307535931267,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,1y,DCA6,0.03109626333188964,-0.07199366681917008,0.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,2y,LUMP,0.09026476886456147,-0.17395382517595048,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,2y,HALF,0.11574373642247737,-0.17395382517595037,0.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,2y,WAIT,0.14122270398039305,-0.17395382517595037,135.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,2y,DCA3,0.06944949244554066,-0.17395382517595048,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,2y,DCA6,0.10533609821296719,-0.17395382517595037,0.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,3y,LUMP,0.056668452347020004,-0.19877702040245981,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,3y,HALF,0.08136229001441642,-0.1987770204024597,0.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,3y,WAIT,0.1060561276818126,-0.1987770204024596,135.0,135.0
QQQ,5,200,2006-03-06,0.05531799854397845,3y,DCA3,0.03649459499880159,-0.1987770204024596,0.0,
QQQ,5,200,2006-03-06,0.05531799854397845,3y,DCA6,0.07127536134030743,-0.19877702040245937,0.0,135.0
QQQ,5,250,2006-05-16,-0.004506116894069212,6m,LUMP,0.06879006279399924,-0.020786417175067462,0.0,
QQQ,5,250,2006-05-16,-0.004506116894069212,6m,HALF,0.07587421827517704,-0.020786417175067462,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,6m,WAIT,0.08295837375635484,-0.02078641717506735,85.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,6m,DCA3,0.07823560343556979,-0.02078641717506724,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,6m,DCA6,0.08059698859596232,-0.02078641717506735,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,1y,LUMP,0.14121314382111771,-0.07199366681917008,0.0,
QQQ,5,250,2006-05-16,-0.004506116894069212,1y,HALF,0.14877733404839044,-0.07199366681917019,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,1y,WAIT,0.15634152427566317,-0.07199366681917008,85.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,1y,DCA3,0.1512987307908149,-0.07199366681917008,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,1y,DCA6,0.15382012753323893,-0.07199366681917008,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,2y,LUMP,0.16101651710479326,-0.17829675539231293,0.0,
QQQ,5,250,2006-05-16,-0.004506116894069212,2y,HALF,0.16871196807285815,-0.1782967553923127,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,2y,WAIT,0.17640741904092283,-0.1782967553923127,85.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,2y,DCA3,0.17127711839554638,-0.17829675539231282,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,2y,DCA6,0.17384226871823438,-0.17829675539231293,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,3y,LUMP,0.091585629518103,-0.19877702040245981,0.0,
QQQ,5,250,2006-05-16,-0.004506116894069212,3y,HALF,0.09882087859995803,-0.1987770204024596,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,3y,WAIT,0.1060561276818126,-0.1987770204024596,85.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,3y,DCA3,0.10123262829390955,-0.1987770204024596,0.0,85.0
QQQ,5,250,2006-05-16,-0.004506116894069212,3y,DCA6,0.10364437798786108,-0.1987770204024597,0.0,85.0
QQQ,6,150,2007-04-24,0.1042738183192109,6m,LUMP,0.15839789767247758,-0.09678114372028812,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,6m,HALF,0.07919894883623879,-0.05064657921730409,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,6m,WAIT,0.0,0.0,,
QQQ,6,150,2007-04-24,0.1042738183192109,6m,DCA3,0.13794619444043232,-0.09678114372028801,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,6m,DCA6,0.10755497567265926,-0.0636493228555739,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,1y,LUMP,-0.00324182103052717,-0.17395382517595037,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,1y,HALF,-0.001620910515263585,-0.0949263398480844,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,1y,WAIT,0.0,0.0,,
QQQ,6,150,2007-04-24,0.1042738183192109,1y,DCA3,-0.02083974874720984,-0.17395382517595048,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,1y,DCA6,-0.04699025880639962,-0.17395382517595037,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,2y,LUMP,-0.03395674847607011,-0.1987770204024596,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,2y,HALF,-0.0323857860323874,-0.12412563973060786,0.0,260.0
QQQ,6,150,2007-04-24,0.1042738183192109,2y,WAIT,-0.0308148235887048,-0.07333986756673427,260.0,260.0
QQQ,6,150,2007-04-24,0.1042738183192109,2y,DCA3,-0.0510123991546364,-0.1987770204024597,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,2y,DCA6,-0.07635708585959755,-0.19877702040245948,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,3y,LUMP,0.346363617764202,-0.2367255611329544,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,3y,HALF,0.34855305045855767,-0.16560991399864622,0.0,260.0
QQQ,6,150,2007-04-24,0.1042738183192109,3y,WAIT,0.35074248315291334,-0.11722952210039916,260.0,260.0
QQQ,6,150,2007-04-24,0.1042738183192109,3y,DCA3,0.3225933491818245,-0.23672556113295462,0.0,
QQQ,6,150,2007-04-24,0.1042738183192109,3y,DCA6,0.2872707442887592,-0.2367255611329545,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,6m,LUMP,0.040316470934560256,-0.11448425973761989,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,6m,HALF,0.02015823546728024,-0.060730016739820925,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,6m,WAIT,0.0,0.0,,
QQQ,6,200,2007-07-05,0.1345319558547684,6m,DCA3,0.04342612704961768,-0.11448425973761989,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,6m,DCA6,0.007127989200518048,-0.09530194399886849,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,1y,LUMP,-0.0913876224564748,-0.1987770204024597,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,1y,HALF,-0.06110122302258958,-0.12162263170787424,0.0,210.0
QQQ,6,200,2007-07-05,0.1345319558547684,1y,WAIT,-0.0308148235887048,-0.07333986756673427,210.0,210.0
QQQ,6,200,2007-07-05,0.1345319558547684,1y,DCA3,-0.08867164888978984,-0.1987770204024596,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,1y,DCA6,-0.12037444150427623,-0.18636886883146653,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,2y,LUMP,-0.11569955750053107,-0.22633694486670553,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,2y,HALF,-0.08622353771142421,-0.15183646048921262,0.0,210.0
QQQ,6,200,2007-07-05,0.1345319558547684,2y,WAIT,-0.05674751792231769,-0.1052144941116655,210.0,210.0
QQQ,6,200,2007-07-05,0.1345319558547684,2y,DCA3,-0.11305625581744194,-0.2263369448667052,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,2y,DCA6,-0.14391077005293196,-0.21435560047516822,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,3y,LUMP,0.07290351526282102,-0.23672556113295484,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,3y,HALF,0.10866616303251075,-0.16322545662201005,0.0,210.0
QQQ,6,200,2007-07-05,0.1345319558547684,3y,WAIT,0.14442881080220005,-0.15370826491516154,210.0,210.0
QQQ,6,200,2007-07-05,0.1345319558547684,3y,DCA3,0.07611057875774652,-0.2367255611329545,0.0,
QQQ,6,200,2007-07-05,0.1345319558547684,3y,DCA6,0.0386754320655025,-0.22490510020148669,0.0,
QQQ,6,250,2007-09-14,0.09228950117434143,6m,LUMP,-0.06804802275463251,-0.17395382517595048,0.0,
QQQ,6,250,2007-09-14,0.09228950117434143,6m,HALF,-0.034024011377316254,-0.09201933144267782,0.0,
QQQ,6,250,2007-09-14,0.09228950117434143,6m,WAIT,0.0,0.0,,
QQQ,6,250,2007-09-14,0.09228950117434143,6m,DCA3,-0.10510237551930846,-0.15560716348739556,0.0,
QQQ,6,250,2007-09-14,0.09228950117434143,6m,DCA6,-0.07247316275914939,-0.10065997525037607,0.0,
