ticker,age,horizon,protocol,n,median_ret,mean_ret,p10_ret,worst_ret,median_mdd,worst_mdd,median_regret_vs_lump,worst_regret_vs_lump,beat_lump_rate
QQQ,350,3y,WAIT,3,0.4223726567935906,0.33456819453196407,0.21142809160409315,0.1586919503067188,-0.15375429730748003,-0.2712682009221373,0.1289226669171324,0.22186428491307364,0.3333333333333333
QQQ,350,6m,DCA3,4,0.05727085195309356,0.04739551328009495,-0.029758851205283335,-0.06690246738409944,-0.08800806664452232,-0.1541628785868978,0.033489289325485894,0.04664158485752856,0.25
QQQ,350,6m,DCA6,4,0.025370210936280224,0.013424437057411392,-0.05244308085331069,-0.07843065184591558,-0.07615397137621738,-0.13423494535876102,0.06538993034229923,0.10719642325281997,0.0
QQQ,350,6m,HALF,4,0.04538007063928973,0.035063443079588,-0.018062324634921596,-0.04479856968813778,-0.04689346900261304,-0.09545270391429272,0.04538007063928973,0.09429220072791034,0.25
QQQ,350,6m,LUMP,4,0.09076014127857945,0.07365770131349891,-0.02623836683773905,-0.07547387875898393,-0.08800806664452249,-0.1541628785868978,0.0,0.0,0.0
QQQ,350,6m,WAIT,4,0.0,-0.0035308151543228528,-0.009886282432103988,-0.014123260617291411,0.0,-0.05363591820991975,0.09076014127857945,0.18858440145582067,0.25
QQQ,400,1y,DCA3,4,0.05644433894905543,0.02766020980743039,-0.09569826518980992,-0.14609731552358451,-0.1354093440629376,-0.15323065371413658,0.03293466175782089,0.040329009936898474,0.25
QQQ,400,1y,DCA6,4,0.03582735225500361,0.022922545133054556,-0.07450719583022931,-0.1006098611639159,-0.11435319756457424,-0.1279207936090896,0.05053060588939251,0.0695752347309272,0.25
QQQ,400,1y,HALF,4,0.05286714647986057,0.03485214628847433,-0.07272992568907448,-0.10974777222596677,-0.08580634111869717,-0.11488492031685038,0.010845443714967762,0.09208924339604674,0.5
QQQ,400,1y,LUMP,4,0.08937900070687632,0.04964083763954008,-0.09826891894959024,-0.16437313764768602,-0.1354093440629378,-0.17396167880382285,0.0,0.0,0.0
QQQ,400,1y,WAIT,4,-0.014342079442642597,0.02006345493740841,-0.04719093242855874,-0.055122406804247404,-0.048589496510166474,-0.07578778753971771,0.0216908874299358,0.1841784867920937,0.5
QQQ,400,2y,DCA3,3,-0.006613307003802471,0.11031814983221351,-0.033306945018287126,-0.03998035452190829,-0.19070288631057153,-0.19539389418941344,0.03384767192318683,0.045933667252262556,0.3333333333333333
QQQ,400,2y,DCA6,3,0.046304470022362265,0.10551387825181431,-0.03830336260038716,-0.059455320756074514,-0.14401621209172488,-0.19539389418941366,0.05332263815735305,0.09378929278545867,0.3333333333333333
