strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD
V2_M200_S20_YC25_RD15_RT0_RF40x3_RM100_RL200,200,20,0.25,-0.15,0.0,40,3,100,200,0.0678393954922023,-0.14681530699762868,0.4620730418341054,5.975959985302178,2835,-0.04752559532615319,-0.14681530699762868,-0.016549539583723405,-0.141398260870789,0.0018368852408519043,0.0,-0.03622430577396074,-0.12799082635215575,2.185601935354743,-0.12799082635215575,0.23832457676590776,0.06609969838333268,370,0.07362412511454042,-0.12799082635215575
V2_M200_S20_YC25_RD15_RT0_RF40x3_RM120_RL180,200,20,0.25,-0.15,0.0,40,3,120,180,0.0756449646455466,-0.13391491831812663,0.5648733210279482,7.287148429556336,449,0.0990116335690987,-0.10828162218057114,0.004326453601801061,-0.13391491831812663,0.0018368852408514602,0.0,-0.010856739320458386,-0.09543394944477057,2.279401602432762,-0.09543394944477057,0.2301517805020432,0.06350453811510987,354,0.07553611414419659,-0.09543394944477057
V2_M200_S20_YC25_RD15_RT0_RF40x3_RM120_RL200,200,20,0.25,-0.15,0.0,40,3,120,200,0.06576703843992138,-0.1443681692684774,0.4555508237942415,5.66799309623311,1345,-0.0345199505787227,-0.13660486277303308,0.00020342393703720596,-0.1443681692684774,0.0018368852408521263,0.0,-0.012979302658701508,-0.09737502189832892,1.9173459408839326,-0.09737502189832892,0.2326328079392878,0.061236126258796514,375,0.06784908503753062,-0.09737502189832892
V2_M200_S20_YC25_RD15_RT0_RF40x5_RM100_RL180,200,20,0.25,-0.15,0.0,40,5,100,180,0.06374020715864925,-0.2074272486538009,0.30728945966512133,5.381613146308251,2840,0.02134363432833153,-0.12014326132697684,-0.0260166273854201,-0.13613557170063773,0.0018368852408514602,0.0,-0.04109873512807105,-0.12659437008682217,1.7087662073362946,-0.2074272486538009,0.208990075890251,0.058936204098886245,321,0.06300324442980587,-0.2074272486538009
V2_M200_S20_YC25_RD15_RT0_RF40x5_RM100_RL200,200,20,0.25,-0.15,0.0,40,5,100,200,0.05946296308741572,-0.20410894362821996,0.29132953230959946,4.822295436969131,2845,-0.07543767840072935,-0.13778381766255088,-0.03102525816481949,-0.14745081297127538,0.0018368852408510161,0.0,-0.04145961877676774,-0.12304348089697548,1.6966812659776371,-0.20410894362821996,0.2155575014594279,0.06051569414750032,340,0.06271185594778217,-0.20410894362821996
V2_M200_S20_YC25_RD15_RT0_RF40x5_RM120_RL180,200,20,0.25,-0.15,0.0,40,5,120,180,0.06755897721697823,-0.20465195557755445,0.3301164507630431,5.933364149692371,2854,0.08775092487909752,-0.099717695672488,-0.04361064761461941,-0.15174040506240793,0.0018368852408516823,0.0,0.011781417080336754,-0.07842901214910147,1.8557440864142252,-0.20465195557755445,0.210887332165791,0.05920432867910524,324,0.06645267999537152,-0.20465195557755445
V2_M200_S20_YC25_RD15_RT0_RF40x5_RM120_RL200,200,20,0.25,-0.15,0.0,40,5,120,200,0.06414497031797839,-0.1619785105378041,0.3960091379097329,5.4376665157658985,2856,-0.04441246604485616,-0.15012444453687224,-0.04753688261202271,-0.1619785105378041,0.0018368852408525704,0.0,0.009610275419081216,-0.08040657482395464,1.9930803661799703,-0.08974811266286697,0.2276707530647986,0.05989543762448818,348,0.06952840382405023,-0.08974811266286697
V2_M200_S20_YC25_RD15_RT0_RF60x3_RM100_RL180,200,20,0.25,-0.15,0.0,60,3,100,180,0.06587375747043112,-0.20742724901726273,0.31757523557065975,5.683471777539764,2856,0.10444363681089075,-0.07441758734861226,-0.07662521226100738,-0.1324193478310477,0.0018368852408516823,0.0,-0.0055583974846974415,-0.0999991971573988,1.7958607539947997,-0.20742724901726273,0.2149737302977233,0.060265041589298095,297,0.06506785914799207,-0.20742724901726273
V2_M200_S20_YC25_RD15_RT0_RF60x3_RM100_RL200,200,20,0.25,-0.15,0.0,60,3,100,200,0.0633582246315676,-0.2041077221289358,0.3104156176489193,5.329225318547461,1540,-0.00021213369881689648,-0.09409474118864425,-0.03419932286469696,-0.13241934783104814,0.0018368852408516823,0.0,-0.005932656782372092,-0.09999919715739913,1.78334833779896,-0.2041077221289358,0.22475189725627553,0.06305522533485558,314,0.06477499208186677,-0.2041077221289358
V2_M200_S20_YC25_RD15_RT0_RF60x3_RM120_RL180,200,20,0.25,-0.15,0.0,60,3,120,180,0.0706638754842368,-0.20465074186202958,0.3452901017670223,6.421757623145232,412,0.13386133735560413,-0.0888759183570238,-0.02661696449141293,-0.1360091744895492,0.0018368852408514602,0.0,0.03924448422803262,-0.06113436408615058,1.9189966045363835,-0.20465074186202958,0.2174547577349679,0.06069040580880397,308,0.06788612059955867,-0.20465074186202958
V2_M200_S20_YC25_RD15_RT0_RF60x3_RM120_RL200,200,20,0.25,-0.15,0.0,60,3,120,200,0.06703111368945192,-0.15274803019496086,0.43883455389831444,5.853973237392621,893,-0.0039045387792683295,-0.1306472302668228,-0.03778019946135158,-0.15274803019496086,0.0018368852408510161,0.0,0.03701441065893274,-0.06113436408615058,2.066019836841443,-0.08974811266286709,0.23525977816695856,0.06214466171537553,334,0.0711084583700563,-0.08974811266286709
V2_M200_S20_YC25_RD15_RT0_RF60x5_RM100_RL180,200,20,0.25,-0.15,0.0,60,5,100,180,0.06052239826953776,-0.2074272419055916,0.2917765174599579,4.955372901577373,2958,0.08703571677552135,-0.10075181696845503,-0.07366366194669194,-0.15281794192707354,0.0018368852408521263,0.0,0.0006517853100707072,-0.09799780491639742,1.4640317718344837,-0.2074272419055916,0.19424985405720957,0.058067250010110615,280,0.05684932133085918,-0.2074272419055916
V2_M200_S20_YC25_RD15_RT0_RF60x5_RM100_RL200,200,20,0.25,-0.15,0.0,60,5,100,200,0.05727539561806716,-0.20413162191379552,0.2805807110191603,4.558318795402726,2954,-0.0020429004336690593,-0.10796862891381753,-0.06619593311393657,-0.15281794192707399,0.0018368852408519043,0.0,0.00027518880260046785,-0.09799780491639742,1.4505384071501717,-0.20413162191379552,0.20023350846468185,0.05939018592502702,297,0.05649355939790146,-0.20413162191379552
V2_M200_S20_YC25_RD15_RT0_RF60x5_RM120_RL180,200,20,0.25,-0.15,0.0,60,5,120,180,0.06424930308521493,-0.20467443853715006,0.3139097561200988,5.452205887749941,2974,0.17473309360804534,-0.08887591835702369,-0.09039698689761322,-0.1681214252170805,0.0018368852408516823,0.0,0.05858424449814925,-0.05904654550518207,1.5544626386283276,-0.20467443853715006,0.19497956800934033,0.0576101216552671,280,0.05918744242366669,-0.20467443853715006
V2_M200_S20_YC25_RD15_RT0_RF60x5_RM120_RL200,200,20,0.25,-0.15,0.0,60,5,120,200,0.05574437933005916,-0.18423814198833444,0.3025669860130742,4.381908876915255,2992,0.03200123695705459,-0.1306472302668228,-0.10082876122920481,-0.18423814198833444,0.0018368852408516823,0.0,0.05631267050362898,-0.059046545505182846,1.3653809440131672,-0.08974811266286697,0.19352014010507881,0.04895704914350966,305,0.054204966621123285,-0.08974811266286697
V2_M200_S20_YC25_RD15_RT15_RF40x3_RM100_RL180,200,20,0.25,-0.15,0.15,40,3,100,180,0.05584448218474569,-0.37303402302966604,0.14970345528055112,4.393239291136891,3140,-0.24625979441320234,-0.37303402302966604,-0.05345693454518652,-0.28999109473020623,0.0018368852408519043,0.0,0.0697626214145779,-0.11328136538779121,2.169442728980317,-0.20742724919749822,0.3382953882078225,0.07505438414630192,403,0.07328941362989494,-0.20742724919749822
V2_M200_S20_YC25_RD15_RT15_RF40x3_RM100_RL200,200,20,0.25,-0.15,0.15,40,3,100,200,0.05930084434957528,-0.3730225850993274,0.158973871069455,4.802237596281106,3136,-0.2740681215675004,-0.3730225850993274,-0.04652302909675543,-0.2873095620024103,0.0018368852408514602,0.0,0.03456654300869877,-0.11328136538779077,2.567542896892497,-0.11328136538779077,0.35376532399299476,0.07830522358277475,414,0.08110406899092637,-0.11328136538779077
V2_M200_S20_YC25_RD15_RT15_RF40x3_RM120_RL180,200,20,0.25,-0.15,0.15,40,3,120,180,0.06438958603346467,-0.35094954794266275,0.18347248603376026,5.471814162565345,3112,-0.22123861372447418,-0.35094954794266275,-0.03648816648875641,-0.27726269718420027,0.0018368852408514602,0.0,0.08253991560754792,-0.1125422638359116,2.7159202190293383,-0.1125422638359116,0.3527437244600117,0.07780226370183753,399,0.08380854756690481,-0.1125422638359116
V2_M200_S20_YC25_RD15_RT15_RF40x3_RM120_RL200,200,20,0.25,-0.15,0.15,40,3,120,200,0.05610605478977826,-0.35094954794266275,0.15986928924309293,4.42297947835542,3048,-0.2582146459800182,-0.35094954794266275,-0.027955797748200673,-0.2734312108245426,0.0018368852408514602,0.0,0.04022627332891493,-0.11254226383591082,2.1229301310593045,-0.11254226383591082,0.35099241097489786,0.07435098583484265,415,0.07231696249763608,-0.11254226383591082
V2_M200_S20_YC25_RD15_RT15_RF40x5_RM100_RL180,200,20,0.25,-0.15,0.15,40,5,100,180,0.05657665875289086,-0.3542910135698316,0.15968979337868378,4.476975061783997,3030,-0.24960464750373612,-0.3542910135698316,-0.03180478883368332,-0.27212731650213395,0.0018368852408523484,0.0,0.09313884966166808,-0.11057532195939512,2.1971279320259653,-0.2074272486538008,0.3345008756567426,0.07413712404459907,374,0.07386189483523897,-0.2074272486538008
V2_M200_S20_YC25_RD15_RT15_RF40x5_RM100_RL200,200,20,0.25,-0.15,0.15,40,5,100,200,0.054394148517482366,-0.3539703984504927,0.15366863657411195,4.231802913911969,3029,-0.2769439125590637,-0.3539703984504927,-0.022406075388142876,-0.26765066627068224,0.0018368852408512382,0.0,0.057173673938545555,-0.11057532195939457,2.102850002527118,-0.20410894362821996,0.3356684179801518,0.07389794837799225,382,0.07189293383694961,-0.20410894362821996
V2_M200_S20_YC25_RD15_RT15_RF40x5_RM120_RL180,200,20,0.25,-0.15,0.15,40,5,120,180,0.0571361737538445,-0.3487402466917815,0.16383590450442548,4.541998483392472,3112,-0.2446368565627729,-0.3487402466917815,-0.03826055960705321,-0.26323998645797975,0.001836885240850572,0.0,0.09895251312050957,-0.10872692308307008,2.2114307996502673,-0.20465195557755433,0.3346468184471687,0.07379539749309479,376,0.07415583236267698,-0.20465195557755433
V2_M200_S20_YC25_RD15_RT15_RF40x5_RM120_RL200,200,20,0.25,-0.15,0.15,40,5,120,200,0.05654047445009058,-0.3487402466917815,0.16212775837158067,4.472800958002748,3030,-0.2805019270242237,-0.3487402466917815,-0.029521427046643733,-0.2591643417145866,0.0018368852408516823,0.0,0.06279606304133645,-0.10872692308306986,2.2870763393227715,-0.10872692308306986,0.3476357267950963,0.07339184201033398,394,0.0756902739044174,-0.10872692308306986
V2_M200_S20_YC25_RD15_RT15_RF60x3_RM100_RL180,200,20,0.25,-0.15,0.15,60,3,100,180,0.06158878908019316,-0.2512420723743749,0.24513724352830496,5.092893190233576,2974,-0.1311203571798195,-0.2512420723743749,-0.01828211614856312,-0.2493146283077683,0.0018368852408519043,0.0,0.03181295509708848,-0.14048473205373546,2.1037559982819616,-0.20742724901726273,0.3323117338003503,0.0740569201265229,336,0.07191212100971733,-0.20742724901726273
V2_M200_S20_YC25_RD15_RT15_RF60x3_RM100_RL200,200,20,0.25,-0.15,0.15,60,3,100,200,0.057353606745594865,-0.2722735132485,0.21064702938346072,4.5675118765151,2974,-0.17653740795029194,-0.2722735132485,-0.014811357766398858,-0.24931462830776918,0.0018368852408521263,0.0,-0.0021345477795609025,-0.14048473205373513,1.923864684824351,-0.20410772212893602,0.3328955049620549,0.07377709878957824,346,0.0679952302304696,-0.20410772212893602
V2_M200_S20_YC25_RD15_RT15_RF60x3_RM120_RL180,200,20,0.25,-0.15,0.15,60,3,120,180,0.0629932754202891,-0.2572452093799109,0.24487637912532664,5.279632668272469,2960,-0.13832319777896618,-0.2572452093799109,0.00048145592120896197,-0.2349667802088714,0.0018368852408512382,0.0,0.048793005662583155,-0.12634010182841582,2.1517806607226153,-0.20465074186202958,0.3324576765907764,0.0740187910811268,349,0.07292173558334092,-0.20465074186202958
V2_M200_S20_YC25_RD15_RT15_RF60x3_RM120_RL200,200,20,0.25,-0.15,0.15,60,3,120,200,0.06012086128877714,-0.27341569048430925,0.21988811681686332,4.904524075079188,2978,-0.17923610105622723,-0.27341569048430925,-0.02092724236020227,-0.2539747562291764,0.0018368852408512382,0.0,0.01428684502478661,-0.12634010182841593,2.138227974203903,-0.12634010182841593,0.3457384705195563,0.07432595717777644,370,0.0726382903246654,-0.12634010182841593
V2_M200_S20_YC25_RD15_RT15_RF60x5_RM100_RL180,200,20,0.25,-0.15,0.15,60,5,100,180,0.055606752874233445,-0.2585736208895527,0.21505191706305318,4.366377196316186,3112,-0.15580984745776494,-0.2583004332632568,-0.04399135468279314,-0.2585736208895527,0.0018368852408516823,0.0,0.10102497662540366,-0.10593220180603857,1.8070332312949242,-0.2074272419055917,0.3108581436077058,0.07166084861960895,323,0.06532832556245727,-0.2074272419055917
V2_M200_S20_YC25_RD15_RT15_RF60x5_RM100_RL200,200,20,0.25,-0.15,0.15,60,5,100,200,0.05250906561457347,-0.27913361580284424,0.1881144464221798,4.030497489222604,3112,-0.19993635834424295,-0.27913361580284424,-0.04061148855858665,-0.25857362088955294,0.001836885240850794,0.0,0.0648003407777813,-0.1059322018060388,1.7214818089353692,-0.2041316219137954,0.312025685931115,0.07147030965160281,333,0.0633085246646623,-0.2041316219137954
V2_M200_S20_YC25_RD15_RT15_RF60x5_RM120_RL180,200,20,0.25,-0.15,0.15,60,5,120,180,0.05806417481061388,-0.24434576668727193,0.23763118795885596,4.651855651023187,3112,-0.09908578195495432,-0.23169461283812598,-0.043817533464333036,-0.24434576668727193,0.0018368852408512382,0.0,0.11004747937158688,-0.10686484643154648,1.7733375919892738,-0.20467443853714995,0.310128429655575,0.07083272372395297,331,0.06453978812330652,-0.20467443853714995
V2_M200_S20_YC25_RD15_RT15_RF60x5_RM120_RL200,200,20,0.25,-0.15,0.15,60,5,120,200,0.05019710798585386,-0.2632602174791966,0.19067487091862084,3.7961805992740225,3813,-0.14186169993572162,-0.23169461283812598,-0.0644554534873013,-0.2632602174791966,0.0018368852408516823,0.0,0.06665863866720567,-0.10686484643154637,1.4260896067080164,-0.10686484643154637,0.3042907180385289,0.061152090326149905,352,0.055844239623944025,-0.10686484643154637
V2_M200_S20_YC25_RD20_RT0_RF40x3_RM100_RL180,200,20,0.25,-0.2,0.0,40,3,100,180,0.039564552600602765,-0.2074272491974981,0.19073941709043296,2.877254028032449,3891,0.052177497771686676,-0.14681530699762868,-0.018405739058308557,-0.1581636097584762,0.001836885240850794,0.0,-0.02586884752125851,-0.11951939382890953,0.8481089411635261,-0.2074272491974981,0.09092235843549329,0.02768294176879712,299,0.03837425128194005,-0.2074272491974981
V2_M200_S20_YC25_RD20_RT0_RF40x3_RM100_RL200,200,20,0.25,-0.2,0.0,40,3,100,200,0.04279651692250375,-0.15816360975847532,0.27058384028953575,3.1310951105032183,3707,-0.04752559532615319,-0.14681530699762868,0.026695134497858986,-0.15816360975847532,0.0018368852408519043,0.0,-0.026235462956539002,-0.11951939382890808,1.1338858911162517,-0.11951939382890808,0.11500291885580852,0.03401968620367324,319,0.047568730140400195,-0.11951939382890808
V2_M200_S20_YC25_RD20_RT0_RF40x3_RM120_RL180,200,20,0.25,-0.2,0.0,40,3,120,180,0.05104247622895408,-0.13644282842760136,0.3740942401823486,3.880294801318682,447,0.0990116335690987,-0.10828162218057114,0.06624872254886838,-0.13644282842760136,0.0018368852408521263,0.0,-0.0006049798975625853,-0.08664623196234833,1.1967179053574841,-0.08974811266286697,0.10522475189725627,0.0309811981231334,301,0.049434317800909344,-0.08974811266286697
V2_M200_S20_YC25_RD20_RT0_RF40x3_RM120_RL200,200,20,0.25,-0.2,0.0,40,3,120,200,0.0418791857721037,-0.13660486277303308,0.3065717055891732,3.0569344278309885,1531,-0.0345199505787227,-0.13660486277303308,0.07484436540683803,-0.13644282842760214,0.0018368852408521263,0.0,-0.0027495420802291504,-0.08860616163072743,0.9541937345239082,-0.08974811266286697,0.10741389375364857,0.028678360457517114,322,0.041933842419022094,-0.08974811266286697
V2_M200_S20_YC25_RD20_RT0_RF40x5_RM100_RL180,200,20,0.25,-0.2,0.0,40,5,100,180,0.038085677940318696,-0.20742724865380102,0.1836098110903656,2.7678258522529204,3885,0.02134363432833153,-0.12014326132697684,0.0034931497016745805,-0.1640979776729743,0.001836885240850572,0.0,-0.031160412269739646,-0.11810937120971055,0.791524882343215,-0.20742724865380102,0.08917104495037945,0.02772095886390557,272,0.036396393469887434,-0.20742724865380102
V2_M200_S20_YC25_RD20_RT0_RF40x5_RM100_RL200,200,20,0.25,-0.2,0.0,40,5,100,200,0.034433374711908105,-0.20410894362821996,0.16870095988849834,2.5144802065769376,3884,-0.07543767840072935,-0.13778381766255088,0.01158288387236217,-0.16409797767297507,0.0018368852408519043,0.0,-0.031525036218240765,-0.11452398568762512,0.7835321389727927,-0.20410894362821996,0.09544658493870403,0.029246284502865337,289,0.03611229840860619,-0.20410894362821996
V2_M200_S20_YC25_RD20_RT0_RF40x5_RM120_RL180,200,20,0.25,-0.2,0.0,40,5,120,180,0.04295977871569567,-0.20465195557755445,0.2099162873594713,3.144474242712424,3884,0.08775092487909752,-0.099717695672488,0.015356034467818747,-0.15421628653278063,0.001836885240850794,0.0,0.022267804733967944,-0.06947609436464564,0.8887331710500852,-0.20465195557755445,0.08917104495037945,0.027512620918602366,271,0.03975949005345103,-0.20465195557755445
V2_M200_S20_YC25_RD20_RT0_RF40x5_RM120_RL200,200,20,0.25,-0.2,0.0,40,5,120,200,0.04010931615719748,-0.1542162865327804,0.2600848267000113,2.918604234174697,3752,-0.04441246604485616,-0.15012444453687224,0.023541402160554226,-0.1542162865327804,0.0018368852408523484,0.0,0.020074160748865477,-0.07147286875110181,0.9795646949307439,-0.08974811266286697,0.10566258026853473,0.02814827435823325,295,0.04275822886262759,-0.08974811266286697
V2_M200_S20_YC25_RD20_RT0_RF60x3_RM100_RL180,200,20,0.25,-0.2,0.0,60,3,100,180,0.04035136234972336,-0.20742724901726262,0.19453260138625866,2.93715984832999,3896,0.10444363681089075,-0.07441758734861226,-0.05950047974659611,-0.16670893579624124,0.0018368852408516823,0.0,0.008566269551279593,-0.08780264712318964,0.8758401558473983,-0.20742724901726262,0.08596030356100409,0.02647902582359446,254,0.03932290804560257,-0.20742724901726262
V2_M200_S20_YC25_RD20_RT0_RF60x3_RM100_RL200,200,20,0.25,-0.2,0.0,60,3,100,200,0.03792028847025186,-0.20410772212893602,0.18578566295643337,2.7558402333578855,3876,-0.00021213369881689648,-0.09409474118864425,-0.0162877679058705,-0.16670893579624113,0.0018368852408514602,0.0,0.00818669441811326,-0.0878026471231893,0.8674451409263697,-0.20410772212893602,0.09573847051955633,0.029307294869514684,271,0.03903712019816852,-0.20410772212893602
V2_M200_S20_YC25_RD20_RT0_RF60x3_RM120_RL180,200,20,0.25,-0.2,0.0,60,3,120,180,0.046177750170779186,-0.20465074186202958,0.22564174334589548,3.419704165781212,423,0.13386133735560413,-0.0888759183570238,0.021609897215550733,-0.14490030835033962,0.0018368852408521263,0.0,0.054005514208645744,-0.048411129098297034,0.9584562778199397,-0.20465074186202958,0.0865440747227087,0.026427927517578133,261,0.04207304613522389,-0.20465074186202958
V2_M200_S20_YC25_RD20_RT0_RF60x3_RM120_RL200,200,20,0.25,-0.2,0.0,60,3,120,200,0.04340160684137184,-0.14490030835033874,0.29952736012428494,3.180958349187908,893,-0.0039045387792683295,-0.1306472302668228,0.02984568088489925,-0.14490030835033874,0.001836885240850128,0.0,0.05174376553006854,-0.04841112909829781,1.0570992744735404,-0.08974811266286686,0.1039112667834209,0.02781126735595787,285,0.04521749316136647,-0.08974811266286686
V2_M200_S20_YC25_RD20_RT0_RF60x5_RM100_RL180,200,20,0.25,-0.2,0.0,60,5,100,180,0.041253677001232836,-0.2074272419055917,0.19888263770102582,3.0073391849389477,3931,0.08703571677552135,-0.10075181696845503,-0.05124721482436956,-0.1863013116059623,0.0018368852408510161,0.0,0.014864659400124713,-0.08577413259459721,0.9344429085892378,-0.2074272419055917,0.09705195563339171,0.03462279832152328,242,0.041285088136187253,-0.2074272419055917
V2_M200_S20_YC25_RD20_RT0_RF60x5_RM100_RL200,200,20,0.25,-0.2,0.0,60,5,100,200,0.038086904839792934,-0.20413162191379552,0.18658013140108679,2.7679149518511816,3920,-0.0020429004336690593,-0.10796862891381753,-0.04359877414687097,-0.18630131160596342,0.0018368852408512382,0.0,0.014482713860333174,-0.0857741325945991,0.9238496427373277,-0.20413162191379552,0.10303561004086398,0.0359627898403533,259,0.04093456551367258,-0.20413162191379552
V2_M200_S20_YC25_RD20_RT0_RF60x5_RM120_RL180,200,20,0.25,-0.2,0.0,60,5,120,180,0.046058044903216855,-0.20467443853715017,0.22503076218214188,3.409062759062335,3916,0.17473309360804534,-0.08887591835702369,-0.04003144821406146,-0.17668209918019706,0.0018368852408512382,0.0,0.07361996901454959,-0.04629501700502925,1.0054376705020238,-0.20467443853715017,0.09588441330998249,0.033691536378526614,237,0.043588775690370785,-0.20467443853715017
V2_M200_S20_YC25_RD20_RT0_RF60x5_RM120_RL200,200,20,0.25,-0.2,0.0,60,5,120,200,0.03846538188491899,-0.17668209918019706,0.21770955893889607,2.7955329122902937,4018,0.03200123695705459,-0.1306472302668228,-0.03229259080534297,-0.17668209918019706,0.0018368852408510161,0.0,0.07131613045442986,-0.046295017005028916,0.8569948835731838,-0.08974811266286697,0.09398715703444249,0.024946518102128237,260,0.0386796768713884,-0.08974811266286697
V2_M200_S20_YC25_RD20_RT15_RF40x3_RM100_RL180,200,20,0.25,-0.2,0.15,40,3,100,180,0.0283700214406597,-0.37303402302966604,0.07605210165616323,2.1424453976737694,6618,-0.24625979441320234,-0.37303402302966604,-0.04924792207113948,-0.28981052921960393,0.0018368852408516823,0.0,0.04626071195685677,-0.12841355159161805,1.0551196304820865,-0.207427249197498,0.2072387624051372,0.04173136483503969,351,0.04515579269346226,-0.207427249197498
V2_M200_S20_YC25_RD20_RT15_RF40x3_RM100_RL200,200,20,0.25,-0.2,0.15,40,3,100,200,0.03161773613053942,-0.3730225850993274,0.08476091634537447,2.334573166281582,6624,-0.2740681215675004,-0.3730225850993274,-0.04588663997766429,-0.28981052921960315,0.0018368852408519043,0.0,0.011837865884398058,-0.12841355159161738,1.3132544320652473,-0.12841355159161738,0.2227086981903094,0.045079288006743115,362,0.052765606239337126,-0.12841355159161738
V2_M200_S20_YC25_RD20_RT15_RF40x3_RM120_RL180,200,20,0.25,-0.2,0.15,40,3,120,180,0.03601668774374778,-0.35094954794266275,0.10262639731233417,2.6214378613145546,3920,-0.22123861372447418,-0.35094954794266275,-0.04924792207113882,-0.28981052921960304,0.0018368852408516823,0.0,0.05875729825704035,-0.1276870630850374,1.4094647672934677,-0.1276870630850374,0.22168709865732633,0.04461318936525969,344,0.055399193614749986,-0.1276870630850374
V2_M200_S20_YC25_RD20_RT15_RF40x3_RM120_RL200,200,20,0.25,-0.2,0.15,40,3,120,200,0.02777842091426197,-0.35094954794266275,0.07915217750558362,2.1091281304179157,6637,-0.2582146459800182,-0.35094954794266275,-0.04588663997766573,-0.28981052921960404,0.0018368852408512382,0.0,0.01737325603149653,-0.12768706308503652,1.0249600847114104,-0.12768706308503652,0.2199357851722125,0.041240783541653434,358,0.04420883195660519,-0.12768706308503652
V2_M200_S20_YC25_RD20_RT15_RF40x5_RM100_RL180,200,20,0.25,-0.2,0.15,40,5,100,180,0.02932527222646142,-0.3542910135698316,0.0827717077297004,2.1973152094272974,6609,-0.24960464750373612,-0.3542910135698316,-0.0165922331818239,-0.27606583352028313,0.0018368852408514602,0.0,0.06912104924672735,-0.13085697650227468,1.0468447466028046,-0.2074272486538008,0.20665499124343256,0.04182192077642925,323,0.04489728014354699,-0.2074272486538008
V2_M200_S20_YC25_RD20_RT15_RF40x5_RM100_RL200,200,20,0.25,-0.2,0.15,40,5,100,200,0.02698884655851841,-0.3539703984504927,0.07624605525394842,2.0654382952752317,6623,-0.2769439125590637,-0.3539703984504927,-0.013115500399509816,-0.2760658335202829,0.001836885240850128,0.0,0.03394607909782832,-0.130856976502275,0.9864867350317654,-0.20410894362821974,0.2078225335668418,0.041645138885795165,331,0.04298142671610328,-0.20410894362821974
V2_M200_S20_YC25_RD20_RT15_RF40x5_RM120_RL180,200,20,0.25,-0.2,0.15,40,5,120,180,0.029411571094578814,-0.3487402466917815,0.08433661263241841,2.202338369598026,3931,-0.2446368565627729,-0.3487402466917815,-0.03493291403289589,-0.27606583352028324,0.0018368852408516823,0.0,0.07480697832976246,-0.1290507268808445,1.0560016368119371,-0.20465195557755433,0.20680093403385874,0.04145445692329057,320,0.04518328947531369,-0.20465195557755433
V2_M200_S20_YC25_RD20_RT15_RF40x5_RM120_RL200,200,20,0.25,-0.2,0.15,40,5,120,200,0.02864417538183517,-0.3487402466917815,0.08213613327844849,2.158056331975568,6656,-0.2805019270242237,-0.3487402466917815,-0.03152102276242952,-0.27606583352028347,0.0018368852408510161,0.0,0.03944493639186186,-0.1290507268808455,1.1044309392279255,-0.1290507268808455,0.21978984238178634,0.041109910949342986,336,0.04667634347156402,-0.1290507268808455
V2_M200_S20_YC25_RD20_RT15_RF60x3_RM100_RL180,200,20,0.25,-0.2,0.15,60,3,100,180,0.03306277638291366,-0.27099464373787385,0.12200527629208212,2.425297583331246,3913,-0.1311203571798195,-0.2512420723743749,-0.04450918592827979,-0.27099464373787385,0.0018368852408519043,0.0,0.00914477230347921,-0.15515268259847848,1.0081456372373316,-0.2074272490172624,0.19527145359019266,0.03927624878650594,293,0.043675121681114204,-0.2074272490172624
V2_M200_S20_YC25_RD20_RT15_RF60x3_RM100_RL200,200,20,0.25,-0.2,0.15,60,3,100,200,0.028965413284661734,-0.2722735132485,0.1063835146469992,2.176487764393376,3913,-0.17653740795029194,-0.2722735132485,-0.04113115054095373,-0.27099464373787374,0.0018368852408519043,0.0,-0.024056928539190503,-0.15515268259847836,0.8917550586941905,-0.2041077221289359,0.19585522475189726,0.039034512749924026,303,0.03986141216097905,-0.2041077221289359
V2_M200_S20_YC25_RD20_RT15_RF60x3_RM120_RL180,200,20,0.25,-0.2,0.15,60,3,120,180,0.03371072501534833,-0.2709946437378745,0.12439627791298992,2.4670720470651326,3910,-0.13832319777896618,-0.2572452093799109,-0.04450918592828035,-0.2709946437378745,0.0018368852408510161,0.0,0.025751783464726508,-0.14124943579513694,1.039217833767399,-0.2046507418620297,0.1954173963806188,0.039254017499150334,301,0.04465814033751747,-0.2046507418620297
V2_M200_S20_YC25_RD20_RT15_RF60x3_RM120_RL200,200,20,0.25,-0.2,0.15,60,3,120,200,0.031894268661137204,-0.27341569048430925,0.11665120097768328,2.3516779397911205,3920,-0.17923610105622723,-0.27341569048430925,-0.041131150540954176,-0.27099464373787363,0.0018368852408512382,0.0,-0.007996301832977615,-0.1412494357951367,1.030449177880655,-0.1412494357951367,0.2086981903093987,0.03944973220170306,317,0.04438216177636578,-0.1412494357951367
