strategy,exit_ma,exit_slope_lb,exit_dd,resume_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V8_X100S50D18_R80,100,50,-0.18,80,0.25721944611354153,-0.8068220169097162,0.31880568542085846,510.07016638189623,1194,-0.22693711700116959,-0.3862888694877312,-0.6533957007112599,-0.8068220169097162,0.6475388370201061,-0.6992207245312605,-0.3251312262841072,-0.5614916416879037,250.9636523103236,-0.7179610774225001,0.40356851315067677,-0.7179610774225001,23,0.7913018096906013,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857756,0.3465372126939317,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X100S50D18_R100,100,50,-0.18,100,0.25877009081279945,-0.8068220169097162,0.32072760210974255,527.4853699533434,1194,-0.22693711700116959,-0.3862888694877312,-0.6533957007112599,-0.8068220169097162,0.6475388370201061,-0.6992207245312605,-0.3251312262841072,-0.5614916416879037,259.56638696684195,-0.7179610774225001,0.4064606735621501,-0.7179610774225001,23,0.7926152948044367,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640267,0.3617021242742613,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D10_R60,110,20,-0.1,60,0.21461165943931038,-0.7390441746647896,0.29039084103010815,199.43312105655306,1372,-0.3039326085980587,-0.4422453966398282,-0.4787002936555609,-0.7390441746647896,-0.06699853983383341,-0.6992207245312605,-0.09404105450012823,-0.41786163736418147,115.49658692346253,-0.6992207245312605,0.33872752859457633,-0.6992207245312605,56,0.7246059544658494,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.962793819283022,0.2892416612213553,2023-01-25,2023-02-28,1.0,1.0,0
V8_X110S20D10_R80,110,20,-0.1,80,0.20926468562864775,-0.7737288441114677,0.2704625622028638,176.85189412093686,2575,-0.22223753493752263,-0.3825580141011322,-0.4972347548830327,-0.7483222839134502,-0.06699853983383319,-0.6992207245312605,-0.05945480011967641,-0.41786163736418136,110.68432866750972,-0.6992207245312605,0.3352693424445299,-0.6992207245312605,50,0.7075306479859895,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.585598345883336,0.2524180913120248,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D10_R100,110,20,-0.1,100,0.21154144094102367,-0.7428711061843529,0.284761971733663,186.1484702631041,1380,-0.22223753493752263,-0.3825580141011322,-0.4863451824975177,-0.7428711061843529,0.027132431917528343,-0.6992207245312605,-0.05945480011967641,-0.41786163736418147,101.05388695474326,-0.6992207245312605,0.327907089743958,-0.6992207245312605,53,0.7046117921774664,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.713236458529444,0.264878715300316,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S20D12_R60,110,20,-0.12,60,0.1949184659211558,-0.8023079164288639,0.24294720509396608,127.77304531465924,3391,-0.3039326085980587,-0.4422453966398282,-0.4787002936555613,-0.73904417466479,-0.06699853983383319,-0.6992207245312605,-0.09404105450012912,-0.41786163736418136,102.19469607293684,-0.6992207245312605,0.32881248182883493,-0.6992207245312605,53,0.7349678925861063,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.410167065539176,0.5281655778194851,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D12_R80,110,20,-0.12,80,0.1896581856550279,-0.8363458658233834,0.22677004024920863,113.30567842384653,3482,-0.22223753493752263,-0.3825580141011322,-0.4972347548830328,-0.7483222839134502,-0.06699853983383364,-0.6992207245312605,-0.059454800119675744,-0.41786163736418147,97.9319142931259,-0.6992207245312605,0.3253799081179669,-0.6992207245312605,47,0.7178925861062464,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.800020257221348,0.46860021917786915,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D12_R100,110,20,-0.12,100,0.19183651543508895,-0.8114878162459087,0.23640098051325012,119.09429572320494,3521,-0.22223753493752263,-0.3825580141011322,-0.4863451824975171,-0.7428711061843529,0.027132431917528566,-0.6992207245312605,-0.059454800119676965,-0.41786163736418147,89.2741180085987,-0.6992207245312605,0.31795858874903393,-0.6992207245312605,50,0.714681844716871,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.998048960241786,0.48793269876465417,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S20D15_R60,110,20,-0.15,60,0.18732088234458266,-0.76444010164165,0.24504324399296612,107.39623464968855,2285,-0.3039326085980587,-0.4422453966398282,-0.4787002936555612,-0.73904417466479,-0.06699853983383275,-0.6992207245312605,-0.24570420936141857,-0.5098824812808793,71.79391983051912,-0.6992207245312605,0.30068142161601585,-0.6992207245312605,47,0.7549620548744892,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.593690304524433,0.35083269947122564,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D15_R80,110,20,-0.15,80,0.18402789035832812,-0.804998002367171,0.2286066422738654,99.57191675751328,3396,-0.22223753493752263,-0.3825580141011322,-0.4972347548830326,-0.74832228391345,-0.06699853983383341,-0.6992207245312605,-0.21690790879756083,-0.49117155705750604,71.9641495588682,-0.6992207245312605,0.30086771126937206,-0.6992207245312605,41,0.7370110916520723,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D15_R100,110,20,-0.15,100,0.20461056275718148,-0.7654325248959378,0.26731365091259834,159.21952605897312,2285,-0.22223753493752263,-0.3825580141011322,-0.48634518249751724,-0.7428711061843531,0.027132431917528343,-0.6992207245312605,-0.21690790879756017,-0.4911715570575055,95.99296857917575,-0.6992207245312605,0.3237724087325313,-0.6992207245312605,41,0.7397840046701692,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858255,0.3220007853342523,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S20D18_R60,110,20,-0.18,60,0.2573846171165248,-0.7126457496284333,0.36116768710221414,511.89850141630126,997,-0.3039326085980587,-0.4422453966398282,-0.381986737981892,-0.6906306316783493,-0.06699853983383319,-0.6992207245312605,-0.23523108441867036,-0.5030773763420999,156.50397335327318,-0.7126457496284333,0.3637127104386191,-0.7126457496284333,30,0.7964098073555166,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942203,0.3525047331112898,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S20D18_R80,110,20,-0.18,80,0.25985642101384987,-0.7179610774225001,0.3619366413939061,540.0255837742478,959,-0.22223753493752263,-0.3825580141011322,-0.40296302263596884,-0.7011310858465596,-0.06699853983383275,-0.6992207245312605,-0.2060349576096755,-0.49034666595960474,152.92985655796335,-0.7179610774225001,0.3617948233166013,-0.7179610774225001,24,0.7859019264448336,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759412,0.3096595164955048,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S20D18_R100,110,20,-0.18,100,0.2658697490886739,-0.7179610774225001,0.3703122041701112,614.8072073563428,875,-0.22223753493752263,-0.3825580141011322,-0.40296302263596884,-0.7011310858465596,0.02713243191752901,-0.6992207245312605,-0.20603495760967494,-0.49034666595960474,174.245744058537,-0.7179610774225001,0.37266676641012,-0.7179610774225001,24,0.7885288966725044,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S30D10_R60,110,30,-0.1,60,0.18228119351710403,-0.7858298183452881,0.2319601385207439,95.64758864344773,2079,-0.3039326085980587,-0.4422453966398282,-0.646082157532851,-0.7858298183452881,0.39751139539071856,-0.6992207245312605,-0.1754316802947946,-0.46422161719055643,77.49765242399407,-0.6992207245312605,0.3067113157410535,-0.6992207245312605,56,0.7351138353765324,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942205,0.35250473311129005,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D10_R80,110,30,-0.1,80,0.1798647008033727,-0.8053118584147063,0.22334788557248453,90.46325781047176,3521,-0.22223753493752263,-0.3825580141011322,-0.6586654689160792,-0.7934444954296003,0.3975113953907188,-0.6992207245312605,-0.14395262729681357,-0.4437675253893326,79.26412461837592,-0.6992207245312605,0.30849549487131656,-0.6992207245312605,50,0.719497956800934,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759409,0.30965951649550455,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S30D10_R100,110,30,-0.1,100,0.1844685414899241,-0.7889706358291366,0.23380913447566318,100.58616917589141,2178,-0.22223753493752263,-0.3825580141011322,-0.6512723821424508,-0.7889706358291366,0.5385070007548314,-0.6992207245312605,-0.14395262729681413,-0.44376752538933306,76.47740649134343,-0.6992207245312605,0.3056635960760157,-0.6992207245312605,53,0.7173088149445418,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937656,0.3235653217236691,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D12_R60,110,30,-0.12,60,0.1796350448927495,-0.8287225941488018,0.21676137004235585,89.98488821291895,3558,-0.3039326085980587,-0.4422453966398282,-0.6460821575328515,-0.7858298183452883,0.3975113953907192,-0.6992207245312605,-0.17543168029479417,-0.4642216171905562,100.4037335784532,-0.6992207245312605,0.32738684267322204,-0.6992207245312605,53,0.7412434325744308,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.6108174739422045,0.35250473311129,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D12_R80,110,30,-0.12,80,0.17444204543307618,-0.8582125543306915,0.20326205268474684,79.79616343768078,3622,-0.22223753493752263,-0.3825580141011322,-0.6586654689160796,-0.7934444954296004,0.3975113953907192,-0.6992207245312605,-0.14395262729681413,-0.44376752538933295,96.2149331424544,-0.6992207245312605,0.3239579516576576,-0.6992207245312605,47,0.7241681260945709,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759414,0.30965951649550505,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D12_R100,110,30,-0.12,100,0.17514240122082536,-0.8366759193312517,0.2093312322898157,81.10240890081528,3655,-0.22223753493752263,-0.3825580141011322,-0.6512723821424511,-0.7889706358291367,0.5385070007548314,-0.6992207245312605,-0.14395262729681513,-0.44376752538933373,84.77728201922545,-0.6992207245312605,0.3138360249429586,-0.6992207245312605,50,0.721395213076474,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937654,0.3235653217236689,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D15_R60,110,30,-0.15,60,0.18731647897419523,-0.8066726191792498,0.23220879762199026,107.38538690369604,3566,-0.3039326085980587,-0.4422453966398282,-0.6460821575328509,-0.785829818345288,0.6475388370201065,-0.6992207245312605,-0.24570420936141757,-0.5098824812808787,106.2102378840967,-0.6992207245312605,0.33192632489505547,-0.6992207245312605,44,0.7616754232340922,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.6108174739422045,0.35250473311129,2023-01-25,2023-02-28,1.0,1.0,0
V8_X110S30D15_R80,110,30,-0.15,80,0.18402349920053118,-0.8399590689251432,0.21908626980600085,99.56185932054206,3648,-0.22223753493752263,-0.3825580141011322,-0.6586654689160792,-0.7934444954296002,0.6475388370201061,-0.6992207245312605,-0.21690790879756006,-0.4911715570575055,106.46095071442322,-0.6992207245312605,0.3321170895890364,-0.6992207245312605,38,0.7437244600116755,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759415,0.30965951649550516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D15_R100,110,30,-0.15,100,0.20036248512358612,-0.8074871151514176,0.24813087585430357,144.61333409654617,3521,-0.22223753493752263,-0.3825580141011322,-0.6512723821424515,-0.7889706358291368,0.6475388370201061,-0.6992207245312605,-0.21690790879756006,-0.4911715570575055,128.75893914510488,-0.6992207245312605,0.3476065916786415,-0.6992207245312605,38,0.7451838879159369,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937653,0.3235653217236688,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D18_R60,110,30,-0.18,60,0.25686968892765494,-0.7905618150636868,0.32492043510470053,506.21932346555474,1194,-0.3039326085980587,-0.4422453966398282,-0.6539018178431619,-0.7905618150636868,0.6475388370201063,-0.6992207245312605,-0.2352310844186709,-0.5030773763421004,277.1280889295514,-0.7126457496284336,0.41209650484842286,-0.7126457496284336,29,0.7975773496789259,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.610817473942201,0.3525047331112896,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D18_R80,110,30,-0.18,80,0.25934524591477937,-0.7976496031002274,0.3251368080756028,534.0893966495557,1198,-0.22223753493752263,-0.3825580141011322,-0.665614441096202,-0.7976496031002274,0.6475388370201058,-0.6992207245312605,-0.20603495760967538,-0.49034666595960474,270.8167416490557,-0.7179610774225003,0.41011057212156277,-0.7179610774225003,23,0.7870694687682428,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759416,0.30965951649550527,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S30D18_R100,110,30,-0.18,100,0.260898512559,-0.7976496031002274,0.3270841125538894,552.3246830494257,1198,-0.22223753493752263,-0.3825580141011322,-0.665614441096202,-0.7976496031002274,0.6475388370201058,-0.6992207245312605,-0.20603495760967538,-0.49034666595960474,280.09731558170455,-0.7179610774225003,0.4130162129465591,-0.7179610774225003,23,0.7883829538820782,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937657,0.3235653217236692,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S40D10_R60,110,40,-0.1,60,0.18871507516847852,-0.8312010842603474,0.22703901467646484,110.88444509667441,2178,-0.3039326085980587,-0.4422453966398282,-0.721088844336684,-0.8312010842603474,0.6475388370201063,-0.6992207245312605,-0.24570420936141846,-0.5098824812808793,118.70434485486474,-0.6992207245312605,0.3409589637757817,-0.6992207245312605,56,0.7486865148861647,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.559842719081112,0.44515297500326484,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D10_R80,110,40,-0.1,80,0.18754543326152318,-0.8519767019405371,0.2201297674388903,107.95081964042045,3599,-0.22223753493752263,-0.3825580141011322,-0.7310053433057723,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575057,124.98877038337885,-0.6992207245312605,0.34517251184757636,-0.6992207245312605,50,0.7324868651488616,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871666,0.3934891069375751,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D10_R100,110,40,-0.1,100,0.19220410054999526,-0.8336765296361399,0.2305499719823985,120.09878382550473,2218,-0.22223753493752263,-0.3825580141011322,-0.7251790917622575,-0.8336765296361399,0.6475388370201063,-0.6992207245312605,-0.21690790879755972,-0.49117155705750537,120.68360262077637,-0.6992207245312605,0.34230797032373905,-0.6992207245312605,50,0.7240221833041448,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874557,0.4102570858019965,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D12_R60,110,40,-0.12,60,0.20189271212165472,-0.8683302075684483,0.23250683940503133,149.71939788194868,3480,-0.3039326085980587,-0.4422453966398282,-0.7210888443366839,-0.8312010842603473,0.6475388370201063,-0.6992207245312605,-0.24570420936141724,-0.5098824812808787,218.49446940020505,-0.6992207245312605,0.3917463179926701,-0.6992207245312605,47,0.7570052539404554,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.559842719081115,0.44515297500326517,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D12_R80,110,40,-0.12,80,0.1973121493744665,-0.8910006638184544,0.22145005877871016,134.93080684995505,3558,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,212.85688360214755,-0.6992207245312605,0.38952773893611137,-0.6992207245312605,41,0.7405137186223001,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D12_R100,110,40,-0.12,100,0.20320483353424024,-0.8744443396147008,0.23238166722398443,154.23559786190933,3482,-0.22223753493752263,-0.3825580141011322,-0.7251790917622569,-0.8336765296361397,0.6475388370201065,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,211.21901485648115,-0.6992207245312605,0.38887288742620973,-0.6992207245312605,41,0.7354057209573847,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874558,0.4102570858019966,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D15_R60,110,40,-0.15,60,0.21294810594702973,-0.8476284046023659,0.2512281381685488,192.1256367467096,3391,-0.3039326085980587,-0.4422453966398282,-0.7210888443366836,-0.8312010842603472,0.6475388370201063,-0.6992207245312605,-0.2457042093614178,-0.5098824812808789,242.39573614046353,-0.6992207245312605,0.4005944176365641,-0.6992207245312605,41,0.7707238762405137,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.559842719081112,0.44515297500326484,2023-01-25,2023-02-28,1.0,1.0,0
V8_X110S40D15_R80,110,40,-0.15,80,0.21030216494352505,-0.8738632267541622,0.24065798686215673,181.03133240930572,3482,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326072,0.6475388370201063,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,246.94080133358872,-0.6992207245312605,0.40218412024697225,-0.6992207245312605,35,0.7533566841798015,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D15_R100,110,40,-0.15,100,0.21835570421715644,-0.8482703522157731,0.2574128680164147,216.87193869114103,3394,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361399,0.6475388370201061,-0.6992207245312605,-0.21690790879756017,-0.4911715570575056,245.9271714886832,-0.6992207245312605,0.4018319725479369,-0.6992207245312605,35,0.75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874555,0.41025708580199627,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D18_R60,110,40,-0.18,60,0.24989824375177005,-0.834930622654432,0.2993042020153572,435.05672555757263,1594,-0.3039326085980587,-0.4422453966398282,-0.7272512646284659,-0.834930622654432,0.6475388370201063,-0.6992207245312605,-0.23523108441867024,-0.5030773763421001,302.3113011018036,-0.7126457496284333,0.4196210643702962,-0.7126457496284333,29,0.8004962054874489,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.028305672206222,0.3932618655247148,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S40D18_R80,110,40,-0.18,80,0.25236006963377866,-0.8405168855334043,0.30024390226690956,459.00891825040253,1595,-0.22223753493752263,-0.3825580141011322,-0.7364816025639084,-0.8405168855334043,0.6475388370201063,-0.6992207245312605,-0.2060349576096745,-0.49034666595960474,295.42849051363083,-0.7179610774225003,0.4176245493149917,-0.7179610774225003,23,0.7899883245767659,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857758,0.34653721269393184,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S40D18_R100,110,40,-0.18,100,0.25390472081583226,-0.8405168855334043,0.30208164188718306,474.680749851813,1595,-0.22223753493752263,-0.3825580141011322,-0.7364816025639084,-0.8405168855334043,0.6475388370201063,-0.6992207245312605,-0.2060349576096745,-0.49034666595960474,305.5493774952987,-0.7179610774225003,0.42054567326544134,-0.7179610774225003,23,0.7913018096906013,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S50D10_R60,110,50,-0.1,60,0.18221329358253113,-0.832124246110061,0.21897366220768752,95.49808564410473,2241,-0.3039326085980587,-0.4422453966398282,-0.7226193837732087,-0.832124246110061,0.6475388370201061,-0.6992207245312605,-0.22785056580854923,-0.49828174906570966,106.17292954464031,-0.6992207245312605,0.3318979015942125,-0.6992207245312605,56,0.7543782837127846,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.816428360876819,0.4702020542863105,2023-01-25,2023-02-28,1.0,1.0000000000000002,0
V8_X110S50D10_R80,110,50,-0.1,80,0.18105004913479172,-0.8576075290516038,0.21111061062512854,92.9715309517413,3697,-0.22223753493752263,-0.3825580141011322,-0.7324814654397398,-0.8380929558822657,0.6475388370201058,-0.6992207245312605,-0.198372677342056,-0.49034666595960474,111.79946127339718,-0.6992207245312605,0.3360829780855077,-0.6992207245312605,50,0.7381786339754816,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.2627961132437,0.4161539089280663,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S50D10_R100,110,50,-0.1,100,0.18568323543305532,-0.8359789944587995,0.2221147142019566,103.43383991795638,3691,-0.22223753493752263,-0.3825580141011322,-0.7266871857538335,-0.8345861532665944,0.6475388370201063,-0.6992207245312605,-0.19837267734205666,-0.49034666595960485,107.94498596710253,-0.6992207245312605,0.33323779270124687,-0.6992207245312605,50,0.7297139521307647,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.4424825009367535,0.4336957267005161,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S50D12_R60,110,50,-0.12,60,0.20422977775734807,-0.8321242461100611,0.2454318314987971,157.85436438383834,2176,-0.3039326085980587,-0.4422453966398282,-0.7226193837732089,-0.8321242461100611,0.6475388370201061,-0.6992207245312605,-0.22785056580854934,-0.49828174906570966,171.25702596304217,-0.6992207245312605,0.3712198041253556,-0.6992207245312605,44,0.7679509632224168,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.816428360876826,0.4702020542863112,2023-01-25,2023-02-28,1.0,1.0,0
V8_X110S50D12_R80,110,50,-0.12,80,0.20088988955464648,-0.8535608795014786,0.23535508055614734,146.35393579213616,3598,-0.22223753493752263,-0.3825580141011322,-0.7324814654397396,-0.8380929558822658,0.6475388370201065,-0.6992207245312605,-0.19837267734205644,-0.49034666595960474,171.6598517320649,-0.6992207245312605,0.3714161966145084,-0.6992207245312605,38,0.75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.262796113243698,0.4161539089280661,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S50D12_R100,110,50,-0.12,100,0.20930907032196044,-0.8345861532665942,0.25079384495263757,177.0287767411572,2177,-0.22223753493752263,-0.3825580141011322,-0.7266871857538333,-0.8345861532665942,0.6475388370201061,-0.6992207245312605,-0.19837267734205521,-0.49034666595960474,172.62093600797374,-0.6992207245312605,0.37188302910423965,-0.6992207245312605,38,0.7454757734967893,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.4424825009367535,0.4336957267005161,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S50D15_R60,110,50,-0.15,60,0.2095886060335712,-0.8484617253807297,0.2470218747221893,178.1467098608881,3482,-0.3039326085980587,-0.4422453966398282,-0.7226193837732088,-0.8321242461100611,0.6475388370201061,-0.6992207245312605,-0.1909814663502245,-0.49034666595960474,225.93173235450186,-0.6992207245312605,0.39459268668232905,-0.6992207245312605,41,0.7745183887915937,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.816428360876822,0.47020205428631073,2023-01-25,2023-02-28,1.0,1.0,0
V8_X110S50D15_R80,110,50,-0.15,80,0.2069499934875072,-0.8745530692001061,0.2366351463116929,167.85961934360571,3559,-0.22223753493752263,-0.3825580141011322,-0.7324814654397397,-0.8380929558822657,0.6475388370201061,-0.6992207245312605,-0.16009604826113888,-0.49034666595960474,230.169355964082,-0.6992207245312605,0.39617557720834995,-0.6992207245312605,35,0.7571511967308815,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.262796113243694,0.41615390892806575,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S50D15_R100,110,50,-0.15,100,0.21498122688971688,-0.8491001621804348,0.2531871226330459,201.09248819257755,3485,-0.22223753493752263,-0.3825580141011322,-0.7266871857538334,-0.8345861532665944,0.6475388370201061,-0.6992207245312605,-0.16009604826113955,-0.49034666595960474,229.22429102449854,-0.6992207245312605,0.3958249385084365,-0.6992207245312605,35,0.75379451255108,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.442482500936755,0.43369572670051626,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V8_X110S50D18_R60,110,50,-0.18,60,0.2655461432282453,-0.8358333876458638,0.317702244434336,610.5407733498208,1594,-0.3039326085980587,-0.4422453966398282,-0.7287479874639351,-0.8358333876458638,0.6475388370201063,-0.6992207245312605,-0.3499478784600274,-0.5776167164110176,427.00333612853245,-0.7126457496284333,0.4499143327812367,-0.7126457496284333,26,0.8070636310566258,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0
V8_X110S50D18_R80,110,50,-0.18,80,0.2699839426441015,-0.8413890992339722,0.3208788215700722,671.6161551861895,1595,-0.22223753493752263,-0.3825580141011322,-0.7379276734410904,-0.8413890992339722,0.6475388370201061,-0.6992207245312605,-0.32513122628410684,-0.5614916416879034,435.1237417882025,-0.7179610774225,0.45158615156863635,-0.7179610774225,20,0.7981611208406305,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630212,0.6711748523590748,2023-02-03,2023-02-28,1.0,1.0,0
V8_X110S50D18_R100,110,50,-0.18,100,0.2699839426441015,-0.8413890992339722,0.3208788215700722,671.6161551861895,1595,-0.22223753493752263,-0.3825580141011322,-0.7379276734410904,-0.8413890992339722,0.6475388370201061,-0.6992207245312605,-0.32513122628410684,-0.5614916416879034,435.1237417882025,-0.7179610774225,0.45158615156863635,-0.7179610774225,20,0.7981611208406305,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.875056296630212,0.6711748523590748,2023-02-03,2023-02-28,1.0,1.0,0
