strategy,exit_ma,exit_slope,exit_dd,resume_ma,level_mult,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
V10_X120S30D15_R60L0p98,120,30,-0.15,60,0.98,0.25456975224060785,-0.6992207245312605,0.3640763829065061,481.5856645312115,2122,-0.2517738759391892,-0.40045091868371596,-0.21939675266850645,-0.5294097505121869,0.6475388370201065,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,201.79402254456042,-0.6992207245312605,0.3850097918042461,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1193426639403805,0.4021493184923854,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7576462151049725
V10_X80S40D15_R60L1p00,80,40,-0.15,60,1.0,0.25864983898147287,-0.6992207245312605,0.36991157428130444,526.1145954882395,2162,-0.28424537094054436,-0.42647013182127613,-0.27611712218956364,-0.5621974099324104,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750526,248.7426413066825,-0.6992207245312605,0.4028067789725631,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.33364267759189,0.3254456451574557,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7508547560037822
V10_X80S40D15_R60L0p98,80,40,-0.15,60,0.98,0.25864983898147287,-0.6992207245312605,0.36991157428130444,526.1145954882395,2162,-0.28424537094054436,-0.42647013182127613,-0.27611712218956364,-0.5621974099324104,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750526,248.7426413066825,-0.6992207245312605,0.4028067789725631,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.33364267759189,0.3254456451574557,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7508547560037822
V10_X80S40D15_R60L1p02,80,40,-0.15,60,1.02,0.25864983898147287,-0.6992207245312605,0.36991157428130444,526.1145954882395,2162,-0.28424537094054436,-0.42647013182127613,-0.27611712218956364,-0.5621974099324104,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750526,248.7426413066825,-0.6992207245312605,0.4028067789725631,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.33364267759189,0.3254456451574557,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7508547560037822
V10_X100S30D18_R60L1p00,100,30,-0.18,60,1.0,0.26770258891093635,-0.7126457496284331,0.3756460893094697,639.5187560432544,894,-0.4180707858422532,-0.5380240808956194,-0.49623979137462526,-0.6993960292004534,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,287.74601911485314,-0.7126457496284331,0.4153440188704902,-0.7126457496284331,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235295,0.32702302540309763,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7468871539891265
V10_X100S30D18_R60L0p98,100,30,-0.18,60,0.98,0.26770258891093635,-0.7126457496284331,0.3756460893094697,639.5187560432544,894,-0.4180707858422532,-0.5380240808956194,-0.49623979137462526,-0.6993960292004534,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,287.74601911485314,-0.7126457496284331,0.4153440188704902,-0.7126457496284331,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235295,0.32702302540309763,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7468871539891265
V10_X100S30D18_R60L1p02,100,30,-0.18,60,1.02,0.26770258891093635,-0.7126457496284331,0.3756460893094697,639.5187560432544,894,-0.4180707858422532,-0.5380240808956194,-0.49623979137462526,-0.6993960292004534,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,287.74601911485314,-0.7126457496284331,0.4153440188704902,-0.7126457496284331,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235295,0.32702302540309763,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7468871539891265
V10_X80S40D15_R100L1p00,80,40,-0.15,100,1.0,0.2549295432140206,-0.6992207245312605,0.36459094284557825,485.36154480325314,2164,-0.28424537094054436,-0.42647013182127613,-0.2862513412163611,-0.5683265607581138,0.6475388370201063,-0.6992207245312605,-0.21690790879756083,-0.49117155705750604,240.45402718604123,-0.6992207245312605,0.3999067656124531,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0,0,0.7353390823876774
V10_X80S40D15_R100L0p98,80,40,-0.15,100,0.98,0.2549295432140206,-0.6992207245312605,0.36459094284557825,485.36154480325314,2164,-0.28424537094054436,-0.42647013182127613,-0.2862513412163611,-0.5683265607581138,0.6475388370201063,-0.6992207245312605,-0.21690790879756083,-0.49117155705750604,240.45402718604123,-0.6992207245312605,0.3999067656124531,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0,0,0.7353390823876774
V10_X80S40D15_R100L1p02,80,40,-0.15,100,1.02,0.2549295432140206,-0.6992207245312605,0.36459094284557825,485.36154480325314,2164,-0.28424537094054436,-0.42647013182127613,-0.2862513412163611,-0.5683265607581138,0.6475388370201063,-0.6992207245312605,-0.21690790879756083,-0.49117155705750604,240.45402718604123,-0.6992207245312605,0.3999067656124531,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0,0,0.7353390823876774
V10_X120S30D18_R100L1p02,120,30,-0.18,100,1.02,0.2652946280800521,-0.7927541676015646,0.3346493010345021,607.244498230584,1170,-0.2517738759391892,-0.40045091868371596,-0.639971661316568,-0.7927541676015646,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,297.3669910485082,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0,0.7277877096737565
V10_X120S30D18_R100L1p00,120,30,-0.18,100,1.0,0.2652946280800521,-0.7927541676015646,0.3346493010345021,607.244498230584,1170,-0.2517738759391892,-0.40045091868371596,-0.639971661316568,-0.7927541676015646,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,297.3669910485082,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0,0.7277877096737565
V10_X120S30D18_R100L0p98,120,30,-0.18,100,0.98,0.2652946280800521,-0.7927541676015646,0.3346493010345021,607.244498230584,1170,-0.2517738759391892,-0.40045091868371596,-0.639971661316568,-0.7927541676015646,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,297.3669910485082,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0,0.7277877096737565
V10_X100S30D18_R100L1p00,100,30,-0.18,100,1.0,0.2645415561564346,-0.7254892331683094,0.3646388451571444,597.4771708414752,895,-0.4180707858422532,-0.5380240808956194,-0.5032923359887991,-0.7036044261301091,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960474,272.594293119099,-0.7254892331683094,0.41067424022472476,-0.7254892331683094,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937651,0.32356532172366864,2023-02-03,2023-02-28,1.0,1.0,0,0.72323861988839
V10_X100S30D18_R100L1p02,100,30,-0.18,100,1.02,0.2645415561564346,-0.7254892331683094,0.3646388451571444,597.4771708414752,895,-0.4180707858422532,-0.5380240808956194,-0.5032923359887991,-0.7036044261301091,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960474,272.594293119099,-0.7254892331683094,0.41067424022472476,-0.7254892331683094,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937651,0.32356532172366864,2023-02-03,2023-02-28,1.0,1.0,0,0.72323861988839
V10_X100S30D18_R100L0p98,100,30,-0.18,100,0.98,0.2645415561564346,-0.7254892331683094,0.3646388451571444,597.4771708414752,895,-0.4180707858422532,-0.5380240808956194,-0.5032923359887991,-0.7036044261301091,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960474,272.594293119099,-0.7254892331683094,0.41067424022472476,-0.7254892331683094,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937651,0.32356532172366864,2023-02-03,2023-02-28,1.0,1.0,0,0.72323861988839
V10_X120S40D15_R60L0p98,120,40,-0.15,60,0.98,0.24854128296622058,-0.6992207245312605,0.3554546858330554,422.3737773218299,2164,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023869,0.6475388370201061,-0.6992207245312605,-0.16839664613998362,-0.49034666595960474,199.06224783946348,-0.6992207245312605,0.38385857425987924,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136212,0.36665562449567657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7205679790931832
V10_X120S40D15_R60L1p00,120,40,-0.15,60,1.0,0.24854128296622058,-0.6992207245312605,0.3554546858330554,422.3737773218299,2164,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023869,0.6475388370201061,-0.6992207245312605,-0.16839664613998362,-0.49034666595960474,199.06224783946348,-0.6992207245312605,0.38385857425987924,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136212,0.36665562449567657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7205679790931832
V10_X120S40D15_R60L1p02,120,40,-0.15,60,1.02,0.24854128296622058,-0.6992207245312605,0.3554546858330554,422.3737773218299,2164,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023869,0.6475388370201061,-0.6992207245312605,-0.16839664613998362,-0.49034666595960474,199.06224783946348,-0.6992207245312605,0.38385857425987924,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136212,0.36665562449567657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7205679790931832
V10_X100S30D18_R80L0p98,100,30,-0.18,80,0.98,0.2632909269883019,-0.7179610774225001,0.3667203352214072,581.5899832302274,895,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.7095989728056551,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960463,270.81674164905536,-0.7179610774225001,0.41011057212156277,-0.7179610774225001,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.717540636099303
V10_X100S30D18_R80L1p00,100,30,-0.18,80,1.0,0.2632909269883019,-0.7179610774225001,0.3667203352214072,581.5899832302274,895,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.7095989728056551,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960463,270.81674164905536,-0.7179610774225001,0.41011057212156277,-0.7179610774225001,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.717540636099303
V10_X100S30D18_R80L1p02,100,30,-0.18,80,1.02,0.2632909269883019,-0.7179610774225001,0.3667203352214072,581.5899832302274,895,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.7095989728056551,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960463,270.81674164905536,-0.7179610774225001,0.41011057212156277,-0.7179610774225001,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.717540636099303
V10_X120S30D18_R80L1p02,120,30,-0.18,80,1.02,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7147453972215139
V10_X120S30D18_R80L1p00,120,30,-0.18,80,1.0,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7147453972215139
V10_X120S30D18_R80L0p98,120,30,-0.18,80,0.98,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7147453972215139
V10_X120S40D12_R60L1p02,120,40,-0.12,60,1.02,0.24961808471198843,-0.6992207245312605,0.35699468845024,432.40850677196454,1380,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023871,0.6475388370201065,-0.6992207245312605,-0.16839664613998473,-0.49034666595960474,179.7119286492548,-0.6992207245312605,0.3752542517649171,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.75576953013621,0.3666556244956764,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7131501568128018
V10_X120S40D12_R60L0p98,120,40,-0.12,60,0.98,0.24961808471198843,-0.6992207245312605,0.35699468845024,432.40850677196454,1380,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023871,0.6475388370201065,-0.6992207245312605,-0.16839664613998473,-0.49034666595960474,179.7119286492548,-0.6992207245312605,0.3752542517649171,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.75576953013621,0.3666556244956764,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7131501568128018
V10_X120S40D12_R60L1p00,120,40,-0.12,60,1.0,0.24961808471198843,-0.6992207245312605,0.35699468845024,432.40850677196454,1380,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023871,0.6475388370201065,-0.6992207245312605,-0.16839664613998473,-0.49034666595960474,179.7119286492548,-0.6992207245312605,0.3752542517649171,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.75576953013621,0.3666556244956764,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7131501568128018
V10_X110S20D18_R100L0p98,110,20,-0.18,100,0.98,0.2655619968952032,-0.7254892331683097,0.3660454004747362,610.7491227525678,889,-0.22223753493752263,-0.3825580141011322,-0.3906388030475846,-0.6949617424627856,0.02713243191752812,-0.6992207245312605,-0.20603495760967472,-0.49034666595960474,169.56810154378653,-0.7254892331683097,0.3703916699932166,-0.7254892331683097,24,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7096122073308855
V10_X110S20D18_R100L1p00,110,20,-0.18,100,1.0,0.2655619968952032,-0.7254892331683097,0.3660454004747362,610.7491227525678,889,-0.22223753493752263,-0.3825580141011322,-0.3906388030475846,-0.6949617424627856,0.02713243191752812,-0.6992207245312605,-0.20603495760967472,-0.49034666595960474,169.56810154378653,-0.7254892331683097,0.3703916699932166,-0.7254892331683097,24,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7096122073308855
V10_X110S20D18_R100L1p02,110,20,-0.18,100,1.02,0.2655619968952032,-0.7254892331683097,0.3660454004747362,610.7491227525678,889,-0.22223753493752263,-0.3825580141011322,-0.3906388030475846,-0.6949617424627856,0.02713243191752812,-0.6992207245312605,-0.20603495760967472,-0.49034666595960474,169.56810154378653,-0.7254892331683097,0.3703916699932166,-0.7254892331683097,24,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.7096122073308855
V10_X100S40D15_R60L1p00,100,40,-0.15,60,1.0,0.24424861782091734,-0.7394816046814914,0.33029708416630565,384.5545293936923,2478,-0.22693711700116959,-0.3862888694877312,-0.4986922972129295,-0.7113948794377378,0.6475388370201061,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,243.05266323221997,-0.6992207245312605,0.4008259015238922,-0.6992207245312605,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.11934266394038,0.4021493184923853,2023-02-03,2023-02-28,1.0,1.0,0,0.7092358526918866
V10_X100S40D15_R60L1p02,100,40,-0.15,60,1.02,0.24424861782091734,-0.7394816046814914,0.33029708416630565,384.5545293936923,2478,-0.22693711700116959,-0.3862888694877312,-0.4986922972129295,-0.7113948794377378,0.6475388370201061,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,243.05266323221997,-0.6992207245312605,0.4008259015238922,-0.6992207245312605,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.11934266394038,0.4021493184923853,2023-02-03,2023-02-28,1.0,1.0,0,0.7092358526918866
V10_X100S40D15_R60L0p98,100,40,-0.15,60,0.98,0.24424861782091734,-0.7394816046814914,0.33029708416630565,384.5545293936923,2478,-0.22693711700116959,-0.3862888694877312,-0.4986922972129295,-0.7113948794377378,0.6475388370201061,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,243.05266323221997,-0.6992207245312605,0.4008259015238922,-0.6992207245312605,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.11934266394038,0.4021493184923853,2023-02-03,2023-02-28,1.0,1.0,0,0.7092358526918866
V10_X120S20D18_R60L1p02,120,20,-0.18,60,1.02,0.2645965351177395,-0.7126457496284335,0.3712876071395887,598.1850953220876,1037,-0.2517738759391892,-0.40045091868371596,-0.254078895731754,-0.5501940073492229,-0.19055709483358807,-0.6992207245312605,-0.2060349576096756,-0.49034666595960474,140.86215906770158,-0.7126457496284335,0.35499515130699466,-0.7126457496284335,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235294,0.3270230254030967,2023-02-03,2023-02-28,1.0,1.0,0,0.7085170022988032
V10_X120S20D18_R60L0p98,120,20,-0.18,60,0.98,0.2645965351177395,-0.7126457496284335,0.3712876071395887,598.1850953220876,1037,-0.2517738759391892,-0.40045091868371596,-0.254078895731754,-0.5501940073492229,-0.19055709483358807,-0.6992207245312605,-0.2060349576096756,-0.49034666595960474,140.86215906770158,-0.7126457496284335,0.35499515130699466,-0.7126457496284335,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235294,0.3270230254030967,2023-02-03,2023-02-28,1.0,1.0,0,0.7085170022988032
V10_X120S20D18_R60L1p00,120,20,-0.18,60,1.0,0.2645965351177395,-0.7126457496284335,0.3712876071395887,598.1850953220876,1037,-0.2517738759391892,-0.40045091868371596,-0.254078895731754,-0.5501940073492229,-0.19055709483358807,-0.6992207245312605,-0.2060349576096756,-0.49034666595960474,140.86215906770158,-0.7126457496284335,0.35499515130699466,-0.7126457496284335,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235294,0.3270230254030967,2023-02-03,2023-02-28,1.0,1.0,0,0.7085170022988032
V10_X80S40D15_R80L0p98,80,40,-0.15,80,0.98,0.2477359578166376,-0.6992207245312605,0.354302939150886,415.0159535212227,2254,-0.28424537094054436,-0.42647013182127613,-0.3006867782703745,-0.5770570777032316,0.6475388370201063,-0.6992207245312605,-0.2169079087975596,-0.49117155705750537,236.58213068443783,-0.6992207245312605,0.3985199059884479,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0,0,0.7078374580728926
V10_X80S40D15_R80L1p00,80,40,-0.15,80,1.0,0.2477359578166376,-0.6992207245312605,0.354302939150886,415.0159535212227,2254,-0.28424537094054436,-0.42647013182127613,-0.3006867782703745,-0.5770570777032316,0.6475388370201063,-0.6992207245312605,-0.2169079087975596,-0.49117155705750537,236.58213068443783,-0.6992207245312605,0.3985199059884479,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0,0,0.7078374580728926
V10_X80S40D15_R80L1p02,80,40,-0.15,80,1.02,0.2477359578166376,-0.6992207245312605,0.354302939150886,415.0159535212227,2254,-0.28424537094054436,-0.42647013182127613,-0.3006867782703745,-0.5770570777032316,0.6475388370201063,-0.6992207245312605,-0.2169079087975596,-0.49117155705750537,236.58213068443783,-0.6992207245312605,0.3985199059884479,-0.6992207245312605,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0,0,0.7078374580728926
V10_X110S30D18_R100L1p02,110,30,-0.18,100,1.02,0.26058912664977796,-0.7934853072013697,0.3284107774709507,548.645325187377,1195,-0.22223753493752263,-0.3825580141011322,-0.6587329106771141,-0.7934853072013697,0.6475388370201063,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,272.5942931190992,-0.7254892331683096,0.41067424022472476,-0.7254892331683096,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0,0,0.6938745410523528
V10_X110S30D18_R100L0p98,110,30,-0.18,100,0.98,0.26058912664977796,-0.7934853072013697,0.3284107774709507,548.645325187377,1195,-0.22223753493752263,-0.3825580141011322,-0.6587329106771141,-0.7934853072013697,0.6475388370201063,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,272.5942931190992,-0.7254892331683096,0.41067424022472476,-0.7254892331683096,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0,0,0.6938745410523528
V10_X110S30D18_R100L1p00,110,30,-0.18,100,1.0,0.26058912664977796,-0.7934853072013697,0.3284107774709507,548.645325187377,1195,-0.22223753493752263,-0.3825580141011322,-0.6587329106771141,-0.7934853072013697,0.6475388370201063,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,272.5942931190992,-0.7254892331683096,0.41067424022472476,-0.7254892331683096,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937652,0.32356532172366875,2023-02-03,2023-02-28,1.0,1.0,0,0.6938745410523528
V10_X100S40D15_R100L1p02,100,40,-0.15,100,1.02,0.24197638731649485,-0.7514111440337081,0.3220292768317525,365.87832164221993,2480,-0.22693711700116959,-0.3862888694877312,-0.5057105072239632,-0.7154352948055944,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575058,242.3431005419141,-0.6992207245312605,0.40057584486224207,-0.6992207245312605,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.077658294351808,0.3980798971819004,2023-02-03,2023-02-28,1.0,1.0,0,0.6936112286636563
V10_X100S40D15_R100L0p98,100,40,-0.15,100,0.98,0.24197638731649485,-0.7514111440337081,0.3220292768317525,365.87832164221993,2480,-0.22693711700116959,-0.3862888694877312,-0.5057105072239632,-0.7154352948055944,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575058,242.3431005419141,-0.6992207245312605,0.40057584486224207,-0.6992207245312605,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.077658294351808,0.3980798971819004,2023-02-03,2023-02-28,1.0,1.0,0,0.6936112286636563
V10_X100S40D15_R100L1p00,100,40,-0.15,100,1.0,0.24197638731649485,-0.7514111440337081,0.3220292768317525,365.87832164221993,2480,-0.22693711700116959,-0.3862888694877312,-0.5057105072239632,-0.7154352948055944,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575058,242.3431005419141,-0.6992207245312605,0.40057584486224207,-0.6992207245312605,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.077658294351808,0.3980798971819004,2023-02-03,2023-02-28,1.0,1.0,0,0.6936112286636563
V10_X100S50D18_R100L1p02,100,50,-0.18,100,1.02,0.25846122715314057,-0.802846485875147,0.3219310686418507,523.9714812885491,1170,-0.22693711700116959,-0.3862888694877312,-0.6462627131601189,-0.802846485875147,0.6475388370201061,-0.6992207245312605,-0.32513122628410673,-0.5614916416879034,252.61137407258374,-0.7254892331683096,0.404129566175246,-0.7254892331683096,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640268,0.36170212427426135,2023-02-03,2023-02-28,1.0,1.0,0,0.6882313284233301
V10_X100S50D18_R100L0p98,100,50,-0.18,100,0.98,0.25846122715314057,-0.802846485875147,0.3219310686418507,523.9714812885491,1170,-0.22693711700116959,-0.3862888694877312,-0.6462627131601189,-0.802846485875147,0.6475388370201061,-0.6992207245312605,-0.32513122628410673,-0.5614916416879034,252.61137407258374,-0.7254892331683096,0.404129566175246,-0.7254892331683096,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640268,0.36170212427426135,2023-02-03,2023-02-28,1.0,1.0,0,0.6882313284233301
V10_X100S50D18_R100L1p00,100,50,-0.18,100,1.0,0.25846122715314057,-0.802846485875147,0.3219310686418507,523.9714812885491,1170,-0.22693711700116959,-0.3862888694877312,-0.6462627131601189,-0.802846485875147,0.6475388370201061,-0.6992207245312605,-0.32513122628410673,-0.5614916416879034,252.61137407258374,-0.7254892331683096,0.404129566175246,-0.7254892331683096,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640268,0.36170212427426135,2023-02-03,2023-02-28,1.0,1.0,0,0.6882313284233301
