campaign_full_date,age_td,policy,form,exit_ma,slope_lb,CAGR,MDD,Return,WinWait,DiffCAGR,event_count
2002-12-12,879,L25_50_PB75_XMA120_S30,L25_50_PB75,120,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA120_S50,I25,120,50,0.05470579970811751,-0.012351633925138383,0.09318964926821272,True,0.009837117606009693,2
2002-12-12,879,I50_XMA120_S50,I50,120,50,0.06448156558812279,-0.024400842598180206,0.1101926532385924,True,0.019612883486014976,2
2002-12-12,879,L25_50_PB3_XMA120_S50,L25_50_PB3,120,50,0.05470579970811751,-0.012351633925138383,0.09318964926821272,True,0.009837117606009693,2
2002-12-12,879,L25_50_PB5_XMA120_S50,L25_50_PB5,120,50,0.05470579970811751,-0.012351633925138383,0.09318964926821272,True,0.009837117606009693,2
2002-12-12,879,L25_50_PB75_XMA120_S50,L25_50_PB75,120,50,0.05470579970811751,-0.012351633925138383,0.09318964926821272,True,0.009837117606009693,2
2002-12-12,879,I25_XMA130_S10,I25,130,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA130_S10,I50,130,10,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA130_S10,L25_50_PB3,130,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA130_S10,L25_50_PB5,130,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA130_S10,L25_50_PB75,130,10,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA130_S20,I25,130,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA130_S20,I50,130,20,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA130_S20,L25_50_PB3,130,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA130_S20,L25_50_PB5,130,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA130_S20,L25_50_PB75,130,20,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA130_S30,I25,130,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I50_XMA130_S30,I50,130,30,0.05388289013431358,-6.0285533141635206e-05,0.09176318081438328,True,0.009014208032205762,2
2002-12-12,879,L25_50_PB3_XMA130_S30,L25_50_PB3,130,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB5_XMA130_S30,L25_50_PB5,130,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,L25_50_PB75_XMA130_S30,L25_50_PB75,130,30,0.04938229878688083,0.0,0.08397491305610738,True,0.004513616684773014,2
2002-12-12,879,I25_XMA130_S50,I25,130,50,0.046755210828660854,-0.023871480550288537,0.07943911219030064,True,0.0018865287265530384,2
2002-12-12,879,I50_XMA130_S50,I50,130,50,0.04863945458063279,-0.047185596701412424,0.08269157908277402,True,0.003770772478524975,2
2002-12-12,879,L25_50_PB3_XMA130_S50,L25_50_PB3,130,50,0.046755210828660854,-0.023871480550288537,0.07943911219030064,True,0.0018865287265530384,2
2002-12-12,879,L25_50_PB5_XMA130_S50,L25_50_PB5,130,50,0.046755210828660854,-0.023871480550288537,0.07943911219030064,True,0.0018865287265530384,2
2002-12-12,879,L25_50_PB75_XMA130_S50,L25_50_PB75,130,50,0.046755210828660854,-0.023871480550288537,0.07943911219030064,True,0.0018865287265530384,2
2002-12-12,1009,I25_XMA90_S10,I25,90,10,0.009358591075472766,-0.14986927472312594,0.010923852041230475,False,-0.03283878832428,2
2002-12-12,1009,I50_XMA90_S10,I50,90,10,-0.0236589291362449,-0.27191227015220343,-0.027539891962969798,False,-0.06585630853599767,2
2002-12-12,1009,L25_50_PB3_XMA90_S10,L25_50_PB3,90,10,-0.005032363065628487,-0.2821225162775287,-0.005867028341547509,False,-0.04722974246538125,3
2002-12-12,1009,L25_50_PB5_XMA90_S10,L25_50_PB5,90,10,0.015354296278052848,-0.29129880651729423,0.01793123232101035,False,-0.026843083121699918,3
2002-12-12,1009,L25_50_PB75_XMA90_S10,L25_50_PB75,90,10,-0.008616499745684014,-0.28031756552206166,-0.010042620825357451,False,-0.05081387914543678,3
2002-12-12,1009,I25_XMA90_S20,I25,90,20,-0.016555201243012574,-0.1747653040376146,-0.019282420970765934,False,-0.05875258064276534,2
2002-12-12,1009,I50_XMA90_S20,I50,90,20,-0.07589797413163835,-0.31672480618327614,-0.08795243798696206,False,-0.11809535353139111,2
2002-12-12,1009,L25_50_PB3_XMA90_S20,L25_50_PB3,90,20,-0.061018830345222375,-0.32860128833319313,-0.07080171480734532,False,-0.10321620974497514,3
2002-12-12,1009,L25_50_PB5_XMA90_S20,L25_50_PB5,90,20,-0.04437245041490001,-0.3392750807077686,-0.05156032702342872,False,-0.08656982981465278,3
2002-12-12,1009,L25_50_PB75_XMA90_S20,L25_50_PB75,90,20,-0.06391100013144435,-0.326501783074881,-0.07413899156617088,False,-0.10610837953119712,3
2002-12-12,1009,I25_XMA90_S30,I25,90,30,-0.0036904495758455225,-0.17468372237552265,-0.004303027324490283,False,-0.04588782897559829,2
2002-12-12,1009,I50_XMA90_S30,I50,90,30,-0.049932729950286414,-0.31657953910795433,-0.057993650694410204,False,-0.09213010935003918,2
2002-12-12,1009,L25_50_PB3_XMA90_S30,L25_50_PB3,90,30,-0.03318753810659114,-0.32845069326881793,-0.03860038267072563,False,-0.07538491750634391,3
2002-12-12,1009,L25_50_PB5_XMA90_S30,L25_50_PB5,90,30,-0.014678473191491626,-0.33911969720114166,-0.01709922610904313,False,-0.05687585259124439,3
2002-12-12,1009,L25_50_PB75_XMA90_S30,L25_50_PB75,90,30,-0.03642429194933261,-0.32635212988377194,-0.04235338305223779,False,-0.07862167134908538,3
2002-12-12,1009,I25_XMA90_S50,I25,90,50,-0.022492294521603284,-0.18817446247504088,-0.02618446371473293,False,-0.06468967392135605,2
2002-12-12,1009,I50_XMA90_S50,I50,90,50,-0.0879027206662969,-0.3411325832304861,-0.10175652347489561,False,-0.13010010006604966,2
2002-12-12,1009,L25_50_PB3_XMA90_S50,L25_50_PB3,90,50,-0.0738887169334197,-0.3539292214503984,-0.08563909581674778,False,-0.11608609633317246,3
2002-12-12,1009,L25_50_PB5_XMA90_S50,L25_50_PB5,90,50,-0.058106061245339236,-0.3654299889106395,-0.06743893981189586,False,-0.100303440645092,3
2002-12-12,1009,L25_50_PB75_XMA90_S50,L25_50_PB75,90,50,-0.0766211186141934,-0.35166705249394403,-0.08878481994792897,False,-0.11881849801394617,3
2002-12-12,1009,I25_XMA100_S10,I25,100,10,-0.01579415709266918,-0.17416493901265795,-0.01839718294073045,False,-0.05799153649242195,2
2002-12-12,1009,I50_XMA100_S10,I50,100,10,-0.07436015902651494,-0.31551821492438126,-0.08618196192689087,False,-0.1165575384262677,2
2002-12-12,1009,L25_50_PB3_XMA100_S10,L25_50_PB3,100,10,-0.059370301782660784,-0.3273439795461486,-0.06889871095429978,False,-0.10156768118241355,3
2002-12-12,1009,L25_50_PB5_XMA100_S10,L25_50_PB5,100,10,-0.04261339637447159,-0.3379721903791204,-0.049523777493675425,False,-0.08481077577422436,3
2002-12-12,1009,L25_50_PB75_XMA100_S10,L25_50_PB75,100,10,-0.062282916822192114,-0.32525344005023094,-0.07226055575436097,False,-0.10448029622194488,3
2002-12-12,1009,I25_XMA100_S20,I25,100,20,-0.01188340832341861,-0.17468372237552265,-0.013846449302620911,False,-0.054080787723171375,2
2002-12-12,1009,I50_XMA100_S20,I50,100,20,-0.06646141519562943,-0.31657953910795433,-0.0770804946506719,False,-0.10865879459538219,2
2002-12-12,1009,L25_50_PB3_XMA100_S20,L25_50_PB3,100,20,-0.0509032879835003,-0.32845069326881793,-0.05911595947540538,False,-0.09310066738325307,3
2002-12-12,1009,L25_50_PB5_XMA100_S20,L25_50_PB5,100,20,-0.03357910097014494,-0.33911969720114166,-0.039054509188121145,False,-0.0757764803698977,3
2002-12-12,1009,L25_50_PB75_XMA100_S20,L25_50_PB75,100,20,-0.053920842519234125,-0.32635212988377194,-0.06260410094131252,False,-0.09611822191898689,3
2002-12-12,1009,I25_XMA100_S30,I25,100,30,-0.02127819758218319,-0.17890156776029864,-0.024773606663049286,False,-0.06347557698193595,2
2002-12-12,1009,I50_XMA100_S30,I50,100,30,-0.08544668527122445,-0.3245539951301367,-0.09893480937152832,False,-0.12764406467097722,2
2002-12-12,1009,L25_50_PB3_XMA100_S30,L25_50_PB3,100,30,-0.07125555697926622,-0.3367394313116119,-0.08260616420473599,False,-0.11345293637901899,3
2002-12-12,1009,L25_50_PB5_XMA100_S30,L25_50_PB5,100,30,-0.05529605880465083,-0.3476908910244205,-0.06419316842875789,False,-0.09749343820440359,3
2002-12-12,1009,L25_50_PB75_XMA100_S30,L25_50_PB75,100,30,-0.07402066942858232,-0.334585309660529,-0.08579104389978509,False,-0.11621804882833509,3
2002-12-12,1009,I25_XMA100_S50,I25,100,50,-0.020224666293210847,-0.18817446247504088,-0.023549101039746834,False,-0.06242204569296361,2
2002-12-12,1009,I50_XMA100_S50,I50,100,50,-0.0833159415990804,-0.3411325832304861,-0.09648579812492342,False,-0.12551332099883317,2
2002-12-12,1009,L25_50_PB3_XMA100_S50,L25_50_PB3,100,50,-0.06897120127664425,-0.3539292214503984,-0.07997383387079593,False,-0.11116858067639701,3
2002-12-12,1009,L25_50_PB5_XMA100_S50,L25_50_PB5,100,50,-0.05285833898559744,-0.3654299889106395,-0.061376111019671775,False,-0.09505571838535021,3
2002-12-12,1009,L25_50_PB75_XMA100_S50,L25_50_PB75,100,50,-0.07176468201627928,-0.35166705249394403,-0.08319269731216616,False,-0.11396206141603205,3
2002-12-12,1009,I25_XMA110_S10,I25,110,10,0.0012769056410297797,-0.1577014626947152,0.0014894749498721715,False,-0.040920473758722986,2
2002-12-12,1009,I50_XMA110_S10,I50,110,10,-0.03992376494080496,-0.2859533106866564,-0.04640864614568607,False,-0.08212114434055773,2
2002-12-12,1009,L25_50_PB3_XMA110_S10,L25_50_PB3,110,10,-0.02246107680210052,-0.29668299598667414,-0.026148190409577055,False,-0.06465845620185329,3
2002-12-12,1009,L25_50_PB5_XMA110_S10,L25_50_PB5,110,10,-0.003235913422690695,-0.30632612361413614,-0.003773185673939694,False,-0.04543329282244346,3
2002-12-12,1009,L25_50_PB75_XMA110_S10,L25_50_PB75,110,10,-0.025830314934250698,-0.29478621961610707,-0.030061950304243523,False,-0.06802769433400346,3
2002-12-12,1009,I25_XMA110_S20,I25,110,20,-0.016555201243012574,-0.1747653040376146,-0.019282420970765934,False,-0.05875258064276534,2
2002-12-12,1009,I50_XMA110_S20,I50,110,20,-0.07589797413163835,-0.31672480618327614,-0.08795243798696206,False,-0.11809535353139111,2
2002-12-12,1009,L25_50_PB3_XMA110_S20,L25_50_PB3,110,20,-0.061018830345222375,-0.32860128833319313,-0.07080171480734532,False,-0.10321620974497514,3
2002-12-12,1009,L25_50_PB5_XMA110_S20,L25_50_PB5,110,20,-0.04437245041490001,-0.3392750807077686,-0.05156032702342872,False,-0.08656982981465278,3
2002-12-12,1009,L25_50_PB75_XMA110_S20,L25_50_PB75,110,20,-0.06391100013144435,-0.326501783074881,-0.07413899156617088,False,-0.10610837953119712,3
2002-12-12,1009,I25_XMA110_S30,I25,110,30,-0.012401965083109312,-0.17468372237552265,-0.014450039229727762,False,-0.05459934448286208,2
2002-12-12,1009,I50_XMA110_S30,I50,110,30,-0.06750842961421077,-0.31657953910795433,-0.07828767450488527,False,-0.10970580901396354,2
2002-12-12,1009,L25_50_PB3_XMA110_S30,L25_50_PB3,110,30,-0.05202559167913323,-0.32845069326881793,-0.06041350196451112,False,-0.094222971078886,3
2002-12-12,1009,L25_50_PB5_XMA110_S30,L25_50_PB5,110,30,-0.03477656076346414,-0.33911969720114166,-0.04044310834507725,False,-0.0769739401632169,3
2002-12-12,1009,L25_50_PB75_XMA110_S30,L25_50_PB75,110,30,-0.055029243110184534,-0.32635212988377194,-0.06388489197858749,False,-0.0972266225099373,3
2002-12-12,1009,I25_XMA110_S50,I25,110,50,-0.009572726505385654,-0.18817446247504088,-0.011156220625275881,False,-0.05177010590513842,2
2002-12-12,1009,I50_XMA110_S50,I50,110,50,-0.06179719375895598,-0.3411325832304861,-0.07170003729598129,False,-0.10399457315870875,2
2002-12-12,1009,L25_50_PB3_XMA110_S50,L25_50_PB3,110,50,-0.045903807021788645,-0.3539292214503984,-0.05333275160943218,False,-0.08810118642154141,3
2002-12-12,1009,L25_50_PB5_XMA110_S50,L25_50_PB5,110,50,-0.028244961650048195,-0.3654299889106395,-0.03286545747334624,False,-0.07044234104980096,3
2002-12-12,1009,L25_50_PB75_XMA110_S50,L25_50_PB75,110,50,-0.04898327075985842,-0.35166705249394403,-0.05689555508356248,False,-0.09118065015961119,3
2002-12-12,1009,I25_XMA120_S10,I25,120,10,0.023137584097091768,-0.13775527807381815,0.027038087561529922,False,-0.019059795302660998,2
2002-12-12,1009,I50_XMA120_S10,I50,120,10,0.004018537088226193,-0.24976263982475344,0.004688579077630761,False,-0.03817884231152657,2
2002-12-12,1009,L25_50_PB3_XMA120_S10,L25_50_PB3,120,10,0.024619984330801925,-0.25913329421835174,0.028773883191337335,False,-0.01757739506895084,3
2002-12-12,1009,L25_50_PB5_XMA120_S10,L25_50_PB5,120,10,0.04697718342011692,-0.2675550152421877,0.05500311316855644,True,0.004779804020364153,3
2002-12-12,1009,L25_50_PB75_XMA120_S10,L25_50_PB75,120,10,0.02067122961476997,-0.25747676512793205,0.024151071779610955,False,-0.021526149784982795,3
2002-12-12,1009,I25_XMA120_S20,I25,120,20,-0.013784085545601732,-0.17227065853602974,-0.016058542848771395,False,-0.0559814649453545,2
2002-12-12,1009,I50_XMA120_S20,I50,120,20,-0.07029956877134957,-0.31207564374274976,-0.08150468174297265,False,-0.11249694817110234,2
2002-12-12,1009,L25_50_PB3_XMA120_S20,L25_50_PB3,120,20,-0.05501749337940931,-0.32377187672596575,-0.06387131611259267,False,-0.09721487277916208,3
2002-12-12,1009,L25_50_PB5_XMA120_S20,L25_50_PB5,120,20,-0.037968873190932784,-0.3342836731360148,-0.044143578927930194,False,-0.08016625259068555,3
2002-12-12,1009,L25_50_PB75_XMA120_S20,L25_50_PB75,120,20,-0.05798407123488658,-0.3217042356230927,-0.06729806527087756,False,-0.10018145063463935,3
2002-12-12,1009,I25_XMA120_S30,I25,120,30,-0.01188340832341861,-0.17468372237552265,-0.013846449302620911,False,-0.054080787723171375,2
2002-12-12,1009,I50_XMA120_S30,I50,120,30,-0.06646141519562943,-0.31657953910795433,-0.0770804946506719,False,-0.10865879459538219,2
2002-12-12,1009,L25_50_PB3_XMA120_S30,L25_50_PB3,120,30,-0.0509032879835003,-0.32845069326881793,-0.05911595947540538,False,-0.09310066738325307,3
2002-12-12,1009,L25_50_PB5_XMA120_S30,L25_50_PB5,120,30,-0.03357910097014494,-0.33911969720114166,-0.039054509188121145,False,-0.0757764803698977,3
2002-12-12,1009,L25_50_PB75_XMA120_S30,L25_50_PB75,120,30,-0.053920842519234125,-0.32635212988377194,-0.06260410094131252,False,-0.09611822191898689,3
2002-12-12,1009,I25_XMA120_S50,I25,120,50,-0.009572726505385654,-0.18817446247504088,-0.011156220625275881,False,-0.05177010590513842,2
2002-12-12,1009,I50_XMA120_S50,I50,120,50,-0.06179719375895598,-0.3411325832304861,-0.07170003729598129,False,-0.10399457315870875,2
2002-12-12,1009,L25_50_PB3_XMA120_S50,L25_50_PB3,120,50,-0.045903807021788645,-0.3539292214503984,-0.05333275160943218,False,-0.08810118642154141,3
2002-12-12,1009,L25_50_PB5_XMA120_S50,L25_50_PB5,120,50,-0.028244961650048195,-0.3654299889106395,-0.03286545747334624,False,-0.07044234104980096,3
2002-12-12,1009,L25_50_PB75_XMA120_S50,L25_50_PB75,120,50,-0.04898327075985842,-0.35166705249394403,-0.05689555508356248,False,-0.09118065015961119,3
2002-12-12,1009,I25_XMA130_S10,I25,130,10,0.009358591075472766,-0.14986927472312594,0.010923852041230475,False,-0.03283878832428,2
2002-12-12,1009,I50_XMA130_S10,I50,130,10,-0.0236589291362449,-0.27191227015220343,-0.027539891962969798,False,-0.06585630853599767,2
2002-12-12,1009,L25_50_PB3_XMA130_S10,L25_50_PB3,130,10,-0.005032363065628487,-0.2821225162775287,-0.005867028341547509,False,-0.04722974246538125,3
2002-12-12,1009,L25_50_PB5_XMA130_S10,L25_50_PB5,130,10,0.015354296278052848,-0.29129880651729423,0.01793123232101035,False,-0.026843083121699918,3
2002-12-12,1009,L25_50_PB75_XMA130_S10,L25_50_PB75,130,10,-0.008616499745684014,-0.28031756552206166,-0.010042620825357451,False,-0.05081387914543678,3
2002-12-12,1009,I25_XMA130_S20,I25,130,20,-0.0055919224718155025,-0.17408299905813418,-0.0065190915518202885,False,-0.04778930187156827,2
2002-12-12,1009,I50_XMA130_S20,I50,130,20,-0.0537665394151956,-0.3153723098613995,-0.062425779149070326,False,-0.09596391881494837,2
2002-12-12,1009,L25_50_PB3_XMA130_S20,L25_50_PB3,130,20,-0.037296439092744604,-0.32719272309451475,-0.04336427511560348,False,-0.07949381849249737,3
2002-12-12,1009,L25_50_PB5_XMA130_S20,L25_50_PB5,130,20,-0.01906194468500444,-0.3378161244552317,-0.022197430667527995,False,-0.061259324084757205,3
2002-12-12,1009,L25_50_PB75_XMA130_S20,L25_50_PB75,130,20,-0.04048239662096487,-0.32510312960840637,-0.04705577299104269,False,-0.08267977602071763,3
2002-12-12,1009,I25_XMA130_S30,I25,130,30,-0.012401965083109312,-0.17468372237552265,-0.014450039229727762,False,-0.05459934448286208,2
2002-12-12,1009,I50_XMA130_S30,I50,130,30,-0.06750842961421077,-0.31657953910795433,-0.07828767450488527,False,-0.10970580901396354,2
2002-12-12,1009,L25_50_PB3_XMA130_S30,L25_50_PB3,130,30,-0.05202559167913323,-0.32845069326881793,-0.06041350196451112,False,-0.094222971078886,3
2002-12-12,1009,L25_50_PB5_XMA130_S30,L25_50_PB5,130,30,-0.03477656076346414,-0.33911969720114166,-0.04044310834507725,False,-0.0769739401632169,3
2002-12-12,1009,L25_50_PB75_XMA130_S30,L25_50_PB75,130,30,-0.055029243110184534,-0.32635212988377194,-0.06388489197858749,False,-0.0972266225099373,3
2002-12-12,1009,I25_XMA130_S50,I25,130,50,-0.009572726505385654,-0.18817446247504088,-0.011156220625275881,False,-0.05177010590513842,2
2002-12-12,1009,I50_XMA130_S50,I50,130,50,-0.06179719375895598,-0.3411325832304861,-0.07170003729598129,False,-0.10399457315870875,2
2002-12-12,1009,L25_50_PB3_XMA130_S50,L25_50_PB3,130,50,-0.045903807021788645,-0.3539292214503984,-0.05333275160943218,False,-0.08810118642154141,3
2002-12-12,1009,L25_50_PB5_XMA130_S50,L25_50_PB5,130,50,-0.028244961650048195,-0.3654299889106395,-0.03286545747334624,False,-0.07044234104980096,3
2002-12-12,1009,L25_50_PB75_XMA130_S50,L25_50_PB75,130,50,-0.04898327075985842,-0.35166705249394403,-0.05689555508356248,False,-0.09118065015961119,3
2009-04-22,505,I25_XMA90_S10,I25,90,10,-0.0011531334434400353,-0.057205630360402715,-0.008809310419593652,False,-0.005439501194021368,2
2009-04-22,505,I50_XMA90_S10,I50,90,10,-0.006797663374726315,-0.11338894322514603,-0.05096389669749779,False,-0.011084031125307647,2
2009-04-22,505,L25_50_PB3_XMA90_S10,L25_50_PB3,90,10,-0.005357429623484733,-0.09551068069519131,-0.04035890381812457,False,-0.009643797374066065,3
2009-04-22,505,L25_50_PB5_XMA90_S10,L25_50_PB5,90,10,-0.002167160128612733,-0.0738592672630003,-0.016500077966687843,False,-0.006453527879194065,3
2009-04-22,505,L25_50_PB75_XMA90_S10,L25_50_PB75,90,10,0.00018604508984698676,-0.057205630360402715,0.0014276424168986335,False,-0.004100322660734346,3
2009-04-22,505,I25_XMA90_S20,I25,90,20,-0.0032934436287715974,-0.06523113938405045,-0.024981368224795686,False,-0.00757981137935293,2
2009-04-22,505,I50_XMA90_S20,I50,90,20,-0.01127835333168603,-0.1292991130308483,-0.0833080123079053,False,-0.015564721082267363,2
2009-04-22,505,L25_50_PB3_XMA90_S20,L25_50_PB3,90,20,-0.009971276123421191,-0.11220070665653736,-0.0739733759248773,False,-0.014257643874002524,3
2009-04-22,505,L25_50_PB5_XMA90_S20,L25_50_PB5,90,20,-0.0070430177921875226,-0.09186336448812715,-0.0527603377392436,False,-0.011329385542768855,3
2009-04-22,505,L25_50_PB75_XMA90_S20,L25_50_PB75,90,20,-0.004861907988488401,-0.07645301201250387,-0.036686438170044244,False,-0.009148275739069733,3
2009-04-22,505,I25_XMA90_S30,I25,90,30,-0.001024616666499556,-0.06513515293786998,-0.00783086577872949,False,-0.005310984417080888,2
2009-04-22,505,I50_XMA90_S30,I50,90,30,-0.006530854414964815,-0.12910892020205222,-0.04900700741577324,False,-0.010817222165546148,2
2009-04-22,505,L25_50_PB3_XMA90_S30,L25_50_PB3,90,30,-0.005082814893819565,-0.11200119378336892,-0.03832515520774438,False,-0.009369182644400897,3
2009-04-22,505,L25_50_PB5_XMA90_S30,L25_50_PB5,90,30,-0.0018772037194147995,-0.09164814800083332,-0.014306253452946671,False,-0.006163571469996132,3
2009-04-22,505,L25_50_PB75_XMA90_S30,L25_50_PB75,90,30,0.00048606592707312046,-0.0762267924930683,0.0037336271184678083,False,-0.003800301823508212,3
2009-04-22,505,I25_XMA90_S50,I25,90,50,-0.005555360567808809,-0.10339535035938474,-0.04182242540759207,False,-0.009841728318390142,2
2009-04-22,505,I50_XMA90_S50,I50,90,50,-0.016092975054652237,-0.20469098381692152,-0.11699012667349762,False,-0.02037934280523357,2
2009-04-22,505,L25_50_PB3_XMA90_S50,L25_50_PB3,90,50,-0.014933461377030999,-0.20979463804270249,-0.10897839839871615,False,-0.01921982912761233,3
2009-04-22,505,L25_50_PB5_XMA90_S50,L25_50_PB5,90,50,-0.012296242010892966,-0.21963081307998122,-0.09052059779076327,False,-0.0165826097614743,3
2009-04-22,505,L25_50_PB75_XMA90_S50,L25_50_PB75,90,50,-0.010306772005040266,-0.22594073173464913,-0.07637720717211605,False,-0.014593139755621598,3
2009-04-22,505,I25_XMA100_S10,I25,100,10,-0.0011531334434400353,-0.057205630360402715,-0.008809310419593652,False,-0.005439501194021368,2
2009-04-22,505,I50_XMA100_S10,I50,100,10,-0.006797663374726315,-0.11338894322514603,-0.05096389669749779,False,-0.011084031125307647,2
2009-04-22,505,L25_50_PB3_XMA100_S10,L25_50_PB3,100,10,-0.005357429623484733,-0.09551068069519131,-0.04035890381812457,False,-0.009643797374066065,3
2009-04-22,505,L25_50_PB5_XMA100_S10,L25_50_PB5,100,10,-0.002167160128612733,-0.0738592672630003,-0.016500077966687843,False,-0.006453527879194065,3
2009-04-22,505,L25_50_PB75_XMA100_S10,L25_50_PB75,100,10,0.00018604508984698676,-0.057205630360402715,0.0014276424168986335,False,-0.004100322660734346,3
2009-04-22,505,I25_XMA100_S20,I25,100,20,-0.0011533251933494304,-0.06513515293786998,-0.008810769653774364,False,-0.005439692943930763,2
2009-04-22,505,I50_XMA100_S20,I50,100,20,-0.006798061645801878,-0.12910892020205222,-0.05096681516586121,False,-0.01108442939638321,2
2009-04-22,505,L25_50_PB3_XMA100_S20,L25_50_PB3,100,20,-0.00535783955660063,-0.11200119378336892,-0.04036193691306145,False,-0.009644207307181962,3
2009-04-22,505,L25_50_PB5_XMA100_S20,L25_50_PB5,100,20,-0.0021675929840822006,-0.09164814800083332,-0.016503349795859212,False,-0.006453960734663533,3
2009-04-22,505,L25_50_PB75_XMA100_S20,L25_50_PB75,100,20,0.00018559719587263324,-0.0762267924930683,0.001424203314100092,False,-0.004100770554708699,3
2009-04-22,505,I25_XMA100_S30,I25,100,30,-0.005049167351727335,-0.10339535035938474,-0.0380757098385095,False,-0.009335535102308667,2
2009-04-22,505,I50_XMA100_S30,I50,100,30,-0.015008198127106409,-0.20469098381692152,-0.10949669553533181,False,-0.01929456587768774,2
2009-04-22,505,L25_50_PB3_XMA100_S30,L25_50_PB3,100,30,-0.013815021470147792,-0.20979463804270249,-0.10119065317136922,False,-0.018101389220729125,3
2009-04-22,505,L25_50_PB5_XMA100_S30,L25_50_PB5,100,30,-0.011111344791920885,-0.21963081307998122,-0.08211988085880373,False,-0.015397712542502218,3
2009-04-22,505,L25_50_PB75_XMA100_S30,L25_50_PB75,100,30,-0.00907806962765001,-0.22594073173464913,-0.06754700010406767,False,-0.013364437378231342,3
2009-04-22,505,I25_XMA100_S50,I25,100,50,-0.008573868459888168,-0.10347259046473722,-0.06390231442667516,False,-0.0128602362104695,2
2009-04-22,505,I50_XMA100_S50,I50,100,50,-0.022653289558377754,-0.20484388065355896,-0.16114990471166335,False,-0.026939657308959086,2
2009-04-22,505,L25_50_PB3_XMA100_S50,L25_50_PB3,100,50,-0.021702692770550036,-0.20995134674943894,-0.15487260818279236,False,-0.02598906052113137,3
2009-04-22,505,L25_50_PB5_XMA100_S50,L25_50_PB5,100,50,-0.019478781588964655,-0.2197948683309494,-0.1400271306775993,False,-0.023765149339545988,3
2009-04-22,505,L25_50_PB75_XMA100_S50,L25_50_PB75,100,50,-0.017762357723637212,-0.22610949980297967,-0.12841478207821422,False,-0.022048725474218545,3
2009-04-22,505,I25_XMA110_S10,I25,110,10,-0.002940440253943466,-0.06513515293786998,-0.02233000527657658,False,-0.0072268080045247984,2
2009-04-22,505,I50_XMA110_S10,I50,110,10,-0.0105344299374871,-0.12910892020205222,-0.07800528641146487,False,-0.014820797688068432,2
2009-04-22,505,L25_50_PB3_XMA110_S10,L25_50_PB3,110,10,-0.009204971164968101,-0.11200119378336892,-0.06846237868869953,False,-0.013491338915549433,3
2009-04-22,505,L25_50_PB5_XMA110_S10,L25_50_PB5,110,10,-0.006232632618603295,-0.09164814800083332,-0.04681557112934753,False,-0.010519000369184628,3
2009-04-22,505,L25_50_PB75_XMA110_S10,L25_50_PB75,110,10,-0.0040225416620970345,-0.0762267924930683,-0.030437742902511444,False,-0.008308909412678367,3
2009-04-22,505,I25_XMA110_S20,I25,110,20,5.38692034794952e-05,-0.06513515293786998,0.0004131905369166855,False,-0.004232498547101837,2
2009-04-22,505,I50_XMA110_S20,I50,110,20,-0.004301572022926803,-0.12910892020205222,-0.03251889478447434,False,-0.008587939773508135,2
2009-04-22,505,L25_50_PB3_XMA110_S20,L25_50_PB3,110,20,-0.0027888424773838683,-0.11200119378336892,-0.0211894508708661,False,-0.007075210227965201,3
2009-04-22,505,L25_50_PB5_XMA110_S20,L25_50_PB5,110,20,0.0005438380776068286,-0.09164814800083332,0.004178198382790876,False,-0.003742529672974504,3
2009-04-22,505,L25_50_PB75_XMA110_S20,L25_50_PB75,110,20,0.0029904158645539525,-0.0762267924930683,0.0231631042179663,False,-0.00129595188602738,3
2009-04-22,505,I25_XMA110_S30,I25,110,30,-0.005672514186001676,-0.10339535035938474,-0.042687756487692075,False,-0.009958881936583008,2
2009-04-22,505,I50_XMA110_S30,I50,110,30,-0.01634464965930682,-0.20469098381692152,-0.1187207888336933,False,-0.020631017409888153,2
2009-04-22,505,L25_50_PB3_XMA110_S30,L25_50_PB3,110,30,-0.015192981081233903,-0.20979463804270249,-0.11077703452811094,False,-0.019479348831815235,3
