strategy,soft_ma,soft_slope,soft_dd,soft_w,hard_ma,hard_slope,hard_dd,recover_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V9_SM100S20D15W50_HM120S20D22_R80,100,20,-0.15,0.5,120,20,-0.22,80,0.2030563049625813,-0.6992207245312605,0.29040372780527207,153.71786420388054,1346,-0.23652737296332105,-0.39390228226160884,-0.45080495039901847,-0.6800322118910793,-0.010209348406202468,-0.6992207245312605,-0.3023704515018122,-0.546702410992371,66.31994887246655,-0.6992207245312605,0.29446190417445406,-0.6992207245312605,38,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.193891076608668,0.11655317898537051,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM100S20D15W50_HM120S20D25_R80,100,20,-0.15,0.5,120,20,-0.25,80,0.2659757167916559,-0.6992207245312605,0.38038877776393015,616.2105215423971,1346,-0.24995614203275152,-0.39899437946564187,-0.4768620881076724,-0.6952134206859235,0.2998769207388312,-0.6992207245312605,-0.3558742516581024,-0.5814674860466073,287.3804242484794,-0.6992207245312605,0.4152340782910846,-0.6992207245312605,32,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704564,0.4906484374652094,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM120S20D30_R80,100,20,-0.15,0.5,120,20,-0.3,80,0.24968117455994832,-0.722935194134416,0.34537144765637856,433.00350893238806,1346,-0.350467581106785,-0.4795335894995817,-0.5263029688234973,-0.722935194134416,0.2998769207388312,-0.6992207245312605,-0.4227893640786171,-0.624946807118502,257.4219750510411,-0.6992207245312605,0.4057482236464103,-0.6992207245312605,32,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.02586713070457,0.4906484374652099,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM120S40D22_R80,100,20,-0.15,0.5,120,40,-0.22,80,0.24590293658621643,-0.7532456931157514,0.3264578063089283,398.7260985860896,1346,-0.23652737296332105,-0.39390228226160884,-0.5922952150902522,-0.7532456931157514,0.2998769207388312,-0.6992207245312605,-0.3023704515018123,-0.546702410992371,234.22035689024196,-0.6992207245312605,0.3976634964307004,-0.6992207245312605,36,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704566,0.4906484374652096,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM120S40D25_R80,100,20,-0.15,0.5,120,40,-0.25,80,0.2522041456327566,-0.7649532111630419,0.32969878673926095,457.4549212107797,1346,-0.24995614203275152,-0.39899437946564187,-0.6116391981297727,-0.7649532111630419,0.299876920738831,-0.6992207245312605,-0.35587425165810216,-0.581467486046607,287.3804242484797,-0.6992207245312605,0.4152340782910846,-0.6992207245312605,32,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704565,0.49064843746520953,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM120S40D30_R80,100,20,-0.15,0.5,120,40,-0.3,80,0.2406005903227586,-0.764953211163042,0.3145298128194628,354.9981926716909,1346,-0.350467581106785,-0.4795335894995817,-0.6116391981297729,-0.764953211163042,0.299876920738831,-0.6992207245312605,-0.42278936407861756,-0.6249468071185023,257.42197505104076,-0.6992207245312605,0.4057482236464103,-0.6992207245312605,32,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704568,0.49064843746520975,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S20D15W50_HM150S20D22_R80,100,20,-0.15,0.5,150,20,-0.22,80,0.241802021257145,-0.6992207245312605,0.3458164393214215,364.4818243008664,1346,-0.4014826001908791,-0.4432572980199344,-0.26045734481709504,-0.537242713830634,0.06915872146426882,-0.6992207245312605,-0.3023704515018124,-0.5467024109923713,192.47054480527132,-0.6992207245312605,0.38101878081453844,-0.6992207245312605,55,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704569,0.49064843746520986,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM150S20D25_R80,100,20,-0.15,0.5,150,20,-0.25,80,0.24036788328296899,-0.6992207245312605,0.34376538745201723,353.18897901264245,1346,-0.4014826001908791,-0.4432572980199344,-0.5192231213348528,-0.6952134206859235,0.299876920738831,-0.6992207245312605,-0.35587425165810216,-0.581467486046607,287.3804242484796,-0.6992207245312605,0.4152340782910846,-0.6992207245312605,53,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704566,0.4906484374652096,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM150S20D30_R80,100,20,-0.15,0.5,150,20,-0.3,80,0.2258152642006488,-0.722935194134416,0.3123589306936726,256.0977611823892,1346,-0.4816883701957184,-0.5178649487267093,-0.5507745275268396,-0.722935194134416,0.2998769207388312,-0.6992207245312605,-0.42278936407861667,-0.6249468071185017,257.4219750510413,-0.6992207245312605,0.4057482236464103,-0.6992207245312605,53,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.02586713070457,0.4906484374652099,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S20D15W50_HM150S40D22_R80,100,20,-0.15,0.5,150,40,-0.22,80,0.2617350939222689,-0.6992207245312605,0.37432399346819895,562.3931098459071,1346,-0.420969623803363,-0.46138418653315694,-0.2693697529678457,-0.5412570218571242,0.29987692073883077,-0.6992207245312605,-0.3023704515018135,-0.5467024109923719,311.33451803792155,-0.6992207245312605,0.4221749889098547,-0.6992207245312605,51,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704565,0.49064843746520953,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S20D15W50_HM150S40D25_R80,100,20,-0.15,0.5,150,40,-0.25,80,0.23825938770530586,-0.6992207245312605,0.34074989391229615,337.1959889075362,1346,-0.45032265439179087,-0.4886884646816565,-0.5002097583303007,-0.6952134206859235,0.29987692073883077,-0.6992207245312605,-0.3558742516581026,-0.5814674860466074,287.38042424847936,-0.6992207245312605,0.4152340782910846,-0.6992207245312605,53,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.02586713070457,0.4906484374652099,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S20D15W50_HM150S40D30_R80,100,20,-0.15,0.5,150,40,-0.3,80,0.2258152642006488,-0.722935194134416,0.3123589306936726,256.0977611823892,1346,-0.4816883701957184,-0.5178649487267093,-0.5507745275268396,-0.722935194134416,0.2998769207388312,-0.6992207245312605,-0.42278936407861667,-0.6249468071185017,257.4219750510413,-0.6992207245312605,0.4057482236464103,-0.6992207245312605,53,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.02586713070457,0.4906484374652099,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W25_HM110S20D22_R80,100,30,-0.1,0.25,110,20,-0.22,80,0.19369359275565357,-0.7124968706817133,0.2718518504794674,124.25324827566854,1354,-0.22223753493752263,-0.3825580141011322,-0.4256679394138524,-0.7124968706817133,-0.01177652058210632,-0.6992207245312605,-0.08989654035851158,-0.41786163736418147,52.51403383435427,-0.6992207245312605,0.2763736141911217,-0.6992207245312605,40,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.059293994823872,0.10341318818425492,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM100S30D10W25_HM110S20D25_R80,100,30,-0.1,0.25,110,20,-0.25,80,0.2220865010240629,-0.747539440054267,0.29709001174298005,235.70538457936797,1354,-0.23591764888572375,-0.38774541956073294,-0.5769198124373771,-0.747539440054267,0.28919000330969546,-0.6992207245312605,-0.11664844043665634,-0.4260261294003479,139.27382050948543,-0.6992207245312605,0.354060045536698,-0.6992207245312605,37,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097212,0.26030750865980495,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W25_HM110S20D30_R80,100,30,-0.1,0.25,110,20,-0.3,80,0.21231287761708062,-0.7574179977337498,0.28031137133305034,189.4038966442849,1354,-0.338310350146829,-0.469792073640936,-0.5919656399607662,-0.7574179977337498,0.2891900033096959,-0.6992207245312605,-0.15010599664691338,-0.44776578993629523,133.96085175574981,-0.6992207245312605,0.35085823430968355,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097212,0.26030750865980495,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W25_HM110S40D22_R80,100,30,-0.1,0.25,110,40,-0.22,80,0.21816883315494517,-0.7314682967942584,0.29826150239332927,215.96776431702438,1354,-0.22223753493752263,-0.3825580141011322,-0.5562975784224304,-0.7314682967942584,0.2891900033096957,-0.6992207245312605,-0.08989654035851169,-0.41786163736418147,119.39823815372546,-0.6992207245312605,0.34143426968895363,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097213,0.26030750865980506,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W25_HM110S40D25_R80,100,30,-0.1,0.25,110,40,-0.25,80,0.2183954851309764,-0.7641985173683086,0.2857837069392269,217.0648885739231,1607,-0.23591764888572375,-0.38774541956073294,-0.6103786346035222,-0.7641985173683086,0.2891900033096959,-0.6992207245312605,-0.11664844043665701,-0.42602612940034834,139.27382050948538,-0.6992207245312605,0.354060045536698,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097211,0.2603075086598049,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W25_HM110S40D30_R80,100,30,-0.1,0.25,110,40,-0.3,80,0.21025931357235295,-0.7641985173683087,0.2751370341523675,180.85683964179867,1607,-0.338310350146829,-0.469792073640936,-0.6103786346035224,-0.7641985173683087,0.2891900033096959,-0.6992207245312605,-0.15010599664691338,-0.4477657899362951,133.96085175574987,-0.6992207245312605,0.35085823430968355,-0.6992207245312605,38,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.6664121430972125,0.260307508659805,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W25_HM120S20D22_R80,100,30,-0.1,0.25,120,20,-0.22,80,0.1859582051040043,-0.7124968706817132,0.260995118373054,104.08916234889891,1354,-0.23652737296332105,-0.39390228226160884,-0.5098665617937401,-0.7124968706817132,-0.01177652058210632,-0.6992207245312605,-0.08989654035851224,-0.41786163736418136,52.5140338343541,-0.6992207245312605,0.2763736141911213,-0.6992207245312605,43,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.059293994823868,0.10341318818425453,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM100S30D10W25_HM120S20D25_R80,100,30,-0.1,0.25,120,20,-0.25,80,0.222023387515633,-0.747539440054267,0.2970055834104424,235.3740626742431,1354,-0.24995614203275152,-0.39899437946564187,-0.5696069028845554,-0.747539440054267,0.28919000330969613,-0.6992207245312605,-0.11664844043665579,-0.42602612940034745,139.27382050948572,-0.6992207245312605,0.354060045536698,-0.6992207245312605,40,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097212,0.26030750865980495,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W25_HM120S20D30_R80,100,30,-0.1,0.25,120,20,-0.3,80,0.21148776491663823,-0.7574179977337496,0.27922199571362866,185.9239768408983,1354,-0.350467581106785,-0.4795335894995817,-0.5919656399607653,-0.7574179977337496,0.28919000330969635,-0.6992207245312605,-0.15010599664691393,-0.44776578993629534,133.96085175574973,-0.6992207245312605,0.3508582343096833,-0.6992207245312605,40,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.6664121430972103,0.2603075086598048,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W25_HM120S40D22_R80,100,30,-0.1,0.25,120,40,-0.22,80,0.2149651820230598,-0.7453668473868706,0.2884018557797294,201.02017098845639,1354,-0.23652737296332105,-0.39390228226160884,-0.5792772331802658,-0.7453668473868706,0.2891900033096959,-0.6992207245312605,-0.08989654035851191,-0.41786163736418147,119.39823815372547,-0.6992207245312605,0.34143426968895363,-0.6992207245312605,44,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097211,0.2603075086598049,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W25_HM120S40D25_R80,100,30,-0.1,0.25,120,40,-0.25,80,0.2151912379291212,-0.7764030310143513,0.27716434549203034,202.04136091656736,1771,-0.24995614203275152,-0.39899437946564187,-0.6305573941226932,-0.7764030310143513,0.28919000330969613,-0.6992207245312605,-0.11664844043665645,-0.426026129400348,139.2738205094855,-0.6992207245312605,0.354060045536698,-0.6992207245312605,40,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097213,0.26030750865980506,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W25_HM120S40D30_R80,100,30,-0.1,0.25,120,40,-0.3,80,0.20707646361406007,-0.7764030310143513,0.26671259042294027,168.33934890328564,1771,-0.350467581106785,-0.4795335894995817,-0.6305573941226926,-0.7764030310143513,0.28919000330969635,-0.6992207245312605,-0.1501059966469146,-0.4477657899362958,133.96085175574973,-0.6992207245312605,0.3508582343096833,-0.6992207245312605,40,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.6664121430972116,0.2603075086598049,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W25_HM150S20D22_R80,100,30,-0.1,0.25,150,20,-0.22,80,0.21221271612248338,-0.6992207245312605,0.3034988933784039,188.978142559244,1354,-0.4014826001908791,-0.4432572980199344,-0.27440729116962637,-0.5438551250707643,0.14695961915883582,-0.6992207245312605,-0.08989654035851313,-0.41786163736418147,106.11525611094775,-0.6992207245312605,0.3318539448961342,-0.6992207245312605,62,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097209,0.2603075086598047,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W25_HM150S20D25_R80,100,30,-0.1,0.25,150,20,-0.25,80,0.19793170266331983,-0.7475394400542671,0.2647776051106429,136.84544954579104,1354,-0.4014826001908791,-0.4432572980199344,-0.5987764654555419,-0.7475394400542671,0.2891900033096957,-0.6992207245312605,-0.11664844043665601,-0.42602612940034756,139.27382050948555,-0.6992207245312605,0.354060045536698,-0.6992207245312605,60,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097214,0.2603075086598051,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W25_HM150S20D30_R80,100,30,-0.1,0.25,150,20,-0.3,80,0.188351256991671,-0.7574179977337497,0.2486754441473952,109.96380684415013,1607,-0.4816883701957184,-0.5178649487267093,-0.6130450137746168,-0.7574179977337497,0.28919000330969546,-0.6992207245312605,-0.15010599664691382,-0.44776578993629534,133.9608517557499,-0.6992207245312605,0.35085823430968355,-0.6992207245312605,61,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.6664121430972116,0.2603075086598049,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W25_HM150S40D22_R80,100,30,-0.1,0.25,150,40,-0.22,80,0.22385174211823222,-0.6992207245312605,0.3201446042210729,245.15637665429068,1354,-0.420969623803363,-0.46138418653315694,-0.27886349524500254,-0.5455438265564192,0.28919000330969613,-0.6992207245312605,-0.08989654035851202,-0.41786163736418147,143.52194934247754,-0.6992207245312605,0.3565392666817584,-0.6992207245312605,59,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.666412143097213,0.26030750865980506,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W25_HM150S40D25_R80,100,30,-0.1,0.25,150,40,-0.25,80,0.19780509786789624,-0.747539440054267,0.2646082430828489,136.45207982480025,1354,-0.45032265439179087,-0.4886884646816565,-0.5643826781120848,-0.747539440054267,0.2891900033096957,-0.6992207245312605,-0.11664844043665645,-0.4260261294003479,139.27382050948538,-0.6992207245312605,0.354060045536698,-0.6992207245312605,60,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.6664121430972103,0.2603075086598048,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W25_HM150S40D30_R80,100,30,-0.1,0.25,150,40,-0.3,80,0.188351256991671,-0.7574179977337497,0.2486754441473952,109.96380684415013,1607,-0.4816883701957184,-0.5178649487267093,-0.6130450137746168,-0.7574179977337497,0.28919000330969546,-0.6992207245312605,-0.15010599664691382,-0.44776578993629534,133.9608517557499,-0.6992207245312605,0.35085823430968355,-0.6992207245312605,61,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.6664121430972116,0.2603075086598049,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W35_HM110S20D22_R80,100,30,-0.1,0.35,110,20,-0.22,80,0.19953450963268615,-0.7136560298321364,0.27959479257762304,141.92091216267445,1345,-0.22223753493752263,-0.3825580141011322,-0.42798353947353995,-0.7136560298321364,-0.011776520582106098,-0.6992207245312605,-0.12962140087151852,-0.43445554828043076,57.18024342231257,-0.6992207245312605,0.2829329707096535,-0.6992207245312605,40,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1131328275377945,0.10866918450470156,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM100S30D10W35_HM110S20D25_R80,100,30,-0.1,0.35,110,20,-0.25,80,0.23661664675815097,-0.7395713509716328,0.3199375509168779,325.22156342502035,1345,-0.23591764888572375,-0.38774541956073294,-0.5635666747261987,-0.7395713509716328,0.33696984780441697,-0.6992207245312606,-0.16707406098092126,-0.4587911008183958,176.87131115896767,-0.6992207245312606,0.37391892478067246,-0.6992207245312606,37,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871411,0.30628837633734657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM110S20D30_R80,100,30,-0.1,0.35,110,20,-0.3,80,0.2251907123379706,-0.7553078420016743,0.298144279478395,252.5675251418859,1345,-0.338310350146829,-0.469792073640936,-0.585295654297429,-0.7553078420016743,0.3369698478044174,-0.6992207245312605,-0.2139146396752829,-0.4892266255687231,166.86850687888605,-0.6992207245312605,0.36905184997859464,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871411,0.30628837633734657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM110S40D22_R80,100,30,-0.1,0.35,110,40,-0.22,80,0.22847365349166004,-0.7417378649783601,0.3080247945793163,271.6631059988961,1345,-0.22223753493752263,-0.3825580141011322,-0.5732662723138581,-0.7417378649783601,0.33696984780441697,-0.6992207245312605,-0.12962140087151985,-0.43445554828043165,148.28334536547865,-0.6992207245312605,0.35923800281577223,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871408,0.30628837633734635,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM110S40D25_R80,100,30,-0.1,0.35,110,40,-0.25,80,0.23130055548269723,-0.7651116631531014,0.3023095407139457,289.21386775604634,1345,-0.23591764888572375,-0.38774541956073294,-0.6118874508480443,-0.7651116631531014,0.3369698478044172,-0.6992207245312605,-0.16707406098092292,-0.458791100818397,176.8713111589671,-0.6992207245312605,0.37391892478067223,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871414,0.30628837633734696,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM100S30D10W35_HM110S40D30_R80,100,30,-0.1,0.35,110,40,-0.3,80,0.22221328576513044,-0.7651116631531014,0.29043249040194646,236.37231447321753,1345,-0.338310350146829,-0.469792073640936,-0.6118874508480447,-0.7651116631531014,0.3369698478044172,-0.6992207245312605,-0.21391463967528257,-0.48922662556872276,166.86850687888625,-0.6992207245312605,0.36905184997859486,-0.6992207245312605,38,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871412,0.3062883763373468,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM120S20D22_R80,100,30,-0.1,0.35,120,20,-0.22,80,0.1920576878590159,-0.7136560298321365,0.2691180061971745,119.69771243581054,1345,-0.23652737296332105,-0.39390228226160884,-0.5085249307476637,-0.7136560298321365,-0.011776520582106542,-0.6992207245312605,-0.1296214008715182,-0.43445554828043076,57.18024342231255,-0.6992207245312605,0.2829329707096535,-0.6992207245312605,43,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.113132827537791,0.10866918450470121,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM100S30D10W35_HM120S20D25_R80,100,30,-0.1,0.35,120,20,-0.25,80,0.23686033970924414,-0.7395713509716328,0.32026705658360366,326.97167126998664,1345,-0.24995614203275152,-0.39899437946564187,-0.55300547016417,-0.7395713509716328,0.3369698478044174,-0.6992207245312605,-0.1670740609809208,-0.45879110081839547,176.87131115896773,-0.6992207245312605,0.3739189247806727,-0.6992207245312605,40,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871415,0.306288376337347,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM120S20D30_R80,100,30,-0.1,0.35,120,20,-0.3,80,0.22435683484984148,-0.7553078420016743,0.29704025613617835,247.92709932169157,1345,-0.350467581106785,-0.4795335894995817,-0.5852956542974288,-0.7553078420016743,0.3369698478044174,-0.6992207245312605,-0.21391463967528201,-0.48922662556872254,166.86850687888628,-0.6992207245312605,0.36905184997859486,-0.6992207245312605,40,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871413,0.30628837633734685,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W35_HM120S40D22_R80,100,30,-0.1,0.35,120,40,-0.22,80,0.22412442392873078,-0.7611214415318038,0.2944660493043877,246.6484663252384,1345,-0.23652737296332105,-0.39390228226160884,-0.6053080794025909,-0.7611214415318038,0.3369698478044172,-0.6992207245312605,-0.12962140087151863,-0.43445554828043087,148.28334536547902,-0.6992207245312605,0.35923800281577245,-0.6992207245312605,44,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871414,0.30628837633734696,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W35_HM120S40D25_R80,100,30,-0.1,0.35,120,40,-0.25,80,0.2269413176907138,-0.7827409453488884,0.28993157830725214,262.5831603438592,1607,-0.24995614203275152,-0.39899437946564187,-0.641029341028775,-0.7827409453488884,0.3369698478044174,-0.6992207245312605,-0.1670740609809217,-0.45879110081839614,176.87131115896744,-0.6992207245312605,0.37391892478067246,-0.6992207245312605,40,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871412,0.3062883763373468,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM120S40D30_R80,100,30,-0.1,0.35,120,40,-0.3,80,0.21788622010967584,-0.7827409453488884,0.2783631307450745,214.607238006043,1607,-0.350467581106785,-0.4795335894995817,-0.6410293410287751,-0.7827409453488884,0.3369698478044172,-0.6992207245312605,-0.21391463967528146,-0.4892266255687222,166.86850687888642,-0.6992207245312605,0.36905184997859486,-0.6992207245312605,40,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871413,0.30628837633734685,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W35_HM150S20D22_R80,100,30,-0.1,0.35,150,20,-0.22,80,0.22240262503353736,-0.6992207245312605,0.31807212977365673,237.37168747233002,1345,-0.4014826001908791,-0.4432572980199344,-0.2773327460330761,-0.5465828962149071,0.1469596191588367,-0.6992207245312605,-0.1296214008715183,-0.43445554828043076,127.06718807333536,-0.6992207245312605,0.3465226950032194,-0.6992207245312605,62,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871411,0.30628837633734657,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V9_SM100S30D10W35_HM150S20D25_R80,100,30,-0.1,0.35,150,20,-0.25,80,0.21217465699150884,-0.7395713509716328,0.28688869128415856,188.81660734354512,1345,-0.4014826001908791,-0.4432572980199344,-0.5861131612705763,-0.7395713509716328,0.33696984780441763,-0.6992207245312605,-0.16707406098092137,-0.4587911008183959,176.87131115896764,-0.6992207245312605,0.37391892478067246,-0.6992207245312605,60,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871414,0.30628837633734696,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM150S20D30_R80,100,30,-0.1,0.35,150,20,-0.3,80,0.20097455858356805,-0.7553078420016742,0.2660829762484084,146.63524374035367,1345,-0.4816883701957184,-0.5178649487267093,-0.6067196047815306,-0.7553078420016742,0.3369698478044172,-0.6992207245312605,-0.21391463967528168,-0.48922662556872243,166.8685068788865,-0.6992207245312605,0.36905184997859486,-0.6992207245312605,61,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871413,0.30628837633734685,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM100S30D10W35_HM150S40D22_R80,100,30,-0.1,0.35,150,40,-0.22,80,0.23733595920510275,-0.6992207245312605,0.3394292401218609,330.4135529799117,1345,-0.420969623803363,-0.46138418653315694,-0.2835714317386019,-0.5492094524979192,0.33696984780441763,-0.6992207245312605,-0.12962140087151852,-0.43445554828043076,184.86932568580067,-0.6992207245312605,0.3776290699911651,-0.6992207245312605,59,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.137408713871416,0.3062883763373471,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
