strategy,soft_ma,soft_slope,soft_dd,soft_w,hard_ma,hard_slope,hard_dd,recover_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
V9_SM110S30D10W50_HM150S40D22_R80,110,30,-0.1,0.5,150,40,-0.22,80,0.2618184793841367,-0.6992207245312605,0.374443248317122,563.4063051799037,1263,-0.420969623803363,-0.46138418653315694,-0.2705443022488869,-0.542000015584152,0.49493541311090694,-0.6992207245312605,-0.26589281075143956,-0.5230003951582851,281.72049931145654,-0.6992207245312605,0.4135151406232953,-0.6992207245312605,59,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536577,0.49140856119992743,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8686432502078547
V9_SM80S30D15W50_HM120S20D25_R80,80,30,-0.15,0.5,120,20,-0.25,80,0.2622817932773649,-0.6992207245312605,0.3751058629636469,569.0680193525102,1346,-0.24995614203275152,-0.39899437946564187,-0.4508183923275312,-0.6794300987001042,0.27185081165060776,-0.6992207245312605,-0.3558742516581027,-0.5814674860466074,282.30014863604885,-0.6992207245312605,0.41369265954379797,-0.6992207245312605,34,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704567,0.4906484374652097,2023-02-03,2023-02-28,1.0,1.0,0,0.8685381240321947
V9_SM100S40D15W50_HM120S40D25_R80,100,40,-0.15,0.5,120,40,-0.25,80,0.2639519376765278,-0.7923418123491157,0.3331288764049565,589.9356382212882,1346,-0.24995614203275152,-0.39899437946564187,-0.6568925673477014,-0.7923418123491157,0.6475388370201061,-0.6992207245312605,-0.35587425165810194,-0.5814674860466069,419.9469510044501,-0.6992207245312605,0.4484372162856851,-0.6992207245312605,30,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259301,0.5276111690595943,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8670183049732311
V9_SM80S40D15W25_HM120S20D25_R80,80,40,-0.15,0.25,120,20,-0.25,80,0.26787335756264175,-0.6992207245312605,0.38310271444287797,641.8692880927576,1380,-0.24995614203275152,-0.39899437946564187,-0.43739913867252467,-0.6654347080696504,0.6475388370201063,-0.6992207245312605,-0.28639108022783166,-0.5363195215520566,335.59542321205305,-0.6992207245312605,0.4287129863715482,-0.6992207245312605,28,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.101272547741742,0.4003852300182769,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8669539958800145
V9_SM100S30D15W50_HM110S20D25_R80,100,30,-0.15,0.5,110,20,-0.25,80,0.2642367434497781,-0.7276192173476814,0.36315250772646473,593.5669339674246,1346,-0.23591764888572375,-0.38774541956073294,-0.5435369681594309,-0.7276192173476814,0.40863961454649944,-0.6992207245312605,-0.3558742516581026,-0.5814674860466074,311.5096562413325,-0.6992207245312605,0.4222238714065132,-0.6992207245312605,29,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704569,0.49064843746520986,2023-02-03,2023-02-28,1.0,1.0,0,0.8658656528001609
V9_SM100S30D15W50_HM120S20D25_R80,100,30,-0.15,0.5,120,20,-0.25,80,0.2649537057145943,-0.7276192173476814,0.3641378613945958,602.8038375713536,1346,-0.24995614203275152,-0.39899437946564187,-0.5277571090963648,-0.7276192173476814,0.4086396145464992,-0.6992207245312605,-0.3558742516581018,-0.5814674860466069,311.50965624133283,-0.6992207245312605,0.4222238714065134,-0.6992207245312605,32,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704571,0.49064843746521003,2023-02-03,2023-02-28,1.0,1.0,0,0.8655516589341833
V9_SM100S40D15W50_HM150S20D25_R80,100,40,-0.15,0.5,150,20,-0.25,80,0.25208586137109745,-0.732260235018271,0.3442572043596052,456.2794377328368,1346,-0.4014826001908791,-0.4432572980199344,-0.5744939531657431,-0.732260235018271,0.6475388370201061,-0.6992207245312605,-0.35587425165810227,-0.581467486046607,419.94695100445006,-0.6992207245312605,0.4484372162856851,-0.6992207245312605,50,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259304,0.5276111690595945,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8651803405027599
V9_SM100S40D15W50_HM110S20D30_R80,100,40,-0.15,0.5,110,20,-0.3,80,0.2629747593918219,-0.752035459337874,0.34968398913444426,577.6384997738162,1346,-0.338310350146829,-0.469792073640936,-0.575037823844257,-0.752035459337874,0.6475388370201063,-0.6992207245312605,-0.4227893640786171,-0.624946807118502,376.2168057307284,-0.6992207245312605,0.43872881178470413,-0.6992207245312605,28,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259302,0.5276111690595944,2023-02-03,2023-02-28,1.0,1.0,0,0.8647694288255966
V9_SM80S40D15W35_HM120S40D22_R80,80,40,-0.15,0.35,120,40,-0.22,80,0.264857429565182,-0.6992207245312605,0.37878944412400756,601.5554742450025,1358,-0.23652737296332105,-0.39390228226160884,-0.48027567772117374,-0.6854483448282647,0.6475388370201061,-0.6992207245312605,-0.27673168869053666,-0.5300431548119116,309.6927488322305,-0.6992207245312605,0.421715502544586,-0.6992207245312605,32,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.471110380926875,0.43649051299705033,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8638731786509734
V9_SM100S40D15W25_HM150S40D22_R80,100,40,-0.15,0.25,150,40,-0.22,80,0.2571671484177176,-0.6992207245312605,0.36779108426758345,509.4925774226152,1380,-0.420969623803363,-0.46138418653315694,-0.3008044067208723,-0.5643134086518347,0.6475388370201063,-0.6992207245312605,-0.25963918014968723,-0.5189369840249389,355.3083170458056,-0.6992207245312605,0.4337073638744251,-0.6992207245312605,49,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.669203973573847,0.4558293274098541,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8638522916770813
V9_SM100S20D12W50_HM110S40D25_R80,100,20,-0.12,0.5,110,40,-0.25,80,0.25632547549070805,-0.7379568554394709,0.3473447988203323,500.2831398182111,1354,-0.23591764888572375,-0.38774541956073294,-0.5670188048141718,-0.7379568554394709,0.29987692073883077,-0.6992207245312605,-0.27714769731916133,-0.5303134640451828,293.52351463857684,-0.6992207245312605,0.4170642786720722,-0.6992207245312605,36,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.851656197698351,0.571265792611953,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.863841195328377
V9_SM100S40D10W50_HM150S40D22_R80,100,40,-0.1,0.5,150,40,-0.22,80,0.26677705971997434,-0.6992207245312605,0.38153482921836274,626.9229293061312,1260,-0.420969623803363,-0.46138418653315694,-0.3052606107962478,-0.5643134086518345,0.6475388370201063,-0.6992207245312605,-0.28986919805818623,-0.5385794923778024,315.19565464722126,-0.6992207245312605,0.42324674221114633,-0.6992207245312605,57,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.299198138333306,0.4197076432919672,2023-02-03,2023-02-28,1.0,1.0,0,0.8627976325500853
V9_SM110S40D15W35_HM120S20D25_R80,110,40,-0.15,0.35,120,20,-0.25,80,0.26416600398676615,-0.7616355907693644,0.34684041448210096,592.6629957077508,1358,-0.24995614203275152,-0.39899437946564187,-0.5729241492216091,-0.7616355907693644,0.6475388370201065,-0.6992207245312605,-0.31418434879993995,-0.5543787073498768,378.173593765355,-0.6992207245312605,0.43918530074274775,-0.6992207245312605,31,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.042100086684688,0.4922331738460084,2023-02-03,2023-02-28,1.0,1.0,0,0.8623018313007542
V9_SM100S20D10W50_HM110S40D25_R80,100,20,-0.1,0.5,110,40,-0.25,80,0.2680759342816246,-0.7379568554394709,0.3632677605819909,644.6684323247324,1262,-0.23591764888572375,-0.38774541956073294,-0.5670188048141718,-0.7379568554394709,0.2998769207388312,-0.6992207245312605,-0.2426067248460001,-0.5078698339297885,317.4952251360897,-0.6992207245312605,0.42387922214357476,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.774316162200333,0.46609086631784824,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8616753957120126
V9_SM100S40D15W50_HM120S20D30_R80,100,40,-0.15,0.5,120,20,-0.3,80,0.2621151656899381,-0.7520354593378739,0.34854096630059994,567.0255414863907,1346,-0.350467581106785,-0.4795335894995817,-0.5750378238442568,-0.7520354593378739,0.6475388370201063,-0.6992207245312605,-0.42278936407861734,-0.6249468071185021,376.2168057307282,-0.6992207245312605,0.43872881178470413,-0.6992207245312605,30,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259303,0.5276111690595945,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8605002226587813
V9_SM80S40D12W50_HM110S40D25_R80,80,40,-0.12,0.5,110,40,-0.25,80,0.2608525362154166,-0.7155172052822145,0.36456500876527637,551.7764117728037,1354,-0.23591764888572375,-0.38774541956073294,-0.5299411450992608,-0.7155172052822145,0.5099851324040066,-0.6992207245312605,-0.3558742516581017,-0.5814674860466067,298.21546393761247,-0.6992207245312605,0.4184381640087407,-0.6992207245312605,34,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704568,0.49064843746520975,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8600517522326114
V9_SM80S40D15W25_HM110S40D25_R80,80,40,-0.15,0.25,110,40,-0.25,80,0.26487932031736783,-0.6992207245312605,0.3788207514800653,601.8391014374924,1380,-0.23591764888572375,-0.38774541956073294,-0.48217777377801885,-0.6866104902678158,0.6475388370201061,-0.6992207245312605,-0.28639108022783166,-0.5363195215520566,335.59542321205316,-0.6992207245312605,0.4287129863715482,-0.6992207245312605,26,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.101272547741746,0.40038523001827725,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8590023090789405
V9_SM110S40D15W35_HM110S20D25_R80,110,40,-0.15,0.35,110,20,-0.25,80,0.26192570837300866,-0.7616355907693644,0.34389898732072777,564.7118017200479,1358,-0.23591764888572375,-0.38774541956073294,-0.6005425204347621,-0.7616355907693644,0.6475388370201063,-0.6992207245312605,-0.3141843487999395,-0.5543787073498767,378.1735937653553,-0.6992207245312605,0.43918530074274775,-0.6992207245312605,29,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.042100086684688,0.4922331738460084,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8585028251245903
V9_SM80S40D15W25_HM150S40D22_R80,80,40,-0.15,0.25,150,40,-0.22,80,0.2624278650151426,-0.6992207245312605,0.3753147694400326,570.8643569260161,1380,-0.420969623803363,-0.46138418653315694,-0.20066589267818258,-0.5236193833854154,0.6475388370201063,-0.6992207245312605,-0.2596391801496868,-0.5189369840249388,348.21377323408564,-0.6992207245312605,0.4319404923540584,-0.6992207245312605,47,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.101272547741744,0.4003852300182771,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8578277442356997
V9_SM80S20D12W50_HM110S20D25_R80,80,20,-0.12,0.5,110,20,-0.25,80,0.2480949700449846,-0.6992207245312605,0.3548163853571432,418.280673628194,1354,-0.2893716859387099,-0.38789848320584275,-0.4683766392196528,-0.680286221478422,0.20624452251626835,-0.6992207245312605,-0.3193966109077294,-0.5577654702125209,239.91486726331945,-0.6992207245312605,0.3997149024755311,-0.6992207245312605,38,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.097777055377387,0.5952932511792643,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8574518852825973
V9_SM110S20D10W50_HM110S20D25_R80,110,20,-0.1,0.5,110,20,-0.25,80,0.2702982007674901,-0.737596500586307,0.3664580845389494,676.157393723143,1269,-0.23591764888572375,-0.38774541956073294,-0.5180327538577869,-0.737596500586307,0.271850811650608,-0.6992207245312605,-0.2771476973191601,-0.5303134640451819,309.5219890988435,-0.6992207245312605,0.42166758077901045,-0.6992207245312605,40,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.568903092946346,0.44603749068269244,2023-02-03,2023-02-28,1.0,1.0,0,0.8572344259868666
V9_SM80S20D12W50_HM120S20D25_R80,80,20,-0.12,0.5,120,20,-0.25,80,0.24861178053966082,-0.6992207245312605,0.35555550889359544,423.02382378666334,1354,-0.3024280674955996,-0.39914463087077545,-0.4522850518044662,-0.680286221478422,0.20624452251626813,-0.6992207245312605,-0.319396610907729,-0.5577654702125205,239.91486726331948,-0.6992207245312605,0.3997149024755311,-0.6992207245312605,40,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.097777055377389,0.5952932511792645,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8565980440852369
V9_SM110S20D10W50_HM120S20D25_R80,110,20,-0.1,0.5,120,20,-0.25,80,0.2708817979624756,-0.7375965005863069,0.3672492992403771,684.6693506398093,1269,-0.24995614203275152,-0.39899437946564187,-0.5028309095937264,-0.7375965005863069,0.2718508116506082,-0.6992207245312605,-0.2771476973191608,-0.5303134640451824,309.52198909884316,-0.6992207245312605,0.42166758077901023,-0.6992207245312605,42,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.56890309294635,0.44603749068269277,2023-02-03,2023-02-28,1.0,1.0,0,0.8565603464323457
V9_SM80S40D15W35_HM110S20D30_R80,80,40,-0.15,0.35,110,20,-0.3,80,0.26377013821752615,-0.6992207245312605,0.37723443966045317,587.6288809841898,1358,-0.338310350146829,-0.469792073640936,-0.47182295173802846,-0.687157932114218,0.6475388370201063,-0.6992207245312605,-0.36102492749430004,-0.5848142321002032,343.5809091108105,-0.6992207245312605,0.43076841594916027,-0.6992207245312605,26,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.471110380926875,0.43649051299705033,2023-02-03,2023-02-28,1.0,1.0,0,0.8564520710933308
V9_SM100S40D15W50_HM150S40D25_R80,100,40,-0.15,0.5,150,40,-0.25,80,0.25195353323087133,-0.732260235018271,0.34407649245706307,454.9678375611786,1346,-0.45032265439179087,-0.4886884646816565,-0.5380186140389184,-0.732260235018271,0.6475388370201061,-0.6992207245312605,-0.3558742516581037,-0.581467486046608,419.946951004449,-0.6992207245312605,0.4484372162856849,-0.6992207245312605,50,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259304,0.5276111690595945,2023-02-03,2023-02-28,1.0,1.0,0,0.8557368211918048
V9_SM110S40D15W50_HM150S20D25_R80,110,40,-0.15,0.5,150,20,-0.25,80,0.25023599566913557,-0.7452385633969282,0.3357797193539153,438.2701183657292,1346,-0.4014826001908791,-0.4432572980199344,-0.595119791853904,-0.7452385633969282,0.6475388370201061,-0.6992207245312605,-0.35587425165810227,-0.581467486046607,423.9301241665005,-0.6992207245312605,0.4492738472145874,-0.6992207245312605,52,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.465089981287501,0.5335274073490237,2023-02-03,2023-02-28,1.0,1.0,0,0.8551202420917903
V9_SM110S30D15W50_HM120S20D25_R80,110,30,-0.15,0.5,120,20,-0.25,80,0.2636064475749753,-0.7347575285043637,0.3587665826460596,585.5593324924987,1346,-0.24995614203275152,-0.39899437946564187,-0.5247669123834828,-0.7347575285043637,0.6475388370201061,-0.6992207245312605,-0.3558742516581017,-0.5814674860466067,300.65956345638557,-0.6992207245312605,0.41914584829420165,-0.6992207245312605,33,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536582,0.49140856119992793,2023-02-03,2023-02-28,1.0,1.0,0,0.8538845814644819
V9_SM80S40D15W35_HM120S20D30_R80,80,40,-0.15,0.35,120,20,-0.3,80,0.26291000317257596,-0.6992207245312605,0.3760043058632509,576.832369316748,1358,-0.350467581106785,-0.4795335894995817,-0.47182295173802846,-0.6871579321142183,0.6475388370201058,-0.6992207245312605,-0.3610249274942998,-0.584814232100203,343.58090911081047,-0.6992207245312605,0.43076841594916027,-0.6992207245312605,28,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.471110380926872,0.43649051299705,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8521814033002362
V9_SM80S40D15W50_HM120S40D30_R80,80,40,-0.15,0.5,120,40,-0.3,80,0.26183433848070803,-0.7434603451868224,0.3521833278342671,563.5992038973221,1346,-0.350467581106785,-0.4795335894995817,-0.5761271764326634,-0.7434603451868224,0.6475388370201061,-0.6992207245312605,-0.422789364078617,-0.624946807118502,374.9010047902591,-0.6992207245312605,0.43842060383446313,-0.6992207245312605,28,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704569,0.49064843746520986,2023-02-03,2023-02-28,1.0,1.0,0,0.8501608712140003
V9_SM110S30D15W50_HM110S20D25_R80,110,30,-0.15,0.5,110,20,-0.25,80,0.26136714358080804,-0.7347575285043636,0.3557189051370922,557.9431617304573,1346,-0.23591764888572375,-0.38774541956073294,-0.5554995417340862,-0.7347575285043636,0.6475388370201063,-0.6992207245312605,-0.35587425165810194,-0.5814674860466069,300.6595634563853,-0.6992207245312605,0.41914584829420165,-0.6992207245312605,31,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0,0,0.8500882526612119
V9_SM80S40D15W25_HM110S40D22_R80,80,40,-0.15,0.25,110,40,-0.22,80,0.26505082564458315,-0.6992207245312605,0.3790660321492421,604.0656700106955,1380,-0.22223753493752263,-0.3825580141011322,-0.40520421037043974,-0.6400255696578239,0.6475388370201063,-0.6992207245312605,-0.25963918014968657,-0.5189369840249386,287.9468411059647,-0.6992207245312605,0.41540435386243124,-0.6992207245312605,30,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.101272547741745,0.4003852300182772,2023-02-03,2023-02-28,1.0,1.0,0,0.8491909876044007
V9_SM80S40D15W35_HM110S40D30_R80,80,40,-0.15,0.35,110,40,-0.3,80,0.26117235458826626,-0.6992207245312605,0.37351918417942986,555.6011569724451,1358,-0.338310350146829,-0.469792073640936,-0.5006103535803959,-0.6977660120952818,0.6475388370201063,-0.6992207245312605,-0.3610249274942998,-0.584814232100203,343.5809091108107,-0.6992207245312605,0.4307684159491605,-0.6992207245312605,26,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.471110380926874,0.4364905129970502,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8483772472962231
V9_SM110S20D12W50_HM110S40D25_R80,110,20,-0.12,0.5,110,40,-0.25,80,0.25371553769897304,-0.7504041951821044,0.3381051696244883,472.73398005999553,1354,-0.23591764888572375,-0.38774541956073294,-0.5875858913818754,-0.7504041951821044,0.27185081165060776,-0.6992207245312605,-0.27714769731916045,-0.5303134640451822,291.8883569491119,-0.6992207245312605,0.41658064428212693,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.851656197698353,0.5712657926119531,2023-02-03,2023-02-28,1.0,1.0,0,0.8481232311900462
V9_SM100S40D15W35_HM110S40D25_R80,100,40,-0.15,0.35,110,40,-0.25,80,0.26011803687575474,-0.7644311743104321,0.3402765946985333,543.0882194526023,1358,-0.23591764888572375,-0.38774541956073294,-0.6107630601569475,-0.7644311743104321,0.6475388370201063,-0.6992207245312605,-0.31418434879994017,-0.5543787073498772,373.22957895908826,-0.6992207245312605,0.4380276321822454,-0.6992207245312605,28,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.9633176166480295,0.48454206406975026,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8473393365972048
V9_SM80S40D15W25_HM120S40D25_R80,80,40,-0.15,0.25,120,40,-0.25,80,0.26199009691910224,-0.7000125206895307,0.37426487266404196,565.4971221352987,1380,-0.24995614203275152,-0.39899437946564187,-0.5043396313027042,-0.7000125206895307,0.6475388370201061,-0.6992207245312605,-0.28639108022783055,-0.5363195215520559,335.59542321205356,-0.6992207245312605,0.4287129863715484,-0.6992207245312605,28,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.101272547741745,0.4003852300182772,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8471759229934218
V9_SM110S40D15W50_HM150S40D25_R80,110,40,-0.15,0.5,150,40,-0.25,80,0.25010386303410237,-0.7452385633969282,0.33560241688793596,437.01028696649564,1346,-0.45032265439179087,-0.4886884646816565,-0.5604125461925495,-0.7452385633969282,0.6475388370201063,-0.6992207245312605,-0.35587425165810194,-0.5814674860466069,423.9301241665007,-0.6992207245312605,0.4492738472145874,-0.6992207245312605,52,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.4650899812875,0.5335274073490236,2023-02-03,2023-02-28,1.0,1.0,0,0.8456772506448563
V9_SM110S20D15W50_HM150S40D22_R80,110,20,-0.15,0.5,150,40,-0.22,80,0.2548335628956271,-0.6992207245312605,0.36445367529181993,484.35148520559403,1346,-0.420969623803363,-0.46138418653315694,-0.2799478231573057,-0.5479484735668856,0.271850811650608,-0.6992207245312605,-0.3023704515018123,-0.5467024109923712,271.94447503887335,-0.6992207245312605,0.4104685802393415,-0.6992207245312605,53,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.025867130704567,0.4906484374652097,2023-02-03,2023-02-28,1.0,1.0,0,0.8452292079359738
V9_SM100S40D15W50_HM110S40D30_R80,100,40,-0.15,0.5,110,40,-0.3,80,0.2585124391125624,-0.7664462128859112,0.33728712434911995,524.5525473816758,1346,-0.338310350146829,-0.469792073640936,-0.6140925645872952,-0.7664462128859112,0.6475388370201061,-0.6992207245312605,-0.42278936407861756,-0.6249468071185024,376.21680573072814,-0.6992207245312605,0.43872881178470413,-0.6992207245312605,28,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.404488081259305,0.5276111690595946,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8433541742653716
V9_SM100S40D10W50_HM120S20D25_R80,100,40,-0.1,0.5,120,20,-0.25,80,0.2694099686878553,-0.7322602350182712,0.3679156067803313,663.3975742608817,1260,-0.24995614203275152,-0.39899437946564187,-0.5202925290489122,-0.7322602350182712,0.6475388370201063,-0.6992207245312605,-0.3433729982144763,-0.5733445674320385,291.3723405897661,-0.6992207245312605,0.4164274947230622,-0.6992207245312605,37,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.299198138333304,0.419707643291967,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.839234937786666
V9_SM110S40D12W25_HM150S40D22_R80,110,40,-0.12,0.25,150,40,-0.22,80,0.2500042052397644,-0.6992207245312605,0.35754690395849004,436.0623986066725,2162,-0.420969623803363,-0.46138418653315694,-0.30080440672087305,-0.5643134086518344,0.6475388370201063,-0.6992207245312605,-0.259639180149687,-0.5189369840249389,326.5475884307242,-0.6992207245312605,0.42632805500534143,-0.6992207245312605,53,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.7601068236161455,0.4647036848439981,2023-02-03,2023-02-28,1.0,1.0,0,0.8392069174273645
V9_SM80S40D15W25_HM120S40D22_R80,80,40,-0.15,0.25,120,40,-0.22,80,0.26216121049574026,-0.6992207245312605,0.3749334098635111,567.5892396420813,1380,-0.23652737296332105,-0.39390228226160884,-0.4306603976071808,-0.6554197935123749,0.6475388370201063,-0.6992207245312605,-0.25963918014968645,-0.5189369840249385,287.94684110596495,-0.6992207245312605,0.41540435386243124,-0.6992207245312605,32,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.101272547741745,0.4003852300182772,2023-02-03,2023-02-28,1.0,1.0,0,0.8375807506849746
V9_SM110S40D15W50_HM150S20D22_R80,110,40,-0.15,0.5,150,20,-0.22,80,0.24962869980828883,-0.6992207245312605,0.3570098697741453,432.5085629092193,1346,-0.4014826001908791,-0.4432572980199344,-0.29634820264549633,-0.5643134086518345,0.14695961915883649,-0.6992207245312605,-0.30237045150181285,-0.5467024109923715,240.28988448219863,-0.6992207245312605,0.3998483971093947,-0.6992207245312605,53,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.4650899812875,0.5335274073490236,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.8375723299918995
V9_SM110S30D12W50_HM120S20D25_R80,110,30,-0.12,0.5,120,20,-0.25,80,0.2593896384580239,-0.7347575285043636,0.35302753411186505,534.6024168763862,1350,-0.24995614203275152,-0.39899437946564187,-0.524766912383483,-0.7347575285043636,0.49493541311090716,-0.6992207245312605,-0.3193966109077293,-0.5577654702125209,284.8439864312768,-0.6992207245312605,0.41446770606310634,-0.6992207245312605,39,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536579,0.4914085611999276,2023-02-03,2023-02-28,1.0,1.0,0,0.8368854261713984
V9_SM100S40D15W35_HM110S40D22_R80,100,40,-0.15,0.35,110,40,-0.22,80,0.25711975889113714,-0.741823828390314,0.3466048798257966,508.9697396776741,1358,-0.22223753493752263,-0.3825580141011322,-0.5734083120566359,-0.741823828390314,0.6475388370201065,-0.6992207245312605,-0.27673168869053666,-0.5300431548119116,313.37973236459237,-0.6992207245312605,0.4227442276355451,-0.6992207245312605,31,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.963317616648033,0.4845420640697506,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,0.836636156522694
