strategy,trend_ma,slope_lb,yellow_buy_cap,red_dd,red_target,rec_fast_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount
V3_M150_S40_YBC70_RD30_RT25_RF60,150,40,0.7,-0.3,0.25,60,0.019371819390057166,-0.5012732699298676,0.03864522716874061,1.6863711054756398,2981,-0.40131407419225684,-0.5012732699298676,0.37683090693689225,-0.1447132102411245,0.0018368852408516823,0.0,-0.04581745502453827,-0.3168348176025999,0.2958782033345613,-0.3168348176025999,0.016018617453145367,-0.3168348176025999,0.1361646234676007,0.0380762054355987,171
V3_M150_S40_YBC80_RD20_RT0_RF40,150,40,0.8,-0.2,0.0,40,0.00449935743796992,-0.4124947574188619,0.010907671811695566,1.130062312670158,8945,-0.34369658832960837,-0.4124947574188619,-0.044975085729223485,-0.28445385651548516,0.0018368852408516823,0.0,-0.06519225542571583,-0.16260444086279402,0.19606122106672363,-0.16260444086279402,0.011037600560532823,-0.16260444086279402,0.07326328079392878,0.026599229232853464,205
V3_M150_S40_YBC80_RD20_RT0_RF60,150,40,0.8,-0.2,0.0,60,0.0037676084719939773,-0.39877663403301344,0.009447916829756051,1.107853535017172,8945,-0.3126463439375824,-0.39877663403301344,-0.10071119370683257,-0.2945543755622615,0.001836885240850572,0.0,-0.07072942291301654,-0.1474770532291021,0.18897656505636884,-0.1474770532291021,0.010669389613360059,-0.1474770532291021,0.06903093987157034,0.02501682839945695,166
V3_M150_S40_YBC80_RD20_RT15_RF40,150,40,0.8,-0.2,0.15,40,-0.0005500480459754709,-0.5322173842584789,-0.0010335025916934954,0.9851261107433674,9256,-0.44456961852248067,-0.4964811738276057,0.09153330642551771,-0.421092859310198,0.0018368852408514602,0.0,-0.18932328448207547,-0.303705335779045,0.016651326858458937,-0.303705335779045,0.0010130514212869368,-0.303705335779045,0.1907472270869819,0.04141929398736625,228
V3_M150_S40_YBC80_RD20_RT15_RF60,150,40,0.8,-0.2,0.15,60,0.0021566556106966672,-0.46887995693225226,0.004599590105764062,1.0604325906571859,9141,-0.3655578689280421,-0.444771216615541,0.12390433386083255,-0.3912026227464164,0.0018368852408510161,0.0,-0.2558424227862591,-0.3204256565060609,-0.06951681204719096,-0.3204256565060609,-0.004407947522861111,-0.3204256565060609,0.17892586106246353,0.03905489481118245,194
V3_M150_S40_YBC80_RD20_RT25_RF40,150,40,0.8,-0.2,0.25,40,-0.0072734210296535595,-0.6137724910974243,-0.011850353567734347,0.8196909188615097,9262,-0.4942358583505483,-0.5938008607669392,-0.026763966319114152,-0.4785679531170479,0.0018368852408530145,0.0,-0.1978265299476072,-0.34977701558646546,0.054810869676227725,-0.34977701558646546,0.0032771190907454617,-0.34977701558646546,0.18768242848803268,0.050589555029870406,243
V3_M150_S40_YBC80_RD20_RT25_RF60,150,40,0.8,-0.2,0.25,60,-0.0010307457774884066,-0.5411124628884403,-0.001904864234666339,0.9723022257824885,9144,-0.36849640428485486,-0.4739349803594939,-0.04516288969428295,-0.47006079125206945,0.0018368852408516823,0.0,-0.22325127609358242,-0.33338439649885876,0.021378825866821494,-0.33338439649885876,0.0012978296808110468,-0.33338439649885876,0.17571511967308814,0.04668712497323583,204
V3_M150_S40_YBC80_RD25_RT0_RF40,150,40,0.8,-0.25,0.0,40,0.007862994354647546,-0.4124947574188619,0.019062046761149937,1.2377861489096238,8945,-0.34369658832960837,-0.4124947574188619,0.06454085082142669,-0.05743453530099163,0.0018368852408510161,0.0,-0.08141806897775017,-0.21666942034599934,0.17530073156233916,-0.21666942034599934,0.009952752934118791,-0.21666942034599934,0.056187974314068884,0.017948223930771025,183
V3_M150_S40_YBC80_RD25_RT0_RF60,150,40,0.8,-0.25,0.0,60,0.009450593711758604,-0.39877663403301344,0.023698965549160584,1.2920037130476323,8945,-0.3126463439375824,-0.39877663403301344,0.048984232017230456,-0.06796001114632377,0.0018368852408521263,0.0,-0.07091846645122901,-0.1843581274167405,0.18873468896318468,-0.1843581274167405,0.010656782259600206,-0.1843581274167405,0.05253940455341506,0.016659983099596976,148
V3_M150_S40_YBC80_RD25_RT15_RF40,150,40,0.8,-0.25,0.15,40,0.01439255791114169,-0.4964811738276057,0.028989131249796896,1.4758167451176312,3096,-0.44456961852248067,-0.4964811738276057,0.40461198066930715,-0.1316855379434162,0.0018368852408516823,0.0,-0.05622611297522595,-0.23082792157814513,0.18356812063607908,-0.23082792157814513,0.010386907575659743,-0.23082792157814513,0.15002918855808522,0.030144915365237984,203
V3_M150_S40_YBC80_RD25_RT15_RF60,150,40,0.8,-0.25,0.15,60,0.019920897744770905,-0.444771216615541,0.044789089312833104,1.7112872682788747,2901,-0.3655578689280421,-0.444771216615541,0.4808233687747199,-0.11124887812145956,0.0018368852408521263,0.0,-0.0912401486110006,-0.249635706115664,0.13965780692736685,-0.249635706115664,0.008047558765955865,-0.249635706115664,0.13922942206654992,0.028240814892860684,169
V3_M150_S40_YBC80_RD25_RT25_RF40,150,40,0.8,-0.25,0.25,40,0.010867465784044628,-0.5938008607669392,0.01830153255421096,1.3423168318435326,7868,-0.4942358583505483,-0.5938008607669392,0.3485896170496856,-0.14585402734596975,0.0018368852408514602,0.0,-0.054911241988258586,-0.2806265998432065,0.24657346264662006,-0.2806265998432065,0.013605049975770722,-0.2806265998432065,0.14696438995913602,0.03785098598028229,215
V3_M150_S40_YBC80_RD25_RT25_RF60,150,40,0.8,-0.25,0.25,60,0.019876555667651896,-0.4739349803594939,0.0419394146694446,1.7092620153961617,2935,-0.36849640428485486,-0.4739349803594939,0.3768309069368925,-0.1447132102411247,0.0018368852408512382,0.0,-0.05123775893374227,-0.27335337496308265,0.24521084711109076,-0.27335337496308265,0.013537082547226742,-0.27335337496308265,0.13601868067717454,0.034574526891114364,179
V3_M150_S40_YBC80_RD30_RT0_RF40,150,40,0.8,-0.3,0.0,40,0.005854133427002806,-0.4429503592550844,0.013216229098104312,1.1723172787967533,8945,-0.3777186088000508,-0.4429503592550844,0.06454085082142713,-0.057434535300992184,0.0018368852408536807,0.0,-0.05342845505501981,-0.29726236551117535,0.17399541809804275,-0.29726236551117535,0.009883943646710858,-0.29726236551117535,0.06260945709281962,0.023218674777114104,167
V3_M150_S40_YBC80_RD30_RT0_RF60,150,40,0.8,-0.3,0.0,60,0.008718835122346613,-0.4299433677426209,0.02027903155739807,1.2667353806773742,8945,-0.3482779736703474,-0.4299433677426209,0.048984232017231566,-0.06796001114632366,0.0018368852408519043,0.0,-0.04840427479005893,-0.29431882260589115,0.22920671240593382,-0.29431882260589115,0.012733526092303604,-0.29431882260589115,0.060274372446001166,0.02251743275398303,133
V3_M150_S40_YBC80_RD30_RT15_RF40,150,40,0.8,-0.3,0.15,40,0.013506824382251148,-0.5223475036498857,0.02585792846308763,1.4411177127809969,6562,-0.4731027034715093,-0.5223475036498857,0.4046119806693067,-0.13168553794341664,0.0018368852408510161,0.0,-0.052827920450919774,-0.3088655806029229,0.2183272067828459,-0.3088655806029229,0.0121816471379248,-0.3088655806029229,0.15017513134851138,0.03504846858434053,189
V3_M150_S40_YBC80_RD30_RT15_RF60,150,40,0.8,-0.3,0.15,60,0.020636941658138452,-0.4738150620641106,0.04355484515041889,1.744313235152056,2929,-0.39874534002525963,-0.4738150620641106,0.48082336877471943,-0.11124887812145945,0.0018368852408516823,0.0,-0.04786113020997396,-0.3027055613739501,0.22577168918993595,-0.3027055613739501,0.012559776451054327,-0.3027055613739501,0.13937536485697608,0.033274119612872424,157
V3_M150_S40_YBC80_RD30_RT25_RF40,150,40,0.8,-0.3,0.25,40,0.009758191824146945,-0.6142345671412058,0.015886751326230134,1.302769700251567,7873,-0.5196781475307042,-0.6142345671412058,0.34858961704968694,-0.14585402734596986,0.001836885240850794,0.0,-0.05076204933967221,-0.320114294021252,0.27393180359307046,-0.320114294021252,0.014955133832620593,-0.320114294021252,0.14711033274956217,0.04119707989733954,205
V3_M150_S40_YBC80_RD30_RT25_RF60,150,40,0.8,-0.3,0.25,60,0.019371819390057166,-0.5012732699298676,0.03864522716874061,1.6863711054756398,2981,-0.40131407419225684,-0.5012732699298676,0.37683090693689225,-0.1447132102411245,0.0018368852408516823,0.0,-0.04581745502453827,-0.3168348176025999,0.2958782033345613,-0.3168348176025999,0.016018617453145367,-0.3168348176025999,0.1361646234676007,0.0380762054355987,171
V3_M180_S20_YBC50_RD20_RT0_RF40,180,20,0.5,-0.2,0.0,40,0.07719348394891878,-0.28445385651548394,0.27137436241690344,7.578343114511147,3092,0.11196147927000033,-0.21244813891606884,0.18020979691866335,-0.28445385651548394,0.0018368852408514602,0.0,-0.02172772045753224,-0.23711188787828352,2.611128698437048,-0.23711188787828352,0.08190929756476639,-0.23711188787828352,0.150758902510216,0.06380607218689735,290
V3_M180_S20_YBC50_RD20_RT0_RF60,180,20,0.5,-0.2,0.0,60,0.07715414273016341,-0.2945543755622606,0.2619351438351157,7.570808261812564,3092,0.1645692747985592,-0.21244813891606895,0.11133169782999297,-0.2945543755622606,0.0018368852408514602,0.0,0.0010503361493456875,-0.1734713352476075,2.658060452722681,-0.1734713352476075,0.08276620387091604,-0.1734713352476075,0.15221833041447752,0.06452014433497381,253
V3_M180_S20_YBC50_RD20_RT15_RF40,180,20,0.5,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322
V3_M180_S20_YBC50_RD20_RT15_RF60,180,20,0.5,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281
V3_M180_S20_YBC50_RD20_RT25_RF40,180,20,0.5,-0.2,0.25,40,0.028335396384694844,-0.6138498840734135,0.04616013966910853,2.1404815242384463,7252,-0.490390081260636,-0.5426135743261709,-0.12882055233550094,-0.47856795311704814,0.001836885240850572,0.0,-0.1441703659845457,-0.3565001071223729,2.1591032487630195,-0.3565001071223729,0.07307440682879429,-0.3565001071223729,0.2570052539404553,0.07847068560535607,335
V3_M180_S20_YBC50_RD20_RT25_RF60,180,20,0.5,-0.2,0.25,60,0.03439032524526531,-0.5415407002968186,0.06350459942607446,2.511631610564263,6740,-0.36416091228209,-0.44650107854394283,-0.14529010684118138,-0.4700607912520701,0.0018368852408519043,0.0,-0.17129573474999005,-0.3402769823179105,2.028222745783783,-0.3402769823179105,0.07029413627552894,-0.3402769823179105,0.2501459427904262,0.07664234263128587,296
V3_M180_S20_YBC50_RD25_RT0_RF40,180,20,0.5,-0.25,0.0,40,0.03658116331045003,-0.24177433069227072,0.1513029245317625,2.660619239799489,3092,0.11196147927000033,-0.21244813891606884,0.31554844547579575,-0.10555570869494668,0.0018368852408512382,0.0,-0.11105950384496699,-0.24177433069227072,0.13737531750022325,-0.24177433069227072,0.007923656969133663,-0.24177433069227072,0.06158785755983654,0.023161423242138563,254
V3_M180_S20_YBC50_RD25_RT0_RF60,180,20,0.5,-0.25,0.0,60,0.039115262694678465,-0.21244813891606895,0.1841167585380994,2.843575929639011,3092,0.1645692747985592,-0.21244813891606895,0.2963237387217732,-0.1055557086949469,0.001836885240850794,0.0,-0.07939658890667167,-0.19090844333606938,0.1778871606288539,-0.19090844333606938,0.010088884289717104,-0.19090844333606938,0.05852305896088733,0.022112066774494874,221
V3_M180_S20_YBC50_RD25_RT15_RF40,180,20,0.5,-0.25,0.15,40,0.010971355081858647,-0.49026380472660125,0.022378472520476794,1.346079290416624,6938,-0.43696516098110116,-0.49026380472660125,0.2828241495144823,-0.13168553794341697,0.0018368852408519043,0.0,-0.05349541587308815,-0.235216215635493,0.16138703295095014,-0.235216215635493,0.009215573429143253,-0.235216215635493,0.14754816112084063,0.030340538312481645,282
V3_M180_S20_YBC50_RD25_RT15_RF60,180,20,0.5,-0.25,0.15,60,0.013271556230678438,-0.48961288961288474,0.027106223124909297,1.4320338943478994,3092,-0.41602316735801304,-0.48961288961288474,0.35242757770328237,-0.10596014416093869,0.001836885240850572,0.0,-0.09899531586650046,-0.25587021818844813,0.12993220462082666,-0.25587021818844813,0.00751798998257458,-0.25587021818844813,0.13733216579100993,0.028507256979554866,242
V3_M180_S20_YBC50_RD25_RT25_RF40,180,20,0.5,-0.25,0.25,40,0.0035284974036939865,-0.5426135743261709,0.006502781298967225,1.100688030683107,9262,-0.490390081260636,-0.5426135743261709,0.2071722758393577,-0.14585402734597008,0.0018368852408512382,0.0,-0.06877902028594851,-0.29102137935030237,0.1817077272886607,-0.29102137935030237,0.0102894594391163,-0.29102137935030237,0.14740221833041448,0.03603671515515328,292
V3_M180_S20_YBC50_RD25_RT25_RF60,180,20,0.5,-0.25,0.25,60,0.012629800472507391,-0.44650107854394283,0.028286158935368434,1.407534937794587,7153,-0.36416091228209,-0.44650107854394283,0.23245209540401257,-0.14471321024112416,0.0018368852408512382,0.0,-0.06515944015677655,-0.28385325089025126,0.18630092901131579,-0.28385325089025126,0.01052979274113186,-0.28385325089025126,0.13660245183887915,0.032829485824621966,256
V3_M180_S20_YBC50_RD30_RT0_RF40,180,20,0.5,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230
V3_M180_S20_YBC50_RD30_RT0_RF60,180,20,0.5,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196
V3_M180_S20_YBC50_RD30_RT15_RF40,180,20,0.5,-0.3,0.15,40,0.011603349285579379,-0.47691737888809904,0.024329894021962065,1.3691874319859902,6475,-0.4222232164357892,-0.47691737888809904,0.28282414951448276,-0.13168553794341642,0.0018368852408516823,0.0,-0.10502818022011995,-0.3468068756079986,0.15118312805511658,-0.3468068756079986,0.008669659141126607,-0.3468068756079986,0.14827787507297138,0.03578750008785984,254
V3_M180_S20_YBC50_RD30_RT15_RF60,180,20,0.5,-0.3,0.15,60,0.0151247871737199,-0.47666891711056647,0.0317301729372289,1.5051085352310583,3092,-0.40121287942190975,-0.47666891711056647,0.3524275777032826,-0.10596014416093857,0.001836885240850794,0.0,-0.10033508473397768,-0.34098499922192704,0.15821737551135184,-0.34098499922192704,0.009046478753304887,-0.34098499922192704,0.13747810858143608,0.03404236483531053,222
V3_M180_S20_YBC50_RD30_RT25_RF40,180,20,0.5,-0.3,0.25,40,0.0030374026122275133,-0.5651384738471829,0.0053746165812254484,1.086111008296256,9262,-0.5154868300275115,-0.5651384738471829,0.2071722758393557,-0.14585402734596953,0.0018368852408519043,0.0,-0.09536014415862659,-0.3519102622261213,0.2264570186624173,-0.3519102622261213,0.012594478112088359,-0.3519102622261213,0.14827787507297138,0.039938490880696384,273
V3_M180_S20_YBC50_RD30_RT25_RF60,180,20,0.5,-0.3,0.25,60,0.012209961338364606,-0.47429565826985076,0.02574335464698212,1.3917266222290754,7738,-0.39609029738356916,-0.47429565826985076,0.23245209540401213,-0.14471321024112427,0.001836885240850572,0.0,-0.09064780505148551,-0.3487841151310491,0.23499396922893867,-0.3487841151310491,0.013025227757730962,-0.3487841151310491,0.13747810858143608,0.03688949651152201,239
V3_M180_S20_YBC60_RD20_RT0_RF40,180,20,0.6,-0.2,0.0,40,0.07719348394891878,-0.28445385651548394,0.27137436241690344,7.578343114511147,3092,0.11196147927000033,-0.21244813891606884,0.18020979691866335,-0.28445385651548394,0.0018368852408514602,0.0,-0.02172772045753224,-0.23711188787828352,2.611128698437048,-0.23711188787828352,0.08190929756476639,-0.23711188787828352,0.150758902510216,0.06380607218689735,290
V3_M180_S20_YBC60_RD20_RT0_RF60,180,20,0.6,-0.2,0.0,60,0.07715414273016341,-0.2945543755622606,0.2619351438351157,7.570808261812564,3092,0.1645692747985592,-0.21244813891606895,0.11133169782999297,-0.2945543755622606,0.0018368852408514602,0.0,0.0010503361493456875,-0.1734713352476075,2.658060452722681,-0.1734713352476075,0.08276620387091604,-0.1734713352476075,0.15221833041447752,0.06452014433497381,253
V3_M180_S20_YBC60_RD20_RT15_RF40,180,20,0.6,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322
V3_M180_S20_YBC60_RD20_RT15_RF60,180,20,0.6,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281
V3_M180_S20_YBC60_RD20_RT25_RF40,180,20,0.6,-0.2,0.25,40,0.028335396384694844,-0.6138498840734135,0.04616013966910853,2.1404815242384463,7252,-0.490390081260636,-0.5426135743261709,-0.12882055233550094,-0.47856795311704814,0.001836885240850572,0.0,-0.1441703659845457,-0.3565001071223729,2.1591032487630195,-0.3565001071223729,0.07307440682879429,-0.3565001071223729,0.2570052539404553,0.07847068560535607,335
V3_M180_S20_YBC60_RD20_RT25_RF60,180,20,0.6,-0.2,0.25,60,0.03439032524526531,-0.5415407002968186,0.06350459942607446,2.511631610564263,6740,-0.36416091228209,-0.44650107854394283,-0.14529010684118138,-0.4700607912520701,0.0018368852408519043,0.0,-0.17129573474999005,-0.3402769823179105,2.028222745783783,-0.3402769823179105,0.07029413627552894,-0.3402769823179105,0.2501459427904262,0.07664234263128587,296
V3_M180_S20_YBC60_RD25_RT0_RF40,180,20,0.6,-0.25,0.0,40,0.03658116331045003,-0.24177433069227072,0.1513029245317625,2.660619239799489,3092,0.11196147927000033,-0.21244813891606884,0.31554844547579575,-0.10555570869494668,0.0018368852408512382,0.0,-0.11105950384496699,-0.24177433069227072,0.13737531750022325,-0.24177433069227072,0.007923656969133663,-0.24177433069227072,0.06158785755983654,0.023161423242138563,254
V3_M180_S20_YBC60_RD25_RT0_RF60,180,20,0.6,-0.25,0.0,60,0.039115262694678465,-0.21244813891606895,0.1841167585380994,2.843575929639011,3092,0.1645692747985592,-0.21244813891606895,0.2963237387217732,-0.1055557086949469,0.001836885240850794,0.0,-0.07939658890667167,-0.19090844333606938,0.1778871606288539,-0.19090844333606938,0.010088884289717104,-0.19090844333606938,0.05852305896088733,0.022112066774494874,221
V3_M180_S20_YBC60_RD25_RT15_RF40,180,20,0.6,-0.25,0.15,40,0.010971355081858647,-0.49026380472660125,0.022378472520476794,1.346079290416624,6938,-0.43696516098110116,-0.49026380472660125,0.2828241495144823,-0.13168553794341697,0.0018368852408519043,0.0,-0.05349541587308815,-0.235216215635493,0.16138703295095014,-0.235216215635493,0.009215573429143253,-0.235216215635493,0.14754816112084063,0.030340538312481645,282
V3_M180_S20_YBC60_RD25_RT15_RF60,180,20,0.6,-0.25,0.15,60,0.013271556230678438,-0.48961288961288474,0.027106223124909297,1.4320338943478994,3092,-0.41602316735801304,-0.48961288961288474,0.35242757770328237,-0.10596014416093869,0.001836885240850572,0.0,-0.09899531586650046,-0.25587021818844813,0.12993220462082666,-0.25587021818844813,0.00751798998257458,-0.25587021818844813,0.13733216579100993,0.028507256979554866,242
V3_M180_S20_YBC60_RD25_RT25_RF40,180,20,0.6,-0.25,0.25,40,0.0035284974036939865,-0.5426135743261709,0.006502781298967225,1.100688030683107,9262,-0.490390081260636,-0.5426135743261709,0.2071722758393577,-0.14585402734597008,0.0018368852408512382,0.0,-0.06877902028594851,-0.29102137935030237,0.1817077272886607,-0.29102137935030237,0.0102894594391163,-0.29102137935030237,0.14740221833041448,0.03603671515515328,292
V3_M180_S20_YBC60_RD25_RT25_RF60,180,20,0.6,-0.25,0.25,60,0.012629800472507391,-0.44650107854394283,0.028286158935368434,1.407534937794587,7153,-0.36416091228209,-0.44650107854394283,0.23245209540401257,-0.14471321024112416,0.0018368852408512382,0.0,-0.06515944015677655,-0.28385325089025126,0.18630092901131579,-0.28385325089025126,0.01052979274113186,-0.28385325089025126,0.13660245183887915,0.032829485824621966,256
V3_M180_S20_YBC60_RD30_RT0_RF40,180,20,0.6,-0.3,0.0,40,0.028752559438151915,-0.34294725093943224,0.08383959737070437,2.164258133835571,3092,-0.060753721035471386,-0.30134094036805303,0.3155484454757971,-0.10555570869494679,0.0018368852408510161,0.0,-0.11686431689870258,-0.34294725093943224,0.09531841629579363,-0.34294725093943224,0.005597873483556004,-0.34294725093943224,0.0691768826619965,0.02913177754832583,230
V3_M180_S20_YBC60_RD30_RT0_RF60,180,20,0.6,-0.3,0.0,60,0.03168247651377376,-0.3414615592729988,0.09278489965672415,2.3385668714720564,3092,-0.01631722110638567,-0.27659083871471735,0.296323738721773,-0.1055557086949469,0.0018368852408523484,0.0,-0.1121768393445558,-0.3414615592729988,0.1468296458208287,-0.3414615592729988,0.008435361955011267,-0.3414615592729988,0.06684179801517805,0.028430535525194756,196
V3_M180_S20_YBC60_RD30_RT15_RF40,180,20,0.6,-0.3,0.15,40,0.011603349285579379,-0.47691737888809904,0.024329894021962065,1.3691874319859902,6475,-0.4222232164357892,-0.47691737888809904,0.28282414951448276,-0.13168553794341642,0.0018368852408516823,0.0,-0.10502818022011995,-0.3468068756079986,0.15118312805511658,-0.3468068756079986,0.008669659141126607,-0.3468068756079986,0.14827787507297138,0.03578750008785984,254
V3_M180_S20_YBC60_RD30_RT15_RF60,180,20,0.6,-0.3,0.15,60,0.0151247871737199,-0.47666891711056647,0.0317301729372289,1.5051085352310583,3092,-0.40121287942190975,-0.47666891711056647,0.3524275777032826,-0.10596014416093857,0.001836885240850794,0.0,-0.10033508473397768,-0.34098499922192704,0.15821737551135184,-0.34098499922192704,0.009046478753304887,-0.34098499922192704,0.13747810858143608,0.03404236483531053,222
V3_M180_S20_YBC60_RD30_RT25_RF40,180,20,0.6,-0.3,0.25,40,0.0030374026122275133,-0.5651384738471829,0.0053746165812254484,1.086111008296256,9262,-0.5154868300275115,-0.5651384738471829,0.2071722758393557,-0.14585402734596953,0.0018368852408519043,0.0,-0.09536014415862659,-0.3519102622261213,0.2264570186624173,-0.3519102622261213,0.012594478112088359,-0.3519102622261213,0.14827787507297138,0.039938490880696384,273
V3_M180_S20_YBC60_RD30_RT25_RF60,180,20,0.6,-0.3,0.25,60,0.012209961338364606,-0.47429565826985076,0.02574335464698212,1.3917266222290754,7738,-0.39609029738356916,-0.47429565826985076,0.23245209540401213,-0.14471321024112427,0.001836885240850572,0.0,-0.09064780505148551,-0.3487841151310491,0.23499396922893867,-0.3487841151310491,0.013025227757730962,-0.3487841151310491,0.13747810858143608,0.03688949651152201,239
V3_M180_S20_YBC70_RD20_RT0_RF40,180,20,0.7,-0.2,0.0,40,0.07719348394891878,-0.28445385651548394,0.27137436241690344,7.578343114511147,3092,0.11196147927000033,-0.21244813891606884,0.18020979691866335,-0.28445385651548394,0.0018368852408514602,0.0,-0.02172772045753224,-0.23711188787828352,2.611128698437048,-0.23711188787828352,0.08190929756476639,-0.23711188787828352,0.150758902510216,0.06380607218689735,290
V3_M180_S20_YBC70_RD20_RT0_RF60,180,20,0.7,-0.2,0.0,60,0.07715414273016341,-0.2945543755622606,0.2619351438351157,7.570808261812564,3092,0.1645692747985592,-0.21244813891606895,0.11133169782999297,-0.2945543755622606,0.0018368852408514602,0.0,0.0010503361493456875,-0.1734713352476075,2.658060452722681,-0.1734713352476075,0.08276620387091604,-0.1734713352476075,0.15221833041447752,0.06452014433497381,253
V3_M180_S20_YBC70_RD20_RT15_RF40,180,20,0.7,-0.2,0.15,40,0.04162041565913621,-0.5512144683566038,0.07550675471785732,3.0363222924933493,6657,-0.43696516098110116,-0.49026380472660125,-0.0031088266705364687,-0.42109285931019813,0.0018368852408523484,0.0,-0.08674006695730374,-0.3047871504517362,2.3711150514912336,-0.3047871504517362,0.077356574223999,-0.3047871504517362,0.2577349678925861,0.07257885126624211,322
V3_M180_S20_YBC70_RD20_RT15_RF60,180,20,0.7,-0.2,0.15,60,0.03956302282414925,-0.5373149937017008,0.07363096747326822,2.877138709049799,6542,-0.41602316735801304,-0.48961288961288474,0.026455448951571148,-0.3912026227464155,0.0018368852408516823,0.0,-0.1814543786307472,-0.3241489478051778,1.9911197682379922,-0.3241489478051778,0.0694854353679395,-0.3241489478051778,0.2508756567425569,0.07229803075575704,281
V3_M180_S20_YBC70_RD20_RT25_RF40,180,20,0.7,-0.2,0.25,40,0.028335396384694844,-0.6138498840734135,0.04616013966910853,2.1404815242384463,7252,-0.490390081260636,-0.5426135743261709,-0.12882055233550094,-0.47856795311704814,0.001836885240850572,0.0,-0.1441703659845457,-0.3565001071223729,2.1591032487630195,-0.3565001071223729,0.07307440682879429,-0.3565001071223729,0.2570052539404553,0.07847068560535607,335
V3_M180_S20_YBC70_RD20_RT25_RF60,180,20,0.7,-0.2,0.25,60,0.03439032524526531,-0.5415407002968186,0.06350459942607446,2.511631610564263,6740,-0.36416091228209,-0.44650107854394283,-0.14529010684118138,-0.4700607912520701,0.0018368852408519043,0.0,-0.17129573474999005,-0.3402769823179105,2.028222745783783,-0.3402769823179105,0.07029413627552894,-0.3402769823179105,0.2501459427904262,0.07664234263128587,296
V3_M180_S20_YBC70_RD25_RT0_RF40,180,20,0.7,-0.25,0.0,40,0.03658116331045003,-0.24177433069227072,0.1513029245317625,2.660619239799489,3092,0.11196147927000033,-0.21244813891606884,0.31554844547579575,-0.10555570869494668,0.0018368852408512382,0.0,-0.11105950384496699,-0.24177433069227072,0.13737531750022325,-0.24177433069227072,0.007923656969133663,-0.24177433069227072,0.06158785755983654,0.023161423242138563,254
V3_M180_S20_YBC70_RD25_RT0_RF60,180,20,0.7,-0.25,0.0,60,0.039115262694678465,-0.21244813891606895,0.1841167585380994,2.843575929639011,3092,0.1645692747985592,-0.21244813891606895,0.2963237387217732,-0.1055557086949469,0.001836885240850794,0.0,-0.07939658890667167,-0.19090844333606938,0.1778871606288539,-0.19090844333606938,0.010088884289717104,-0.19090844333606938,0.05852305896088733,0.022112066774494874,221
V3_M180_S20_YBC70_RD25_RT15_RF40,180,20,0.7,-0.25,0.15,40,0.010971355081858647,-0.49026380472660125,0.022378472520476794,1.346079290416624,6938,-0.43696516098110116,-0.49026380472660125,0.2828241495144823,-0.13168553794341697,0.0018368852408519043,0.0,-0.05349541587308815,-0.235216215635493,0.16138703295095014,-0.235216215635493,0.009215573429143253,-0.235216215635493,0.14754816112084063,0.030340538312481645,282
