date,qqq,tqqq,price_source,cash_yield_pct
1997-05-23,20.265654488902328,6.853967737612043,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-05-27,20.80511053707914,7.398206373293308,NDX_synth_L3.0_D0.0135,4.980000019073486
1997-05-28,20.762638415146,7.349577285027973,NDX_synth_L3.0_D0.0135,5.0
1997-05-29,20.50780697323872,7.075650674719396,NDX_synth_L3.0_D0.0135,4.900000095367432
1997-05-30,20.260793641472294,6.816844658444506,NDX_synth_L3.0_D0.0135,4.820000171661377
1997-06-02,20.25741335993498,6.810459819112897,NDX_synth_L3.0_D0.0135,4.78000020980835
1997-06-03,19.647170011972424,6.192027342097582,NDX_synth_L3.0_D0.0135,4.949999809265137
1997-06-04,19.48129762370847,6.032433379315904,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-06-05,19.664073999042074,6.19952705012518,NDX_synth_L3.0_D0.0135,4.980000019073486
1997-06-06,19.967927906235417,6.4841343038408485,NDX_synth_L3.0_D0.0135,4.920000076293945
1997-06-09,20.174371411096377,6.682368657894978,NDX_synth_L3.0_D0.0135,4.900000095367432
1997-06-10,19.887421490972685,6.394272213124545,NDX_synth_L3.0_D0.0135,4.909999847412109
1997-06-11,20.052660640688444,6.550822707249556,NDX_synth_L3.0_D0.0135,4.849999904632568
1997-06-12,20.07379094694839,6.568658830615646,NDX_synth_L3.0_D0.0135,4.829999923706055
1997-06-13,20.378067872968227,6.864490576107248,NDX_synth_L3.0_D0.0135,4.840000152587891
1997-06-16,20.62296740029373,7.108974206996203,NDX_synth_L3.0_D0.0135,4.829999923706055
1997-06-17,20.90569100122713,7.398242499447944,NDX_synth_L3.0_D0.0135,4.909999847412109
1997-06-18,20.52914878891191,6.995203545541776,NDX_synth_L3.0_D0.0135,4.929999828338623
1997-06-19,20.748904489891963,7.216733718984163,NDX_synth_L3.0_D0.0135,4.940000057220459
1997-06-20,20.737493299109005,7.201610817140689,NDX_synth_L3.0_D0.0135,4.940000057220459
1997-06-23,20.47653453267529,6.926528242860601,NDX_synth_L3.0_D0.0135,5.03000020980835
1997-06-24,20.84335633982198,7.295642789514688,NDX_synth_L3.0_D0.0135,5.0
1997-06-25,20.69121787681206,7.132601219472245,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-06-26,20.44019102496013,6.869806516442485,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-06-27,20.34869643774093,6.774465740118376,NDX_synth_L3.0_D0.0135,5.0
1997-06-30,20.228041924707686,6.650910037099094,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-07-01,20.146479252070264,6.567435523982497,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-07-02,20.621699633505795,7.029168570392813,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-07-03,20.8454701442629,7.254777519730269,NDX_synth_L3.0_D0.0135,5.0
1997-07-07,20.940978251567604,7.351228068567592,NDX_synth_L3.0_D0.0135,4.940000057220459
1997-07-08,21.253073287728295,7.676630415943146,NDX_synth_L3.0_D0.0135,4.960000038146973
1997-07-09,21.343721837294506,7.771424284834889,NDX_synth_L3.0_D0.0135,4.96999979019165
1997-07-10,21.342454070506573,7.766557750653323,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-07-11,21.460361540550704,7.89178610846008,NDX_synth_L3.0_D0.0135,4.989999771118164
1997-07-14,22.015243589287522,8.500391245645359,NDX_synth_L3.0_D0.0135,5.0
1997-07-15,22.377417348108963,8.916083648303534,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-07-16,23.315814971340416,10.033714067562705,NDX_synth_L3.0_D0.0135,5.039999961853027
1997-07-17,23.134515292824904,9.795101871300007,NDX_synth_L3.0_D0.0135,5.070000171661377
1997-07-18,22.630346494988572,9.150243957534387,NDX_synth_L3.0_D0.0135,5.110000133514404
1997-07-21,22.365371629086262,8.824626897694323,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-07-22,23.05189507312125,9.6331987687601,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-07-23,23.075563492340155,9.658463715465954,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-07-24,22.993577800876242,9.551127924106538,NDX_synth_L3.0_D0.0135,5.070000171661377
1997-07-25,22.934623421008407,9.473307226038843,NDX_synth_L3.0_D0.0135,5.079999923706055
1997-07-28,22.71888381949695,9.201642059333482,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-07-29,22.98808371489801,9.524520077503643,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-07-30,23.264044173373694,9.863173544654266,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-07-31,23.391883557999602,10.021259570305428,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-08-01,23.432240585800272,10.068534259528983,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-08-04,23.75215373210182,10.476283310995269,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-08-05,24.012692059092128,10.816192738744531,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-08-06,24.12700515880261,10.965673354425427,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-08-07,23.995786782330935,10.781697176736921,NDX_synth_L3.0_D0.0135,5.150000095367432
1997-08-08,23.56071449866592,10.190257626744184,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-08-11,23.268271782255535,9.80610106021858,NDX_synth_L3.0_D0.0135,5.159999847412109
1997-08-12,23.048516081275483,9.523720623424957,NDX_synth_L3.0_D0.0135,5.170000076293945
1997-08-13,23.224319094429674,9.737229778539298,NDX_synth_L3.0_D0.0135,5.170000076293945
1997-08-14,23.317504467263298,9.849921912588577,NDX_synth_L3.0_D0.0135,5.179999828338623
1997-08-15,22.75036776947362,9.126624836703012,NDX_synth_L3.0_D0.0135,5.130000114440918
1997-08-18,23.022526217277044,9.449960452083864,NDX_synth_L3.0_D0.0135,5.110000133514404
