start_date,full_date,age_td,age_bucket,horizon_y,Jump_CAGR,Jump_MDD,Jump_Final,Wait_CAGR,Wait_MDD,Wait_Final,CAGR_Diff,Jump_Outperformed
2007-01-03,2002-12-12,1020,1009_plus,5,0.27383539393827094,-0.5643134086518344,3.3535547668506696,0.33324877774468353,-0.4391139408805492,4.211950873352994,-0.05941338380641259,False
2007-02-01,2002-12-12,1040,1009_plus,3,0.23983712327979578,-0.5643134086518345,1.906178492629039,0.3328940714051405,-0.23116218156572244,2.36853614288913,-0.09305694812534471,False
2007-02-01,2002-12-12,1040,1009_plus,5,0.3294404481956852,-0.5643134086518345,4.152144785621629,0.38846319947480956,-0.4391139408805492,5.1592781228422755,-0.059022751279124375,False
2007-03-01,2002-12-12,1059,1009_plus,3,0.35733730211377157,-0.5643134086518344,2.501280221781675,0.3937422068000227,-0.24310272735162097,2.7080390814108104,-0.03640490468625113,False
2007-03-01,2002-12-12,1059,1009_plus,5,0.4162521386862623,-0.5643134086518344,5.7020204161833385,0.4389182502566733,-0.4391139408805492,6.173356345906696,-0.022666111570410985,False
2007-04-02,2002-12-12,1081,1009_plus,3,0.3913758545716268,-0.5643134086518344,2.69183025993404,0.47625255126192245,-0.24310272735162086,3.21473400890671,-0.08487669669029563,False
2007-04-02,2002-12-12,1081,1009_plus,5,0.4297290704194845,-0.5643134086518344,5.978654839003168,0.48138033820141324,-0.4391139408805492,7.140043458360228,-0.051651267781928745,False
2007-05-01,2002-12-12,1101,1009_plus,3,0.356160057842398,-0.5643134086518344,2.492695944355638,0.5047345541144086,-0.24310272735162097,3.4042873631015245,-0.14857449627201058,False
2007-05-01,2002-12-12,1101,1009_plus,5,0.3719388075468464,-0.5643134086518344,4.863733972932952,0.46013984858137635,-0.4391139408805492,6.642425899972066,-0.08820104103452997,False
2007-06-01,2002-12-12,1123,1009_plus,3,0.20714676176135005,-0.5643134086518344,1.75930533887148,0.3648684730674232,-0.3481470911173369,2.543157135447211,-0.15772171130607315,False
2007-06-01,2002-12-12,1123,1009_plus,5,0.27228392540107493,-0.5643134086518344,3.3353828746027125,0.3695460483732522,-0.4391139408805492,4.821450017559443,-0.09726212297217729,False
2007-07-02,2002-12-12,1144,1009_plus,3,0.11771358862556824,-0.5643134086518344,1.3964572694321702,0.2767463756299309,-0.4309192757855549,2.081579794050747,-0.15903278700436263,False
2007-07-02,2002-12-12,1144,1009_plus,5,0.31068507038303217,-0.5643134086518344,3.8703041987888125,0.41956894410192325,-0.4391139408805492,5.769132499345607,-0.10888387371889108,False
2007-08-01,2002-12-12,1165,1009_plus,3,0.20562622562745414,-0.5643134086518344,1.750870175750082,0.3693865081026009,-0.430919275785555,2.564084905607297,-0.16376028247514673,False
2007-08-01,2002-12-12,1165,1009_plus,5,0.31552831691341754,-0.5643134086518344,3.942373764004013,0.4197818158141007,-0.4391139408805492,5.773461219769961,-0.10425349890068314,False
2007-09-04,2002-12-12,1188,1009_plus,3,0.194317796177786,-0.5643134086518344,1.7029664866942125,0.3672542150429934,-0.4309192757855549,2.554331296038629,-0.1729364188652074,False
2007-09-04,2002-12-12,1188,1009_plus,5,0.34937912109699165,-0.5643134086518344,4.476622903600548,0.46329885277164884,-0.4391139408805492,6.714623025510805,-0.11391973167465719,False
2007-10-01,2002-12-12,1207,1009_plus,3,0.20777635870688216,-0.5643134086518344,1.7620601991760803,0.4555793594209989,-0.4309192757855548,3.0848162738214198,-0.24780300071411676,False
2007-10-01,2002-12-12,1207,1009_plus,5,0.31307729984792565,-0.5643134086518344,3.905768630525298,0.46862541493710985,-0.4391139408805491,6.83777923073197,-0.1555481150891842,False
2007-11-01,2002-12-12,1230,1009_plus,3,0.23532739618245269,-0.5544639412599477,1.8854485925669868,0.5457962673676642,-0.4309192757855549,3.694859132632207,-0.3104688711852115,False
2007-11-01,2002-12-12,1230,1009_plus,5,0.2514480744615448,-0.5544639412599477,3.070960313700636,0.43160855229285455,-0.4391139408805492,6.01807220083341,-0.18016047783130973,False
2007-12-03,2002-12-12,1251,1009_plus,3,0.37763247195684313,-0.48176313922334835,2.615194037032544,0.5878112961763797,-0.4309192757855549,4.004483180891719,-0.2101788242195366,False
2007-12-03,2002-12-12,1251,1009_plus,5,0.31003980396479114,-0.48176313922334835,3.8607824831957775,0.4265173257454322,-0.4391139408805491,5.911774919990942,-0.11647752178064108,False
2008-01-02,2002-12-12,1271,1009_plus,3,0.40367364856496457,-0.4309192757855549,2.7612257255318617,0.608315430859383,-0.4309192757855549,4.150855407113819,-0.20464178229441843,False
2008-01-02,2002-12-12,1271,1009_plus,5,0.33401221083733224,-0.4391139408805491,4.227356574204152,0.4472770722050132,-0.4391139408805492,6.354839349634684,-0.11326486136768099,False
2008-02-01,2002-12-12,1292,1009_plus,3,0.6657885958691354,-0.4309192757855549,4.624076386516464,0.6773937622965398,-0.4309192757855549,4.721420340100555,-0.01160516642740439,False
2008-02-01,2002-12-12,1292,1009_plus,5,0.44545926307948824,-0.4391139408805492,6.315013333887173,0.4514918779544361,-0.4391139408805492,6.447954123241202,-0.006032614874947884,False
2009-04-22,2009-04-22,0,000_126,3,0.7679009074095093,-0.4391139408805492,5.510656567237124,0.0009046099854079781,0.0,1.002711997415904,0.7669962974241014,True
2009-04-22,2009-04-22,0,000_126,5,0.6500165247090901,-0.4391139408805492,12.226859800065768,0.0007782883751177305,0.0,1.0038970495195356,0.6492382363339724,True
2009-05-01,2009-04-22,7,000_126,3,0.6998130913716589,-0.4391139408805492,4.913324032970061,0.0009003774532938547,0.0,1.0027042383950813,0.6989127139183651,True
2009-05-01,2009-04-22,7,000_126,5,0.5964686488435393,-0.4391139408805492,10.367732230009468,0.0007730217889811986,0.0,1.0038706378782196,0.5956956270545581,True
