strategy,arm_dd,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
BH_A20_F60_M120_W35_X200S40D20,-0.2,60,120,0.35,200,40,-0.2,0.26155895154847175,-0.6955814121244386,0.37602924257222564,560.2586156538047,1097,-0.35655001008474874,-0.4085058382340553,-0.55373676965172,-0.6955814121244386,0.9032933212481495,-0.14723087963306436,-0.46003752926024144,-0.5982893407982555,261.2563812561112,-0.5982893407982555,0.4070182823755837,-0.5982893407982555,0.7619673088149446,0.73817368964869,108,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.363229673424967,0.6212079657705821,2023-01-25,2023-03-20,1.0,1.0,3
BH_A20_F60_M120_W35_X200S40D15,-0.2,60,120,0.35,200,40,-0.15,0.23289038971460552,-0.6992207245312605,0.3330713486370548,299.5589771932073,1640,-0.35655001008474874,-0.4085058382340553,0.11898427495314001,-0.1843794366488627,0.6475388370201065,-0.6992207245312605,-0.46436743369114797,-0.601510617937826,128.86439158237292,-0.6992207245312605,0.3476737145572293,-0.6992207245312605,0.6368943374197314,0.6123947256617681,107,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.363229673424963,0.6212079657705818,2023-01-25,2023-03-20,1.0,1.0,3
BH_A30_F40_M100_W35_X150S20D20,-0.3,40,100,0.35,150,20,-0.2,0.22727135657282882,-0.6394426485656464,0.3554210171664781,264.5137764969935,1978,-0.5507286857850817,-0.6067279736001538,-0.3222126534499018,-0.5836079995763672,0.0018368852408514602,0.0,0.14780818799174322,-0.17094069324045902,126.95703631174547,-0.6379760410063646,0.3464516560851907,-0.6379760410063646,0.677466433158202,0.6647611954060201,69,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968977,0.6184786476793966,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A30_F40_M100_W35_X150S40D15,-0.3,40,100,0.35,150,40,-0.15,0.1756285984813004,-0.6789541242602735,0.2586752067713696,82.02131086852751,3292,-0.5999618314726627,-0.6498244686533226,0.3519911453131841,-0.1681952713631828,0.0018368852408514602,0.0,0.16172978818107686,-0.1709406932404589,50.74716844186517,-0.5804007047324975,0.2737488486169768,-0.5804007047324975,0.44410391126678345,0.43158824521308603,69,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968977,0.6184786476793966,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F40_M100_W35_X100S40D20,-0.25,40,100,0.35,100,40,-0.2,0.2858779089192809,-0.6187664085603655,0.46201265124331853,942.4109229129224,788,-0.3997283822633304,-0.544317055601802,-0.28637445208697454,-0.565642129251346,1.2978150597001208,-0.14723087963306447,-0.413277668538628,-0.6187664085603655,290.19160620909867,-0.6187664085603655,0.4160761054302573,-0.6187664085603655,0.7546701692936368,0.7422797279633065,48,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968976,0.6184786476793965,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F80_M100_W35_X150S20D20,-0.25,80,100,0.35,150,20,-0.2,0.2643141392228183,-0.5960664019195405,0.44343069559303316,594.5574507164066,1224,-0.5347409572134705,-0.567214626200941,-0.29706485560749285,-0.568158696925398,1.1938242172670068,-0.14723087963306447,-0.35024898915476355,-0.5778123686052835,306.8789184660497,-0.5960664019195405,0.4209226614333501,-0.5960664019195405,0.7358435493286631,0.7295672637236091,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968976,0.6184786476793965,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A30_F80_M100_W35_X150S40D15,-0.3,80,100,0.35,150,40,-0.15,0.173002271322642,-0.6383969346918654,0.270994833968219,77.17417493425265,3243,-0.5857261091945211,-0.614641169328755,0.4021537813967875,-0.16819527136318269,0.0018368852408512382,0.0,0.17009376310396473,-0.1709406932404589,51.11972669386264,-0.5804007047324975,0.27430922770777344,-0.5804007047324975,0.4349095154699358,0.4287280837380983,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968976,0.6184786476793965,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F40_M100_W35_X150S20D20,-0.25,40,100,0.35,150,20,-0.2,0.267567646444933,-0.6394426485656464,0.4184388499033061,637.6672177815709,1268,-0.5507286857850817,-0.6067279736001538,-0.3222126534499018,-0.5836079995763672,1.29781505970012,-0.14723087963306447,-0.37846765641459545,-0.5961479649994255,307.46789313226407,-0.5961479649994255,0.42108917559755366,-0.5961479649994255,0.7454757734967893,0.732485974124958,76,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3352724049689755,0.6184786476793964,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A20_F80_M100_W35_X150S40D15,-0.2,80,100,0.35,150,40,-0.15,0.21671641645916995,-0.6992207245312605,0.3099399214810903,209.06299135652637,3298,-0.5857261091945211,-0.614641169328755,0.1365915403974074,-0.21968892250698235,0.6475388370201061,-0.6992207245312605,-0.3041065325052006,-0.5478304614524641,173.18009494788083,-0.6992207245312605,0.37215351733828084,-0.6992207245312605,0.5497664915353182,0.5405514208102989,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3352724049689755,0.6184786476793964,2023-02-03,2023-02-16,1.0,1.0,0
BH_A30_F40_M100_W35_X150S40D20,-0.3,40,100,0.35,150,40,-0.2,0.3049376975541245,-0.6992207245312605,0.43611078284120774,1406.9671676368864,1962,-0.5999618314726627,-0.6498244686533226,-0.27720767331043894,-0.5643134086518344,0.6475388370201063,-0.6992207245312605,-0.36262412985974446,-0.5858533431558512,715.7818878451308,-0.6992207245312605,0.4964865028889478,-0.6992207245312605,0.7972854640980735,0.7845802263458916,69,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W35_X150S40D20,-0.25,80,100,0.35,150,40,-0.2,0.302598943932622,-0.6992207245312605,0.4327659826379953,1339.8773916209939,1949,-0.5857261091945211,-0.614641169328755,-0.250390065389383,-0.5643134086518345,0.6475388370201063,-0.6992207245312605,-0.35024898915476355,-0.5778123686052836,729.698757203416,-0.6992207245312605,0.498251950046636,-0.6992207245312605,0.7877991827203736,0.7816177509885361,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A30_F80_M100_W35_X150S40D20,-0.3,80,100,0.35,150,40,-0.2,0.302598943932622,-0.6992207245312605,0.4327659826379953,1339.8773916209939,1949,-0.5857261091945211,-0.614641169328755,-0.250390065389383,-0.5643134086518345,0.6475388370201063,-0.6992207245312605,-0.35024898915476355,-0.5778123686052836,729.698757203416,-0.6992207245312605,0.498251950046636,-0.6992207245312605,0.7877991827203736,0.7816177509885361,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F40_M100_W35_X120S40D20,-0.25,40,100,0.35,120,40,-0.2,0.29312185178839045,-0.6061534590692268,0.4835769678498427,1098.2219112013224,1051,-0.3088671120719013,-0.4788532331548997,-0.3008496855327246,-0.5744526764584535,1.2978150597001226,-0.14723087963306436,-0.39386621241772346,-0.6061534590692268,299.8255553254122,-0.6061534590692268,0.4189049697537697,-0.6061534590692268,0.7545242265032107,0.7417723719858103,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F80_M100_W35_X120S40D20,-0.25,80,100,0.35,120,40,-0.2,0.28762250868316985,-0.5960664019195396,0.48253434140378665,977.8628546847953,1035,-0.4320875330230519,-0.5449351647919463,-0.25975866205345066,-0.5645312519475085,1.193824217267009,-0.14723087963306425,-0.35024898915476244,-0.5778123686052827,306.8789184660509,-0.5960664019195396,0.42092266143335033,-0.5960664019195396,0.7441622883829538,0.7385454723140062,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A30_F80_M100_W35_X120S40D20,-0.3,80,100,0.35,120,40,-0.2,0.24765671320934368,-0.6309470685569755,0.39251583144011376,414.2986474681776,1973,-0.4320875330230519,-0.5449351647919463,-0.25975866205345066,-0.5645312519475085,0.0018368852408519043,0.0,0.17009376310396385,-0.1709406932404588,129.44142017805345,-0.6309470685569755,0.34804010292023513,-0.6309470685569755,0.6762988908347928,0.6707769286390615,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0,0
BH_A20_F40_M100_W35_X150S40D20,-0.2,40,100,0.35,150,40,-0.2,0.28938320639795934,-0.6992207245312605,0.41386531640914154,1014.942773089282,1962,-0.5999618314726627,-0.6498244686533226,-0.4579570547928803,-0.6670012395198535,0.6475388370201063,-0.6992207245312605,-0.3868975560348554,-0.6016254468257993,688.4844122842236,-0.6992207245312605,0.49292814903981497,-0.6992207245312605,0.8126094570928196,0.7958064782558874,82,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W35_X100S40D20,-0.25,80,100,0.35,100,40,-0.2,0.28933122072093953,-0.5960664019195396,0.48540098852945424,1013.8288170942345,753,-0.42314288630867203,-0.5420506673218655,-0.2444326785685753,-0.5643134086518345,1.1938242172670086,-0.14723087963306447,-0.3502489891547632,-0.5778123686052832,306.8789184660505,-0.5960664019195396,0.42092266143335033,-0.5960664019195396,0.7450379451255108,0.7390224426968125,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0,0
BH_A20_F80_M100_W35_X150S40D20,-0.2,80,100,0.35,150,40,-0.2,0.28348465356884245,-0.6992207245312605,0.4054294211014458,895.786105847761,1949,-0.5857261091945211,-0.614641169328755,-0.4988420817987943,-0.6921185543664925,0.6475388370201061,-0.6992207245312605,-0.3502489891547633,-0.5778123686052832,729.6987572034163,-0.6992207245312605,0.49825195004663625,-0.6992207245312605,0.7987448920023351,0.7909358658212228,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0,0
BH_A30_F40_M100_W35_X120S40D20,-0.3,40,100,0.35,120,40,-0.2,0.25201318739027245,-0.6469452382888086,0.3895433067207599,455.5586629876199,1987,-0.3088671120719013,-0.4788532331548997,-0.3008496855327246,-0.5744526764584535,0.0018368852408519043,0.0,0.11937106988187773,-0.2076045033424757,123.78688175747996,-0.6469452382888086,0.3443821676772185,-0.6469452382888086,0.6865148861646234,0.6740475932668724,42,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0,0
BH_A30_F40_M100_W35_X100S40D20,-0.3,40,100,0.35,100,40,-0.2,0.2464935472547105,-0.6582518295985746,0.3744669382917341,403.9063317604421,1989,-0.37979686920493905,-0.5443170556018022,-0.2863744520869749,-0.5656421292513463,0.0018368852408514602,0.0,0.08352317152812772,-0.23298099732596345,119.79057742776783,-0.6582518295985746,0.3417018791220461,-0.6582518295985746,0.6844716870986574,0.6737633132333226,39,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968973,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A30_F80_M100_W35_X150S20D20,-0.3,80,100,0.35,150,20,-0.2,0.22507179920305487,-0.6309470685569765,0.35672057200901347,251.90071030291415,1973,-0.5347409572134705,-0.567214626200941,-0.29706485560749285,-0.568158696925398,0.001836885240849906,0.0,0.17009376310396518,-0.17094069324045913,129.44142017805314,-0.6309470685569765,0.3480401029202349,-0.6309470685569765,0.6679801517805021,0.6617987200486646,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A30_F80_M100_W35_X100S40D20,-0.3,80,100,0.35,100,40,-0.2,0.24931238948906742,-0.6309470685569756,0.3951399442417,429.5366223127436,1973,-0.42314288630867203,-0.5420506673218655,-0.2444326785685753,-0.5643134086518345,0.0018368852408516823,0.0,0.17009376310396318,-0.1709406932404589,129.44142017805342,-0.6309470685569756,0.3480401029202349,-0.6309470685569756,0.6771745475773496,0.6712538990218678,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968972,0.6184786476793961,2023-02-03,2023-02-16,1.0,1.0,0
BH_A20_F40_M100_W35_X150S40D15,-0.2,40,100,0.35,150,40,-0.15,0.2289255432408337,-0.6992207245312605,0.3274009696927955,274.398052954065,3292,-0.5999618314726627,-0.6498244686533226,0.3909594521723556,-0.16819527136318269,0.6475388370201061,-0.6992207245312605,-0.35293996968710617,-0.5795608825408003,167.2675174107629,-0.6992207245312605,0.3692511487914889,-0.6992207245312605,0.5583771161704612,0.5423578010990866,86,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968972,0.6184786476793961,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W35_X150S40D15,-0.25,80,100,0.35,150,40,-0.15,0.21362988700747376,-0.6383969346918654,0.3346348884187333,195.08874942023346,3243,-0.5857261091945211,-0.614641169328755,0.4021537813967875,-0.16819527136318269,1.193824217267009,-0.14723087963306436,-0.3041065325052005,-0.5478304614524641,130.75356017077564,-0.5804007047324975,0.34886762426731055,-0.5804007047324975,0.5021891418563923,0.4959128562513384,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968972,0.6184786476793961,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F40_M100_W35_X150S40D20,-0.25,40,100,0.35,150,40,-0.2,0.30373225823032723,-0.6992207245312605,0.43438680744759317,1371.9935786973588,1962,-0.5999618314726627,-0.6498244686533226,-0.27720767331043894,-0.5643134086518344,0.6475388370201063,-0.6992207245312605,-0.3784676564145959,-0.5961479649994259,697.9645317039077,-0.6992207245312605,0.49417868181573255,-0.6992207245312605,0.7975773496789259,0.7846824041803111,73,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968971,0.618478647679396,2023-02-03,2023-02-16,1.0,1.0000000000000002,0
BH_A25_F40_M100_W35_X150S40D15,-0.25,40,100,0.35,150,40,-0.15,0.2172916620602412,-0.6789541242602735,0.3200387983458859,211.77188211774663,3292,-0.5999618314726627,-0.6498244686533226,0.3519911453131841,-0.1681952713631828,1.2978150597001208,-0.14723087963306436,-0.3262553396227935,-0.5622220549384531,132.60668269205613,-0.5804007047324975,0.3500232423847327,-0.5804007047324975,0.5115294804436661,0.49872925277031915,76,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968971,0.618478647679396,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M120_W35_X150S40D20,-0.25,80,120,0.35,150,40,-0.2,0.31612241607003755,-0.6992207245312605,0.45210675968158387,1775.1580395503788,1098,-0.4068444152228383,-0.44824487463735996,-0.30334520298851986,-0.5643134086518345,0.6475388370201061,-0.6992207245312605,-0.35307256451363467,-0.5499605073457781,726.5234131544498,-0.6992207245312605,0.4978519331380451,-0.6992207245312605,0.7877991827203736,0.7763245209396376,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153328,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A30_F80_M120_W35_X150S40D20,-0.3,80,120,0.35,150,40,-0.2,0.31612241607003755,-0.6992207245312605,0.45210675968158387,1775.1580395503788,1098,-0.4068444152228383,-0.44824487463735996,-0.30334520298851986,-0.5643134086518345,0.6475388370201061,-0.6992207245312605,-0.35307256451363467,-0.5499605073457781,726.5234131544498,-0.6992207245312605,0.4978519331380451,-0.6992207245312605,0.7877991827203736,0.7763245209396376,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153328,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A25_F80_M120_W35_X100S40D20,-0.25,80,120,0.35,100,40,-0.2,0.2976300019493747,-0.5960664019195403,0.4993235669564717,1207.4145311792215,753,-0.26135072458041686,-0.41360878676346124,-0.29419244315489235,-0.5643134086518345,1.1938242172670086,-0.14723087963306436,-0.35307256451363367,-0.549960507345778,305.54099160916746,-0.5960664019195403,0.42054329060032325,-0.5960664019195403,0.7450379451255108,0.7331719801676374,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153328,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0,0
BH_A25_F40_M120_W35_X120S40D20,-0.25,40,120,0.35,120,40,-0.2,0.2886209605925809,-0.5810372490267554,0.49673400642734117,998.7267364690174,1084,-0.32173468182568254,-0.516180319386256,-0.34930050077631447,-0.5747319243593844,1.2978150597001208,-0.14723087963306436,-0.3965002436054095,-0.5592870951086075,298.5182797519111,-0.5810372490267554,0.41852613762238633,-0.5810372490267554,0.7545242265032107,0.7387660448154851,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153328,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0,0
BH_A20_F40_M120_W35_X150S40D20,-0.2,40,120,0.35,150,40,-0.2,0.29221365183270853,-0.6992207245312605,0.4179133163259728,1077.406237536834,1963,-0.5808941319427907,-0.6529488090703873,-0.44837910393038205,-0.6394852658799473,0.6475388370201061,-0.6992207245312605,-0.38956187040197343,-0.5542202652096612,685.4881703940885,-0.6992207245312605,0.4925295535279526,-0.6992207245312605,0.8126094570928196,0.7934483357143279,81,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153326,0.6153667301204376,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A20_F80_M120_W35_X150S40D20,-0.2,80,120,0.35,150,40,-0.2,0.30164112363341977,-0.6992207245312605,0.43139614294989925,1313.3001869087968,1098,-0.4068444152228383,-0.44824487463735996,-0.48459976253279324,-0.6631574675654568,0.6475388370201061,-0.6992207245312605,-0.35307256451363433,-0.5499605073457781,726.5234131544502,-0.6992207245312605,0.4978519331380451,-0.6992207245312605,0.7987448920023351,0.7818329978934515,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A25_F80_M120_W35_X150S20D20,-0.25,80,120,0.35,150,20,-0.2,0.27355482197324843,-0.5960664019195403,0.458933469647521,724.9932509047404,1094,-0.3868820136604989,-0.42967578811226925,-0.3467227184183832,-0.5730472011590659,1.1938242172670077,-0.14723087963306436,-0.35307256451363456,-0.5499605073457781,305.540991609167,-0.5960664019195403,0.420543290600323,-0.5960664019195403,0.7358435493286631,0.7245877967170972,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A30_F80_M120_W35_X100S40D20,-0.3,80,120,0.35,100,40,-0.2,0.2573535894846326,-0.5870310576028959,0.43839859263242337,511.55456494174723,1973,-0.26135072458041686,-0.41360878676346124,-0.29419244315489235,-0.5643134086518345,0.0018368852408523484,0.0,0.16500897237347778,-0.07228552891247986,128.87457045617015,-0.5870310576028959,0.34768019093439695,-0.5870310576028959,0.6771745475773496,0.6654034364926927,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0,0
BH_A30_F40_M120_W35_X150S40D20,-0.3,40,120,0.35,150,40,-0.2,0.30345069449526085,-0.6992207245312605,0.43398412525413393,1363.9460055684958,1963,-0.5808941319427907,-0.6529488090703873,-0.328268318785112,-0.5643134086518344,0.6475388370201063,-0.6992207245312605,-0.36539392747641397,-0.5499605073457781,712.667021315608,-0.6992207245312605,0.4960869573354678,-0.6992207245312605,0.7972854640980735,0.785663509431674,68,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0
BH_A25_F80_M120_W35_X120S40D20,-0.25,80,120,0.35,120,40,-0.2,0.2951003669285077,-0.5960664019195394,0.49507968571652883,1144.9186016585536,996,-0.2850818522762304,-0.4271403992714783,-0.30850909589103004,-0.5645312519475086,1.1938242172670068,-0.14723087963306425,-0.35307256451363467,-0.549960507345778,305.5409916091676,-0.5960664019195394,0.42054329060032325,-0.5960664019195394,0.7441622883829538,0.7328058250908517,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0
BH_A30_F80_M120_W35_X120S40D20,-0.3,80,120,0.35,120,40,-0.2,0.2549024703915206,-0.5870310576028963,0.4342231421833088,485.0764356737876,1973,-0.2850818522762304,-0.4271403992714783,-0.30850909589103004,-0.5645312519475086,0.001836885240850572,0.0,0.1650089723734769,-0.07228552891247997,128.87457045617,-0.5870310576028963,0.3476801909343967,-0.5870310576028963,0.6762988908347928,0.665037281415907,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0
BH_A30_F80_M120_W35_X150S20D20,-0.3,80,120,0.35,150,20,-0.2,0.23402566556564497,-0.5870310576028963,0.39865976856705637,307.1634450929324,1973,-0.3868820136604989,-0.42967578811226925,-0.3467227184183832,-0.5730472011590659,0.0018368852408519043,0.0,0.165008972373478,-0.07228552891247997,128.87457045616998,-0.5870310576028963,0.3476801909343967,-0.5870310576028963,0.6679801517805021,0.6568192530421525,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A25_F80_M120_W35_X150S40D15,-0.25,80,120,0.35,150,40,-0.15,0.22622968991575032,-0.5804007047324976,0.3897819007990659,258.46645680033714,2011,-0.4068444152228383,-0.44824487463735996,0.30310060320273635,-0.16819527136318269,1.1938242172670082,-0.14723087963306436,-0.3071306257569558,-0.5243310463848845,130.18100837826972,-0.5804007047324976,0.34850749134230985,-0.5804007047324976,0.5021891418563923,0.4906196262024399,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0
BH_A30_F80_M120_W35_X150S40D15,-0.3,80,120,0.35,150,40,-0.15,0.18518028175881307,-0.5804007047324977,0.31905592162256463,102.24544270760961,2886,-0.4068444152228383,-0.44824487463735996,0.30310060320273635,-0.16819527136318269,0.0018368852408519043,0.0,0.1650089723734789,-0.07228552891247986,50.89323381651796,-0.5804007047324977,0.27396900106041877,-0.5804007047324977,0.4349095154699358,0.4234348536891998,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
BH_A25_F40_M120_W35_X150S40D20,-0.25,40,120,0.35,150,40,-0.2,0.302246628794101,-0.6992207245312605,0.4322621143655594,1330.0418121859434,1963,-0.5808941319427907,-0.6529488090703873,-0.328268318785112,-0.5643134086518344,0.6475388370201063,-0.6992207245312605,-0.3811686039788126,-0.5499605073457781,694.9270927534437,-0.6992207245312605,0.4937797524252756,-0.6992207245312605,0.7975773496789259,0.7857656872660933,72,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3033960491533225,0.6153667301204373,2023-02-03,2023-03-20,1.0,1.0,0
BH_A20_F80_M120_W35_X150S40D15,-0.2,80,120,0.35,150,40,-0.15,0.23227362193703938,-0.6992207245312605,0.33218926983714564,295.5040173526186,2047,-0.4068444152228383,-0.44824487463735996,0.19978992912680238,-0.16819527136318257,0.6475388370201061,-0.6992207245312605,-0.30713062575695615,-0.5243310463848844,161.89317888814782,-0.6992207245312605,0.3665287040505212,-0.6992207245312605,0.5497664915353182,0.5332720885417909,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3033960491533225,0.6153667301204373,2023-02-03,2023-03-20,1.0,1.0,0
BH_A20_F40_M120_W35_X150S40D15,-0.2,40,120,0.35,150,40,-0.15,0.22481416892702888,-0.6992207245312605,0.32152103197132564,250.46184026526788,3303,-0.5808941319427907,-0.6529488090703873,0.2926970815930925,-0.16819527136318269,0.6475388370201061,-0.6992207245312605,-0.3557518510490527,-0.529530094773673,156.74522414165705,-0.6992207245312605,0.36384069034989697,-0.6992207245312605,0.5583771161704612,0.5424798410331686,85,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3033960491533225,0.6153667301204373,2023-02-03,2023-03-20,1.0,1.0,0
BH_A25_F40_M120_W35_X100S40D20,-0.25,40,120,0.35,100,40,-0.2,0.29392104433067123,-0.5810372490267554,0.5058557688392485,1116.85915354541,788,-0.23230734516720608,-0.41722307200514697,-0.33582839476507376,-0.5659271587109369,1.2978150597001208,-0.14723087963306436,-0.4158273447837788,-0.5734009415736587,288.926196182367,-0.5810372490267554,0.4156980285747547,-0.5810372490267554,0.7546701692936368,0.7364579582626556,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153322,0.6153667301204372,2023-02-03,2023-03-20,1.0,1.0,0
BH_A25_F40_M120_W35_X150S20D20,-0.25,40,120,0.35,150,20,-0.2,0.2661232273197036,-0.6426596177851233,0.41409670057825754,618.1691190676148,1268,-0.5293143031066067,-0.6102368300935153,-0.3700939855165025,-0.5883216155330707,1.2978150597001221,-0.14723087963306436,-0.381168603978812,-0.549960507345778,306.12740681133,-0.5810372490267554,0.4207097603070631,-0.5810372490267554,0.7454757734967893,0.7335692572107402,75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153322,0.6153667301204372,2023-02-03,2023-03-20,1.0,1.0000000000000002,0
