strategy,arm_dd,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
BH_A20_F40_M150_W35_X100S40D20,-0.2,40,150,0.35,100,40,-0.2,0.28111489515812305,-0.7332520366765645,0.38338099466080594,851.812792848536,1137,-0.37330949334460495,-0.5889621248996462,-0.47374576330490803,-0.6092947298355578,0.6475388370201061,-0.6992207245312605,-0.4406679365534194,-0.6365637373577278,340.863060889409,-0.7332520366765645,0.4300739195522103,-0.7332520366765645,0.8199065966141272,0.7853134596148253,56,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942414,0.5850484205507684,2023-02-03,2023-02-07,1.0,1.0,0,1.0673318281999171
BH_A20_F60_M120_W100_X150S40D20,-0.2,60,120,1.0,150,40,-0.2,0.26950122270667154,-0.8060444545817929,0.3343503217158156,664.697708079556,2612,-0.7686038052964239,-0.8060444545817929,-0.46349618760047084,-0.6704041513654413,0.6475388370201063,-0.6992207245312605,-0.3698259853158855,-0.590532880772453,707.6828056682285,-0.6992207245312605,0.4954442112952928,-0.6992207245312605,0.810128429655575,0.810128429655575,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,1.066781410887134
BH_A20_F60_M150_W100_X150S40D20,-0.2,60,150,1.0,150,40,-0.2,0.26950122270667154,-0.8060444545817929,0.3343503217158156,664.697708079556,2612,-0.7686038052964239,-0.8060444545817929,-0.46349618760047084,-0.6704041513654413,0.6475388370201063,-0.6992207245312605,-0.3698259853158855,-0.590532880772453,707.6828056682285,-0.6992207245312605,0.4954442112952928,-0.6992207245312605,0.810128429655575,0.810128429655575,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,1.066781410887134
BH_A20_F60_M100_W100_X150S40D20,-0.2,60,100,1.0,150,40,-0.2,0.26950122270667154,-0.8060444545817929,0.3343503217158156,664.697708079556,2612,-0.7686038052964239,-0.8060444545817929,-0.46349618760047084,-0.6704041513654413,0.6475388370201063,-0.6992207245312605,-0.3698259853158855,-0.590532880772453,707.6828056682285,-0.6992207245312605,0.4954442112952928,-0.6992207245312605,0.810128429655575,0.810128429655575,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,1.066781410887134
BH_A25_F60_M150_W35_X100S40D20,-0.25,60,150,0.35,100,40,-0.2,0.26618421258072833,-0.6068757243688091,0.438614038908176,618.9806127236112,1076,-0.46030347815227945,-0.5456297201749352,-0.38965419950895186,-0.5643134086518344,0.9032933212481482,-0.14723087963306436,-0.39497778597792377,-0.6068757243688091,247.71856671166535,-0.6068757243688091,0.4024534105883517,-0.6068757243688091,0.7494162288382954,0.731362885821151,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.465392211716077,0.6311815461451564,2023-01-25,2023-02-07,1.0,1.0,0,1.0625362159788625
BH_A25_F40_M100_W35_X150S20D20,-0.25,40,100,0.35,150,20,-0.2,0.267567646444933,-0.6394426485656464,0.4184388499033061,637.6672177815709,1268,-0.5507286857850817,-0.6067279736001538,-0.3222126534499018,-0.5836079995763672,1.29781505970012,-0.14723087963306447,-0.37846765641459545,-0.5961479649994255,307.46789313226407,-0.5961479649994255,0.42108917559755366,-0.5961479649994255,0.7454757734967893,0.732485974124958,76,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3352724049689755,0.6184786476793964,2023-02-03,2023-02-16,1.0,1.0000000000000002,0,1.0602404470547928
BH_A20_F80_M100_W35_X100S40D20,-0.2,80,100,0.35,100,40,-0.2,0.2741336241166301,-0.7660615581559268,0.35784803609846716,734.0212677587339,1133,-0.42314288630867203,-0.5420506673218655,-0.586209024630253,-0.7660615581559268,0.6475388370201063,-0.6992207245312605,-0.3502489891547629,-0.577812368605283,406.0203429900365,-0.7266067402404339,0.4454524615123079,-0.7266067402404339,0.8018096906012843,0.7928554030526206,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968977,0.6184786476793966,2023-02-03,2023-02-16,1.0,1.0,0,1.0574287703380052
BH_A25_F40_M120_W35_X150S20D20,-0.25,40,120,0.35,150,20,-0.2,0.2661232273197036,-0.6426596177851233,0.41409670057825754,618.1691190676148,1268,-0.5293143031066067,-0.6102368300935153,-0.3700939855165025,-0.5883216155330707,1.2978150597001221,-0.14723087963306436,-0.381168603978812,-0.549960507345778,306.12740681133,-0.5810372490267554,0.4207097603070631,-0.5810372490267554,0.7454757734967893,0.7335692572107402,75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153322,0.6153667301204372,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.0519194713638016
BH_A30_F40_M100_W100_X150S40D20,-0.3,40,100,1.0,150,40,-0.2,0.276784562678565,-0.8313763857976297,0.3329232913116909,776.7723327548965,3522,-0.7403687828676074,-0.8099299025573045,-0.32401314908245427,-0.5847141163872054,0.6475388370201063,-0.6992207245312605,-0.4008964237821018,-0.6107214677903986,672.7415275569472,-0.6992207245312605,0.4908153854377879,-0.6992207245312605,0.7972854640980735,0.7972854640980735,63,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0,0,1.0515378527253143
BH_A30_F40_M150_W100_X150S40D20,-0.3,40,150,1.0,150,40,-0.2,0.276784562678565,-0.8313763857976297,0.3329232913116909,776.7723327548965,3522,-0.7403687828676074,-0.8099299025573045,-0.32401314908245427,-0.5847141163872054,0.6475388370201063,-0.6992207245312605,-0.4008964237821018,-0.6107214677903986,672.7415275569472,-0.6992207245312605,0.4908153854377879,-0.6992207245312605,0.7972854640980735,0.7972854640980735,63,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0,0,1.0515378527253143
BH_A30_F40_M120_W100_X150S40D20,-0.3,40,120,1.0,150,40,-0.2,0.276784562678565,-0.8313763857976297,0.3329232913116909,776.7723327548965,3522,-0.7403687828676074,-0.8099299025573045,-0.32401314908245427,-0.5847141163872054,0.6475388370201063,-0.6992207245312605,-0.4008964237821018,-0.6107214677903986,672.7415275569472,-0.6992207245312605,0.4908153854377879,-0.6992207245312605,0.7972854640980735,0.7972854640980735,63,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0,0,1.0515378527253143
BH_A20_F40_M100_W35_X100S40D20,-0.2,40,100,0.35,100,40,-0.2,0.26992250513151483,-0.737588723981058,0.36595259167552935,670.7317823176159,1136,-0.46967174444152693,-0.5808663640432539,-0.5616115151978801,-0.737588723981058,0.6475388370201063,-0.6992207245312605,-0.4132776685386288,-0.6187664085603659,380.85784802412707,-0.7159546045272234,0.43980791232128325,-0.7159546045272234,0.8199065966141272,0.7996372972506082,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0000000000000002,0,1.0422847242119533
BH_A25_F40_M100_W100_X120S40D20,-0.25,40,100,1.0,120,40,-0.2,0.27648030388443434,-0.6650114365019174,0.4157527054553703,771.746399917158,1147,-0.4095777776934385,-0.627665134656672,-0.30654117600926467,-0.6017463334783699,1.2405022143820492,-0.14723087963306436,-0.484449231647489,-0.6650114365019174,248.48703291683972,-0.6650114365019174,0.4027187059957944,-0.6650114365019174,0.7545242265032107,0.7545242265032107,45,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0,1.0372072546290443
BH_A25_F40_M120_W100_X120S40D20,-0.25,40,120,1.0,120,40,-0.2,0.27648030388443434,-0.6650114365019174,0.4157527054553703,771.746399917158,1147,-0.4095777776934385,-0.627665134656672,-0.30654117600926467,-0.6017463334783699,1.2405022143820492,-0.14723087963306436,-0.484449231647489,-0.6650114365019174,248.48703291683972,-0.6650114365019174,0.4027187059957944,-0.6650114365019174,0.7545242265032107,0.7545242265032107,45,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0,1.0372072546290443
BH_A25_F40_M150_W100_X120S40D20,-0.25,40,150,1.0,120,40,-0.2,0.27648030388443434,-0.6650114365019174,0.4157527054553703,771.746399917158,1147,-0.4095777776934385,-0.627665134656672,-0.30654117600926467,-0.6017463334783699,1.2405022143820492,-0.14723087963306436,-0.484449231647489,-0.6650114365019174,248.48703291683972,-0.6650114365019174,0.4027187059957944,-0.6650114365019174,0.7545242265032107,0.7545242265032107,45,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0,1.0372072546290443
BH_A20_F60_M120_W35_X200S40D20,-0.2,60,120,0.35,200,40,-0.2,0.26155895154847175,-0.6955814121244386,0.37602924257222564,560.2586156538047,1097,-0.35655001008474874,-0.4085058382340553,-0.55373676965172,-0.6955814121244386,0.9032933212481495,-0.14723087963306436,-0.46003752926024144,-0.5982893407982555,261.2563812561112,-0.5982893407982555,0.4070182823755837,-0.5982893407982555,0.7619673088149446,0.73817368964869,108,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.363229673424967,0.6212079657705821,2023-01-25,2023-03-20,1.0,1.0,3,1.0347496351359522
BH_A25_F40_M150_W100_X150S40D20,-0.25,40,150,1.0,150,40,-0.2,0.2732385731882505,-0.8313763857976297,0.3286580877878833,720.1057643913321,3522,-0.7403687828676074,-0.8099299025573045,-0.32401314908245427,-0.5847141163872054,0.6475388370201063,-0.6992207245312605,-0.4446018215248403,-0.6391198512391099,623.5911926122485,-0.6992207245312605,0.48390746211611035,-0.6992207245312605,0.7975773496789259,0.7975773496789259,67,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,1.0305379992718544
BH_A25_F40_M120_W100_X150S40D20,-0.25,40,120,1.0,150,40,-0.2,0.2732385731882505,-0.8313763857976297,0.3286580877878833,720.1057643913321,3522,-0.7403687828676074,-0.8099299025573045,-0.32401314908245427,-0.5847141163872054,0.6475388370201063,-0.6992207245312605,-0.4446018215248403,-0.6391198512391099,623.5911926122485,-0.6992207245312605,0.48390746211611035,-0.6992207245312605,0.7975773496789259,0.7975773496789259,67,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,1.0305379992718544
BH_A25_F40_M100_W100_X150S40D20,-0.25,40,100,1.0,150,40,-0.2,0.2732385731882505,-0.8313763857976297,0.3286580877878833,720.1057643913321,3522,-0.7403687828676074,-0.8099299025573045,-0.32401314908245427,-0.5847141163872054,0.6475388370201063,-0.6992207245312605,-0.4446018215248403,-0.6391198512391099,623.5911926122485,-0.6992207245312605,0.48390746211611035,-0.6992207245312605,0.7975773496789259,0.7975773496789259,67,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,1.0305379992718544
BH_A20_F60_M100_W35_X100S40D20,-0.2,60,100,0.35,100,40,-0.2,0.265364712662957,-0.7562658732837771,0.3508881228644083,608.1612768761664,1133,-0.5241282493620747,-0.599363768812269,-0.5779275125629764,-0.7562658732837771,0.6475388370201061,-0.6992207245312605,-0.37153481900125795,-0.5916432267881311,399.77307391057326,-0.7216854153999426,0.4440822735276273,-0.7216854153999426,0.8115878575598365,0.7961783924204574,27,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0000000000000002,0,1.0293527304259242
BH_A25_F60_M100_W35_X150S20D20,-0.25,60,100,0.35,150,20,-0.2,0.26027920576390384,-0.6406367688331958,0.40628202817324305,544.9832825779267,1219,-0.5814851332159497,-0.6150859183397831,-0.2979571913307173,-0.5687068946141483,0.9032933212481473,-0.14723087963306436,-0.3474327357754974,-0.5759824563408099,267.26386020092207,-0.5810372490267554,0.4089734945002361,-0.5810372490267554,0.7427028604786924,0.7316198427040472,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742634,0.664611773273784,2023-01-25,2023-02-16,1.0,1.0,0,1.028291498675524
BH_A20_F80_M100_W100_X100S40D20,-0.2,80,100,1.0,100,40,-0.2,0.2722170065641061,-0.776741698102032,0.3504601429655035,704.5338011125071,1099,-0.4810447664816452,-0.6139834944376654,-0.5674027371590928,-0.776741698102032,0.6475388370201063,-0.6992207245312605,-0.3668596289390349,-0.5886054363334117,414.3793576085876,-0.713672174472177,0.4472552521819435,-0.713672174472177,0.8018096906012843,0.8018096906012843,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,1.026864437819617
BH_A20_F80_M120_W100_X100S40D20,-0.2,80,120,1.0,100,40,-0.2,0.2722170065641061,-0.776741698102032,0.3504601429655035,704.5338011125071,1099,-0.4810447664816452,-0.6139834944376654,-0.5674027371590928,-0.776741698102032,0.6475388370201063,-0.6992207245312605,-0.3668596289390349,-0.5886054363334117,414.3793576085876,-0.713672174472177,0.4472552521819435,-0.713672174472177,0.8018096906012843,0.8018096906012843,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,1.026864437819617
BH_A20_F80_M150_W100_X100S40D20,-0.2,80,150,1.0,100,40,-0.2,0.2722170065641061,-0.776741698102032,0.3504601429655035,704.5338011125071,1099,-0.4810447664816452,-0.6139834944376654,-0.5674027371590928,-0.776741698102032,0.6475388370201063,-0.6992207245312605,-0.3668596289390349,-0.5886054363334117,414.3793576085876,-0.713672174472177,0.4472552521819435,-0.713672174472177,0.8018096906012843,0.8018096906012843,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,1.026864437819617
BH_A20_F40_M120_W35_X100S40D20,-0.2,40,120,0.35,100,40,-0.2,0.2661260106318337,-0.7325546322830858,0.363284864915021,618.2061325746251,1143,-0.4883904675981756,-0.6185519114329135,-0.5532199546038516,-0.7126526423531534,0.6475388370201061,-0.6992207245312605,-0.41582734478377825,-0.5734009415736583,356.97908445854296,-0.7325546322830858,0.43411865591250476,-0.7325546322830858,0.8199065966141272,0.7904442110223927,55,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153322,0.6153667301204372,2023-02-03,2023-03-20,1.0,1.0,0,1.0170765351674134
BH_A20_F40_M150_W100_X150S40D20,-0.2,40,150,1.0,150,40,-0.2,0.2646067978572866,-0.8313763857976297,0.31827557575311755,598.317330685602,3556,-0.7403687828676074,-0.8099299025573045,-0.4116157385254414,-0.6385319069466217,0.6475388370201063,-0.6992207245312605,-0.4698278051611653,-0.6555108965830295,595.2224873934323,-0.6992207245312605,0.4796842771354768,-0.6992207245312605,0.8126094570928196,0.8126094570928196,75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,0.9929261167520707
BH_A20_F40_M120_W100_X150S40D20,-0.2,40,120,1.0,150,40,-0.2,0.2646067978572866,-0.8313763857976297,0.31827557575311755,598.317330685602,3556,-0.7403687828676074,-0.8099299025573045,-0.4116157385254414,-0.6385319069466217,0.6475388370201063,-0.6992207245312605,-0.4698278051611653,-0.6555108965830295,595.2224873934323,-0.6992207245312605,0.4796842771354768,-0.6992207245312605,0.8126094570928196,0.8126094570928196,75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,0.9929261167520707
BH_A20_F40_M100_W100_X150S40D20,-0.2,40,100,1.0,150,40,-0.2,0.2646067978572866,-0.8313763857976297,0.31827557575311755,598.317330685602,3556,-0.7403687828676074,-0.8099299025573045,-0.4116157385254414,-0.6385319069466217,0.6475388370201063,-0.6992207245312605,-0.4698278051611653,-0.6555108965830295,595.2224873934323,-0.6992207245312605,0.4796842771354768,-0.6992207245312605,0.8126094570928196,0.8126094570928196,75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,0.9929261167520707
BH_A30_F80_M120_W35_X100S40D20,-0.3,80,120,0.35,100,40,-0.2,0.2573535894846326,-0.5870310576028959,0.43839859263242337,511.55456494174723,1973,-0.26135072458041686,-0.41360878676346124,-0.29419244315489235,-0.5643134086518345,0.0018368852408523484,0.0,0.16500897237347778,-0.07228552891247986,128.87457045617015,-0.5870310576028959,0.34768019093439695,-0.5870310576028959,0.6771745475773496,0.6654034364926927,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0,0,0.9926568874022286
BH_A30_F60_M120_W35_X120S40D20,-0.3,60,120,0.35,120,40,-0.2,0.25361035341534244,-0.5921633410552045,0.42827769946620114,471.65492097977926,1973,-0.2921473661737971,-0.4114654862334465,-0.3240398321703428,-0.5645312519475085,0.0018368852408512382,0.0,0.17036762075839618,-0.08754940378393117,129.4719496813264,-0.5921633410552045,0.34805944543942924,-0.5921633410552045,0.6805312317571512,0.6665137695663934,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.775952245926989,0.6614998557148256,2023-01-25,2023-03-20,1.0,1.0000000000000002,0,0.9894271993201816
BH_A25_F40_M120_W100_X100S40D20,-0.25,40,120,1.0,100,40,-0.2,0.2700481716807386,-0.6976504301275266,0.38708235531564894,672.5419120585736,1130,-0.4414935019488384,-0.6400925294745734,-0.2921837793885824,-0.5935008751352393,1.24050221438205,-0.14723087963306425,-0.5346809711021758,-0.6976504301275266,224.17872342706974,-0.6976504301275266,0.3939297537473645,-0.6976504301275266,0.7546701692936368,0.7546701692936368,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0,0,0.9877575796436256
BH_A25_F40_M100_W100_X100S40D20,-0.25,40,100,1.0,100,40,-0.2,0.2700481716807386,-0.6976504301275266,0.38708235531564894,672.5419120585736,1130,-0.4414935019488384,-0.6400925294745734,-0.2921837793885824,-0.5935008751352393,1.24050221438205,-0.14723087963306425,-0.5346809711021758,-0.6976504301275266,224.17872342706974,-0.6976504301275266,0.3939297537473645,-0.6976504301275266,0.7546701692936368,0.7546701692936368,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0,0,0.9877575796436256
BH_A25_F40_M150_W100_X100S40D20,-0.25,40,150,1.0,100,40,-0.2,0.2700481716807386,-0.6976504301275266,0.38708235531564894,672.5419120585736,1130,-0.4414935019488384,-0.6400925294745734,-0.2921837793885824,-0.5935008751352393,1.24050221438205,-0.14723087963306425,-0.5346809711021758,-0.6976504301275266,224.17872342706974,-0.6976504301275266,0.3939297537473645,-0.6976504301275266,0.7546701692936368,0.7546701692936368,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0,0,0.9877575796436256
BH_A30_F80_M120_W35_X120S40D20,-0.3,80,120,0.35,120,40,-0.2,0.2549024703915206,-0.5870310576028963,0.4342231421833088,485.0764356737876,1973,-0.2850818522762304,-0.4271403992714783,-0.30850909589103004,-0.5645312519475086,0.001836885240850572,0.0,0.1650089723734769,-0.07228552891247997,128.87457045617,-0.5870310576028963,0.3476801909343967,-0.5870310576028963,0.6762988908347928,0.665037281415907,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0,0.9818988426663204
BH_A30_F60_M150_W35_X120S40D20,-0.3,60,150,0.35,120,40,-0.2,0.2519994073921956,-0.6456035706808683,0.3903314957295408,455.4221178217918,1987,-0.19521748364744262,-0.3224539304023757,-0.4020344989118769,-0.5645312519475085,0.0018368852408519043,0.0,0.12362486863662636,-0.21529355408890805,124.2610929431284,-0.6456035706808683,0.3446948518645945,-0.6456035706808683,0.6805312317571512,0.6648957050155567,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.465392211716077,0.6311815461451564,2023-01-25,2023-02-07,1.0,1.0,0,0.9716885946007743
BH_A30_F40_M120_W35_X100S40D20,-0.3,40,120,0.35,100,40,-0.2,0.2542903344305789,-0.617584989922752,0.4117495382496031,478.67280910461466,2009,-0.2068167577022757,-0.4172230720051463,-0.3358283947650733,-0.5659271587109365,0.0018368852408512382,0.0,0.07881458427420163,-0.1417084126815008,119.26566666608203,-0.617584989922752,0.3413436593727439,-0.617584989922752,0.6844716870986574,0.6679415435326715,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.30339604915332,0.615366730120437,2023-02-03,2023-03-20,1.0,1.0,0,0.9591481090373213
BH_A30_F40_M150_W35_X100S40D20,-0.3,40,150,0.35,100,40,-0.2,0.2555175644552661,-0.6742058396624906,0.3789904350030236,491.5940889927939,2010,-0.03417330300537558,-0.2903764408594611,-0.4149485886711197,-0.5656421292513458,0.001836885240850794,0.0,0.03294048790251969,-0.2687881499246235,114.15164720132292,-0.6742058396624906,0.3377747324098257,-0.6742058396624906,0.6844716870986574,0.6648505720053004,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942417,0.5850484205507687,2023-02-03,2023-02-07,1.0,1.0000000000000002,0,0.95767352510257
BH_A30_F60_M100_W35_X120S40D20,-0.3,60,100,0.35,120,40,-0.2,0.25184758063938584,-0.6293474610951066,0.40017255364970283,453.92028346265636,1972,-0.3671833806685416,-0.473853167221418,-0.27528939833276467,-0.5645312519475085,0.0018368852408516823,0.0,0.17516536816405215,-0.1792991903705956,130.00679996852884,-0.6293474610951066,0.34839762211755376,-0.6293474610951066,0.6805312317571512,0.6716429863132769,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.8078286017426395,0.6646117732737844,2023-01-25,2023-02-16,1.0,1.0,0,0.9529387552563416
BH_A30_F60_M120_W35_X100S40D20,-0.3,60,120,0.35,100,40,-0.2,0.24834233758513613,-0.6043621842747016,0.4109164074902753,420.5445198808854,1987,-0.3623139010645635,-0.46313233551725164,-0.310044728360917,-0.5643134086518344,0.0018368852408514602,0.0,0.13486963660481655,-0.08754940378393106,125.51465359749191,-0.6043621842747016,0.3455161012895316,-0.6043621842747016,0.6809690601284296,0.6665483649909973,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.775952245926988,0.6614998557148255,2023-01-25,2023-03-20,1.0,1.0000000000000002,0,0.9514237281645588
BH_A20_F40_M100_W100_X100S40D20,-0.2,40,100,1.0,100,40,-0.2,0.2550243144105506,-0.7322168376614803,0.348290699275689,486.36087075131667,1963,-0.6222900698461482,-0.7322168376614803,-0.4953248793655556,-0.7101648861597027,0.6475388370201063,-0.6992207245312605,-0.5346809711021752,-0.6976504301275261,336.710892659983,-0.6992207245312605,0.42900283656396243,-0.6992207245312605,0.8199065966141272,0.8199065966141272,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0,0,0.9450432705185063
BH_A20_F40_M120_W100_X100S40D20,-0.2,40,120,1.0,100,40,-0.2,0.2550243144105506,-0.7322168376614803,0.348290699275689,486.36087075131667,1963,-0.6222900698461482,-0.7322168376614803,-0.4953248793655556,-0.7101648861597027,0.6475388370201063,-0.6992207245312605,-0.5346809711021752,-0.6976504301275261,336.710892659983,-0.6992207245312605,0.42900283656396243,-0.6992207245312605,0.8199065966141272,0.8199065966141272,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0,0,0.9450432705185063
BH_A20_F40_M150_W100_X100S40D20,-0.2,40,150,1.0,100,40,-0.2,0.2550243144105506,-0.7322168376614803,0.348290699275689,486.36087075131667,1963,-0.6222900698461482,-0.7322168376614803,-0.4953248793655556,-0.7101648861597027,0.6475388370201063,-0.6992207245312605,-0.5346809711021752,-0.6976504301275261,336.710892659983,-0.6992207245312605,0.42900283656396243,-0.6992207245312605,0.8199065966141272,0.8199065966141272,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0,0,0.9450432705185063
BH_A30_F80_M150_W35_X100S40D20,-0.3,80,150,0.35,100,40,-0.2,0.2530623770376248,-0.6481757611800985,0.39042246284694115,466.0716364400439,1988,-0.2077813498915857,-0.405224410374032,-0.373801914302925,-0.5643134086518344,0.001836885240850794,0.0,0.11546965889775862,-0.20939037513929448,123.3519545700062,-0.6481757611800985,0.34409440429634275,-0.6481757611800985,0.6771745475773496,0.663293769775224,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942415,0.5850484205507686,2023-02-03,2023-02-07,1.0,1.0,0,0.9429218856778065
BH_A20_F60_M100_W35_X200S20D20,-0.2,60,100,0.35,200,20,-0.2,0.24692047752238477,-0.7216854153999426,0.3421441978088843,407.69123349722776,1553,-0.6157677353861238,-0.6467928435104191,-0.528374741369058,-0.6782806974107425,0.6475388370201063,-0.6992207245312605,-0.4897574808969515,-0.6423578524527505,324.38232666419185,-0.7216854153999426,0.4257481454595342,-0.7216854153999426,0.8045826036193812,0.7879668733112307,112,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.9956966139611705,0.5853276854820263,2023-01-25,2023-02-16,1.0,1.0,3,0.9421644703042078
