strategy,arm_dd,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
BH_A20_F40_M150_W100_X150S20D20,-0.2,40,150,1.0,150,20,-0.2,0.18289724912858318,-0.8106236886363726,0.22562534464820796,97.01437039471836,3761,-0.7084156780296884,-0.7865377626705088,-0.5537200349697224,-0.7258322859908821,-0.47622674446242097,-0.6992207245312605,-0.045247843870118376,-0.345908118208169,112.49042863361225,-0.6992207245312605,0.33658334913575416,-0.6992207245312605,0.7367192060712201,0.7367192060712201,77,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0,0
BH_A20_F40_M150_W100_X150S40D10,-0.2,40,150,1.0,150,40,-0.1,0.09953168423011904,-0.8313763857976297,0.11971916201905047,13.25449055516263,3556,-0.7403687828676074,-0.8099299025573045,0.3685171034700754,-0.16819527136318269,0.6475388370201061,-0.6992207245312605,-0.4548837069059748,-0.6458006947666732,12.211970675576831,-0.6992207245312605,0.1714670212381677,-0.6992207245312605,0.3563922942206655,0.3563922942206655,80,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.431434335546948,0.1397432526179223,2023-02-03,2023-02-03,0.0,1.0000000000000002,1
BH_A20_F40_M150_W100_X150S40D15,-0.2,40,150,1.0,150,40,-0.15,0.20462777106271046,-0.8313763857976297,0.2461313245821732,159.28148780211,3556,-0.7403687828676074,-0.8099299025573045,0.3685171034700716,-0.1681952713631828,0.6475388370201065,-0.6992207245312606,-0.45488370690597535,-0.6458006947666735,157.07748939935408,-0.6992207245312606,0.36401665162198893,-0.6992207245312606,0.5583771161704612,0.5583771161704612,79,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661188,0.600171737099587,2023-02-03,2023-02-03,1.0,1.0000000000000002,0
BH_A20_F40_M150_W100_X150S40D20,-0.2,40,150,1.0,150,40,-0.2,0.2646067978572866,-0.8313763857976297,0.31827557575311755,598.317330685602,3556,-0.7403687828676074,-0.8099299025573045,-0.4116157385254414,-0.6385319069466217,0.6475388370201063,-0.6992207245312605,-0.4698278051611653,-0.6555108965830295,595.2224873934323,-0.6992207245312605,0.4796842771354768,-0.6992207245312605,0.8126094570928196,0.8126094570928196,75,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.1477489296611925,0.6001717370995875,2023-02-03,2023-02-03,1.0,1.0000000000000002,0
BH_A20_F40_M150_W100_X200S10D10,-0.2,40,150,1.0,200,10,-0.1,0.10284200632899942,-0.8336087137541235,0.12336963929498117,14.385400000119267,3542,-0.7438059172637874,-0.8125399463039573,0.2422259858095004,-0.16819527136318269,1.2405022143820492,-0.14723087963306425,-0.4703607625118038,-0.6558571953924885,12.569705922378288,-0.6558571953924885,0.17338754340039064,-0.6558571953924885,0.3552247518972563,0.3552247518972563,123,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1090282833846725,0.3035177472079299,2023-02-03,2023-02-03,1.0,1.0000000000000002,1
BH_A20_F40_M150_W100_X200S10D15,-0.2,40,150,1.0,200,10,-0.15,0.17298149771617632,-0.8336087137541235,0.20750922448634332,77.13695816937451,3751,-0.7438059172637874,-0.8125399463039573,0.24222598580950172,-0.16819527136318269,0.6475388370201063,-0.6992207245312605,-0.5014471163279796,-0.6760561237008514,82.11165699354656,-0.6992207245312605,0.3112954118015656,-0.6992207245312605,0.5539988324576766,0.5539988324576766,121,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.109028283384672,0.3035177472079298,2023-02-03,2023-02-03,1.0,1.0,1
BH_A20_F40_M150_W100_X200S10D20,-0.2,40,150,1.0,200,10,-0.2,0.20557702409326195,-0.8336087137541235,0.24661093472434334,162.73566719915283,3761,-0.7438059172637874,-0.8125399463039573,-0.49916882858003064,-0.6680813977518546,0.6475388370201063,-0.6992207245312605,-0.5372430694538618,-0.6993152005033225,192.0709924033858,-0.6993152005033225,0.3808437423503803,-0.6993152005033225,0.8032691185055458,0.8032691185055458,119,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.109028283384668,0.30351774720792946,2023-02-03,2023-02-03,1.0000000000000002,1.0000000000000002,1
BH_A20_F40_M150_W100_X200S20D10,-0.2,40,150,1.0,200,20,-0.1,0.1427557853965804,-0.8187033458332165,0.1743681470500087,37.8843715134548,3557,-0.7208559951344534,-0.7957472335732941,0.24222598580950128,-0.16819527136318257,0.6475388370201065,-0.6992207245312605,-0.6350066468244767,-0.726740890058047,37.693932690495274,-0.726740890058047,0.2512480192513389,-0.726740890058047,0.5164915353181553,0.5164915353181553,122,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.835048780489164,0.08152133128453795,2023-02-03,2023-02-03,0.0,1.0,2
BH_A20_F40_M150_W100_X200S20D15,-0.2,40,150,1.0,200,20,-0.15,0.13541448324405336,-0.8187033458332165,0.16540116017998974,31.78517422540467,3557,-0.7208559951344534,-0.7957472335732941,0.2422259858094995,-0.16819527136318269,0.6475388370201063,-0.6992207245312606,-0.6350066468244769,-0.7267408900580472,31.322693669532725,-0.7267408900580472,0.23752129010683865,-0.7267408900580472,0.5178050204319906,0.5178050204319906,122,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.8350487804891669,0.08152133128453823,2023-02-03,2023-02-03,0.0,1.0000000000000002,2
BH_A20_F40_M150_W100_X200S20D20,-0.2,40,150,1.0,200,20,-0.2,0.2337317899008915,-0.8187033458332165,0.28549020972061173,305.1773169234929,3548,-0.7208559951344534,-0.7957472335732941,-0.42904400713909396,-0.6216071883898764,0.6475388370201063,-0.6992207245312605,-0.5983740368600503,-0.6993152005033224,290.484882637801,-0.6993152005033224,0.4161635098513894,-0.6993152005033224,0.8083771161704612,0.8083771161704612,119,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.203519296339312,0.5079916650544315,2023-02-03,2023-02-03,1.0,1.0000000000000002,1
BH_A20_F40_M150_W100_X200S40D10,-0.2,40,150,1.0,200,40,-0.1,0.15178554809889055,-0.7997095158555083,0.18980085279654868,46.94187909772498,3443,-0.6916110331020315,-0.774348370280338,0.24222598580949994,-0.16819527136318269,0.6475388370201063,-0.6992207245312605,-0.6330266678889602,-0.7252585417442605,35.18530724198039,-0.7252585417442605,0.2461161930587279,-0.7252585417442605,0.5232049036777583,0.5232049036777583,122,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0192751939720432,0.09950636741153215,2023-02-03,2023-02-03,0.0,1.0,2
BH_A20_F40_M150_W100_X200S40D15,-0.2,40,150,1.0,200,40,-0.15,0.19094547574056886,-0.7997095158555083,0.23876854277055887,116.69285237867366,3535,-0.6916110331020315,-0.774348370280338,0.2422259858095015,-0.16819527136318269,0.6475388370201063,-0.6992207245312605,-0.6330266678889599,-0.7252585417442603,106.68188365788987,-0.7252585417442603,0.3322848491158643,-0.7252585417442603,0.6325160537069469,0.6325160537069469,121,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.203519296339311,0.5079916650544314,2023-02-03,2023-02-03,1.0,1.0000000000000002,1
BH_A20_F40_M150_W100_X200S40D20,-0.2,40,150,1.0,200,40,-0.2,0.22083719319046335,-0.7997095158555083,0.2761467618079016,229.2298085693337,2661,-0.6916110331020315,-0.774348370280338,-0.5098900563972837,-0.6751867361464223,1.2405022143820483,-0.14723087963306436,-0.5961953370561904,-0.6976840760895384,229.873173106435,-0.6976840760895384,0.3960658322201833,-0.6976840760895384,0.7666374781085814,0.7666374781085814,119,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.2035192963393095,0.5079916650544312,2023-02-03,2023-02-03,1.0,1.0,1
BH_A20_F60_M100_W35_X100S10D10,-0.2,60,100,0.35,100,10,-0.1,0.06490512331433962,-0.8180049628084056,0.07934563513099589,5.544459408265276,3473,-0.759333209009919,-0.8180049628084056,-0.03994142390182265,-0.392189444390041,-0.21984547154946532,-0.6844824066775053,-0.2312530292734094,-0.5004925620804792,4.81225458698535,-0.6844824066775053,0.11394663336699273,-0.6844824066775053,0.3394629305312318,0.3233694602067866,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.818829378214902,0.17756255174057017,2023-01-25,2023-02-16,0.0,1.0,2
BH_A20_F60_M100_W35_X100S10D15,-0.2,60,100,0.35,100,10,-0.15,0.08579803489062199,-0.8180049628084056,0.10488693686656488,9.412091640087487,3702,-0.759333209009919,-0.8180049628084056,-0.03994142390182309,-0.3921894443900409,-0.21984547154946577,-0.6844824066775053,-0.1862285781734906,-0.471237099530303,11.145164421347236,-0.6844824066775053,0.16543538536193791,-0.6844824066775053,0.40090484530064213,0.38481137497619694,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.285130248924509,0.32070963708078454,2023-01-25,2023-02-16,1.0,1.0,1
BH_A20_F60_M100_W35_X100S10D20,-0.2,60,100,0.35,100,10,-0.2,0.17490074701445546,-0.8213893812957792,0.21293280750542642,80.64938515680174,2632,-0.7878480746653364,-0.8213893812957792,-0.5186983605018265,-0.7148300715671735,-0.21984547154946554,-0.6844824066775053,-0.3715348190012565,-0.5916432267881303,103.542644561534,-0.7080478773588688,0.3298702366659525,-0.7080478773588688,0.8050204319906596,0.7888277000995898,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.301106979371105,0.3222693595377382,2023-01-25,2023-02-16,1.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X100S20D10,-0.2,60,100,0.35,100,20,-0.1,0.08977072047695711,-0.6992207245312605,0.12838681310130945,10.396468404909509,3500,-0.6008685307184555,-0.6981721229697028,-0.07084363279504469,-0.4109635086015666,-0.13992893774391013,-0.6992207245312605,-0.09038449309327878,-0.41786163736418136,6.011360417205972,-0.6992207245312605,0.1268310671077424,-0.6992207245312605,0.3476357267950963,0.33204110344444265,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.841622761245502,0.17978774740883327,2023-01-25,2023-02-16,0.0,1.0000000000000002,2
BH_A20_F60_M100_W35_X100S20D15,-0.2,60,100,0.35,100,20,-0.15,0.09551843475615573,-0.6992207245312605,0.1366069846116029,11.998019617961605,3089,-0.6008685307184555,-0.6981721229697028,-0.07084363279504569,-0.4109635086015667,-0.13992893774390935,-0.6992207245312605,-0.2944794391239771,-0.5415750810313592,8.645748629477648,-0.6992207245312605,0.14908656763728434,-0.6992207245312605,0.4038237011091652,0.38822907775851145,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.285130248924508,0.3207096370807845,2023-01-25,2023-02-16,1.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X100S20D20,-0.2,60,100,0.35,100,20,-0.2,0.20418798454993636,-0.7236384058387317,0.2821685290642813,157.70521904251285,1261,-0.6481587288325855,-0.7037849784782342,-0.5341904191894008,-0.7236384058387317,-0.04953799742211151,-0.6992207245312605,-0.3715348190012564,-0.5916432267881302,126.3642691045973,-0.7216854153999426,0.34606838104183346,-0.7216854153999426,0.804436660828955,0.7887427759116765,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.3011069793711085,0.32226935953773855,2023-01-25,2023-02-16,1.0,1.0,1
BH_A20_F60_M100_W35_X100S40D10,-0.2,60,100,0.35,100,40,-0.1,0.10157633341029526,-0.6992207245312605,0.14527077051154255,13.942444478907106,3502,-0.46016739198477863,-0.5917722791383593,-0.17516401019683936,-0.49104308310049205,0.6475388370201065,-0.6992207245312605,-0.27195363037099274,-0.5269385238210802,6.83129240657586,-0.6992207245312605,0.13449804963176093,-0.6992207245312605,0.3296847635726795,0.31437455999992514,30,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.141373388814335,0.11142615895371225,2023-01-25,2023-02-16,0.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X100S40D15,-0.2,60,100,0.35,100,40,-0.15,0.11203640991130581,-0.6992207245312605,0.16023039074880413,18.03555484346287,3045,-0.46016739198477863,-0.5917722791383593,-0.17516401019683836,-0.49104308310049194,0.6475388370201063,-0.6992207245312605,-0.2944794391239771,-0.5415750810313591,11.07630134307004,-0.6992207245312605,0.1650291447094132,-0.6992207245312605,0.36777583187390545,0.3524656283011511,30,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.2542394939479986,0.12244467112015958,2023-01-25,2023-02-16,0.0,1.0,1
BH_A20_F60_M100_W35_X100S40D20,-0.2,60,100,0.35,100,40,-0.2,0.265364712662957,-0.7562658732837771,0.3508881228644083,608.1612768761664,1133,-0.5241282493620747,-0.599363768812269,-0.5779275125629764,-0.7562658732837771,0.6475388370201061,-0.6992207245312605,-0.37153481900125795,-0.5916432267881311,399.77307391057326,-0.7216854153999426,0.4440822735276273,-0.7216854153999426,0.8115878575598365,0.7961783924204574,27,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A20_F60_M100_W35_X120S10D10,-0.2,60,100,0.35,120,10,-0.1,0.09097616219262195,-0.7060800452204259,0.12884681107822665,10.71427743703679,3538,-0.4755142564612447,-0.49446830019736865,0.22086747947648355,-0.21114921753696336,-0.3112060333494431,-0.7060800452204259,-0.22726749008327263,-0.497902884923493,3.249462903614323,-0.7060800452204259,0.09276089782754848,-0.7060800452204259,0.318739054290718,0.3048429998020339,42,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.008942054383047,0.1961222321058474,2023-01-25,2023-02-16,0.0,1.0,2
BH_A20_F60_M100_W35_X120S10D15,-0.2,60,100,0.35,120,10,-0.15,0.09747887660028098,-0.706080045220426,0.13805641054457185,12.596744490600262,3538,-0.4755142564612447,-0.49446830019736865,0.22086747947648155,-0.21114921753696347,-0.3112060333494434,-0.706080045220426,-0.15518585182544864,-0.4510665189691967,5.408907328060668,-0.706080045220426,0.12064092042586982,-0.706080045220426,0.3359603035610041,0.32206424907231995,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.285130248924509,0.32070963708078454,2023-01-25,2023-02-16,1.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X120S10D20,-0.2,60,100,0.35,120,10,-0.2,0.19551405897111218,-0.7613291894572949,0.2568062037795795,129.51905802687082,1159,-0.5029126490611728,-0.52087656039039,-0.6067275603403413,-0.7613291894572949,-0.3112060333494435,-0.7060800452204261,-0.34756092152863627,-0.5760657473839834,94.82105030878226,-0.728032425130811,0.32278613093348296,-0.728032425130811,0.791009924109749,0.7757164098720067,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.301106979371106,0.3222693595377383,2023-01-25,2023-02-16,1.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X120S20D10,-0.2,60,100,0.35,120,20,-0.1,0.10191297911873765,-0.6992207245312605,0.14575222893608805,14.058962730152988,3544,-0.37798758638458774,-0.4763280047432965,0.22086747947648133,-0.21114921753696358,-0.19055709483358874,-0.6992207245312605,-0.14023828267125749,-0.4413540618725814,3.6302765922275917,-0.6992207245312605,0.09852631578265325,-0.6992207245312605,0.3340630472854641,0.32013934493197393,39,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.521308997887929,0.14851723360439018,2023-01-25,2023-02-16,0.0,1.0000000000000002,2
BH_A20_F60_M100_W35_X120S20D15,-0.2,60,100,0.35,120,20,-0.15,0.10850812127483045,-0.6992207245312605,0.15518436091489063,16.54014769225888,3544,-0.37798758638458774,-0.4763280047432965,0.22086747947648244,-0.21114921753696347,-0.19055709483358796,-0.6992207245312605,-0.2675661301569021,-0.5240876651194968,5.4938605152119155,-0.6992207245312605,0.12154608715856141,-0.6992207245312605,0.3445709281961471,0.33064722584265693,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.285130248924507,0.32070963708078437,2023-01-25,2023-02-16,1.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X120S20D20,-0.2,60,100,0.35,120,20,-0.2,0.2203162390102278,-0.761209794354472,0.28942906494925275,226.5804658241629,1099,-0.4104806341370001,-0.5187006523387154,-0.5734691279878974,-0.761209794354472,-0.14264819693720865,-0.6992207245312605,-0.34756092152863705,-0.5760657473839839,118.26984589178731,-0.7216854153999426,0.34066002035509735,-0.7216854153999426,0.7981611208406305,0.7828399587380822,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.301106979371107,0.3222693595377384,2023-01-25,2023-02-16,1.0,1.0,1
BH_A20_F60_M100_W35_X120S40D10,-0.2,60,100,0.35,120,40,-0.1,0.1372447296405248,-0.6992207245312605,0.19628241101195926,33.210602274883016,3076,-0.3695056200351984,-0.473853167221419,0.22086747947648244,-0.21114921753696336,0.6475388370201063,-0.6992207245312605,-0.2221930607076823,-0.49460568140552796,9.790665720326265,-0.6992207245312605,0.15701623515917285,-0.6992207245312605,0.35624635143023936,0.34190787234735404,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0941445421228817,0.10681546009721521,2023-01-25,2023-02-16,0.0,1.0,1
BH_A20_F60_M100_W35_X120S40D15,-0.2,60,100,0.35,120,40,-0.15,0.12791090558739948,-0.6992207245312605,0.182933515984023,26.53339812681672,3089,-0.3695056200351984,-0.473853167221419,0.22086747947648222,-0.21114921753696347,0.6475388370201063,-0.6992207245312605,-0.22219306070768285,-0.4946056814055283,9.277187468006902,-0.6992207245312605,0.153562715101492,-0.6992207245312605,0.35872737886748396,0.34438889978459863,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0941445421228817,0.10681546009721521,2023-01-25,2023-02-16,0.0,1.0,1
BH_A20_F60_M100_W35_X120S40D20,-0.2,60,100,0.35,120,40,-0.2,0.24240754436987322,-0.8806258877212311,0.2752673385484316,369.35362236793554,2079,-0.4024417536997117,-0.5187006523387157,-0.8033646577387783,-0.8806258877212311,0.6475388370201061,-0.6992207245312605,-0.3475609215286366,-0.5760657473839836,415.06125991389393,-0.7216854153999426,0.4474008120639459,-0.7216854153999426,0.8123175715119673,0.796581632680024,32,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0,0
BH_A20_F60_M100_W35_X150S10D10,-0.2,60,100,0.35,150,10,-0.1,0.10732760443364953,-0.7051696282462818,0.15220111606418357,16.06702712344589,3502,-0.5828561889290975,-0.6013925312024944,0.4461513319825685,-0.16819527136318269,-0.3090724942387797,-0.7051696282462818,-0.1852459246276551,-0.4705986023735872,6.150779028801191,-0.7051696282462818,0.12819223157877757,-0.7051696282462818,0.3359603035610041,0.3231130416654519,65,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.301106979371105,0.3222693595377382,2023-01-25,2023-02-16,1.0,1.0,1
BH_A20_F60_M100_W35_X150S10D15,-0.2,60,100,0.35,150,10,-0.15,0.09417031748131355,-0.7051696282462817,0.13354278702488928,11.602309489457904,3089,-0.5828561889290975,-0.6013925312024944,0.1826806898268798,-0.2236446547615496,-0.30907249423877947,-0.7051696282462817,-0.30501026348075677,-0.5484176772222277,6.661591987584348,-0.7051696282462817,0.1329751761899789,-0.7051696282462817,0.38105662580268534,0.3654614982302508,66,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.301106979371108,0.32226935953773844,2023-01-25,2023-02-16,1.0,1.0,1
BH_A20_F60_M100_W35_X150S10D20,-0.2,60,100,0.35,150,10,-0.2,0.19297843412288507,-0.7291109980227028,0.264676345091802,122.24155276532343,1217,-0.5828561889290975,-0.6013925312024944,-0.5590569999591765,-0.7291109980227028,-0.3090724942387797,-0.7051696282462818,-0.3475609215286357,-0.576065747383983,95.11785598414681,-0.7271900056470321,0.3230369866738687,-0.7271900056470321,0.7892586106246351,0.7735630966667336,66,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.301106979371107,0.3222693595377384,2023-01-25,2023-02-16,1.0,1.0,1
BH_A20_F60_M100_W35_X150S20D10,-0.2,60,100,0.35,150,20,-0.1,0.054363805227020556,-0.6992207245312605,0.07774913317030849,4.228487210740249,3524,-0.5814851332159497,-0.6150859183397831,0.44615133198256607,-0.16819527136318269,-0.4762267444624211,-0.6992207245312605,0.11486848286593476,-0.18597770914908796,0.9926789621233365,-0.6992207245312605,0.043180474302926486,-0.6992207245312605,0.24182720373613545,0.22842731548108913,59,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.3011851999978745,0.127027728475248,2023-01-25,2023-02-16,0.0,1.0000000000000002,1
BH_A20_F60_M100_W35_X150S20D15,-0.2,60,100,0.35,150,20,-0.15,0.05248568313217916,-0.6992207245312605,0.07506311139070457,4.028059390249848,3089,-0.5814851332159497,-0.6150859183397831,0.18268068982687757,-0.2236446547615506,-0.47622674446242097,-0.6992207245312605,0.11486848286593254,-0.1859777091490883,1.6512174777601776,-0.6992207245312605,0.06160455472815385,-0.6992207245312605,0.28458844133099825,0.26844068739906957,60,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.3011851999978714,0.1270277284752477,2023-01-25,2023-02-16,0.0,1.0,1
BH_A20_F60_M100_W35_X150S20D20,-0.2,60,100,0.35,150,20,-0.2,0.19907829522143516,-0.7612097943544719,0.2615288146551758,140.458088961314,1989,-0.5814851332159497,-0.6150859183397831,-0.6044658134019243,-0.7612097943544719,-0.4762267444624211,-0.6992207245312605,0.1749345268913729,-0.17929919037059583,121.71716487429545,-0.7216854153999426,0.34300425229363696,-0.7216854153999426,0.7332165791009924,0.7169684387835968,59,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A20_F60_M100_W35_X150S40D10,-0.2,60,100,0.35,150,40,-0.1,0.1213128784134323,-0.6992207245312605,0.1734972579577891,22.614873061763753,3242,-0.6273478508141199,-0.6572665126933177,0.4461513319825676,-0.1681952713631828,0.6475388370201063,-0.6992207245312605,-0.33695083350913757,-0.5691716481750965,13.120407498486093,-0.6992207245312605,0.17625306564920318,-0.6992207245312605,0.35434909515469937,0.3409492068996531,59,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6559722137921415,0.16166368072468632,2023-01-25,2023-02-16,0.0,1.0,1
BH_A20_F60_M100_W35_X150S40D15,-0.2,60,100,0.35,150,40,-0.15,0.21945281556376361,-0.6992207245312605,0.31385341976366493,222.25430508563002,3292,-0.6273478508141199,-0.6572665126933177,0.18268068982687868,-0.22364465476154993,0.6475388370201063,-0.6992207245312605,-0.3369508335091377,-0.5691716481750966,167.94667884653254,-0.6992207245312605,0.36958936016068455,-0.6992207245312605,0.5621716287215411,0.5460238747896125,59,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0,0
BH_A20_F60_M100_W35_X150S40D20,-0.2,60,100,0.35,150,40,-0.2,0.2880080515526422,-0.6992207245312605,0.4118986200612337,985.8689979514511,1913,-0.6273478508141199,-0.6572665126933177,-0.4785199683932492,-0.6796338635606788,0.6475388370201061,-0.6992207245312605,-0.3475609215286376,-0.5760657473839842,732.7217115981063,-0.6992207245312605,0.4986312562487858,-0.6992207245312605,0.810128429655575,0.796012984584398,56,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742636,0.6646117732737841,2023-01-25,2023-02-16,1.0,1.0000000000000002,0
BH_A20_F60_M100_W35_X200S10D10,-0.2,60,100,0.35,200,10,-0.1,0.11189311133849533,-0.697198954909936,0.16048949951875596,17.972361278219246,3300,-0.6473575255975004,-0.6758318935909098,0.22343783543001128,-0.17796681615606014,0.9032933212481495,-0.14723087963306436,-0.3123656005372397,-0.5531969423224801,10.881343694564473,-0.594091978778117,0.16386713553636945,-0.594091978778117,0.3486573263280794,0.33498988957896836,114,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.919661741334024,0.28503090791253544,2023-01-25,2023-02-16,1.0,1.0000000000000002,3
BH_A20_F60_M100_W35_X200S10D15,-0.2,60,100,0.35,200,10,-0.15,0.18095910734497989,-0.6992207245312605,0.2588011210140978,92.77674348067191,3359,-0.6473575255975004,-0.6758318935909098,0.0005428001667215909,-0.2707106787867244,0.6475388370201061,-0.6992207245312605,-0.3527252354072863,-0.5794213550056935,84.66367816009745,-0.6992207245312605,0.31372927054359945,-0.6992207245312605,0.5551663747810858,0.5388459262283088,112,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.9196617413340284,0.2850309079125359,2023-01-25,2023-02-16,1.0,1.0,3
BH_A20_F60_M100_W35_X200S10D20,-0.2,60,100,0.35,200,10,-0.2,0.21100066634185466,-0.7216854153999426,0.29237208046517416,183.8986331094552,1953,-0.6473575255975004,-0.6758318935909098,-0.586299760918835,-0.7177942657597316,0.6475388370201063,-0.6992207245312605,-0.44958513795865107,-0.6423578524527501,181.3104584876677,-0.7216854153999426,0.3759970555431056,-0.7216854153999426,0.7974314068884997,0.7807209645488828,112,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,3.9196617413340302,0.28503090791253605,2023-01-25,2023-02-16,1.0,1.0000000000000002,3
BH_A20_F60_M100_W35_X200S20D10,-0.2,60,100,0.35,200,20,-0.1,0.16619893547743247,-0.6992207245312605,0.2376916610829119,65.86676117132058,3272,-0.6157677353861238,-0.6467928435104191,0.22343783543001283,-0.17796681615606036,0.6475388370201061,-0.6992207245312605,-0.4938490640421176,-0.645225748655281,46.147755096746415,-0.6992207245312605,0.26649997298258765,-0.6992207245312605,0.5138645650904845,0.5003866942460564,112,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0693809315136655,0.10439792168336036,2023-01-25,2023-02-16,0.0,1.0,4
BH_A20_F60_M100_W35_X200S20D15,-0.2,60,100,0.35,200,20,-0.15,0.1473970476168307,-0.6992207245312605,0.21080188622218238,42.306279245633775,3359,-0.6157677353861238,-0.6467928435104191,-0.06339618864568275,-0.3173154034844493,0.6475388370201061,-0.6992207245312605,-0.49384906404211737,-0.645225748655281,38.38453238620076,-0.6992207245312605,0.25260592334321164,-0.6992207245312605,0.5214535901926445,0.5052278536713339,113,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0693809315136646,0.10439792168336026,2023-01-25,2023-02-16,0.0,1.0,4
