fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,DotCom_MDD,ActualEra_CAGR,Cycle22_Capture,TradeCount
60,100,1.0,120,50,-0.22,0.2650377862144331,-0.6925145936050443,-0.6925145936050443,0.40150929120546075,0.7319147958398967,17.0
60,100,1.0,120,50,-0.2,0.26825061949529916,-0.7123561550577495,-0.7123561550577495,0.4072212415818155,0.7319147958398969,17.0
60,100,1.0,120,50,-0.18,0.278410201496863,-0.6051018129846975,-0.6051018129846975,0.4110175621930967,0.7319147958398967,17.0
60,110,0.35,100,30,-0.22,0.22520529337640105,-0.6142330229981938,-0.5859650852903776,0.32045868664082433,0.15726224102267755,23.0
60,110,0.35,100,30,-0.2,0.2107119213523132,-0.593664566778361,-0.593664566778361,0.2980544978443713,0.10229092633058842,23.0
60,110,0.35,100,30,-0.18,0.22699755790377552,-0.5859650852903773,-0.5859650852903773,0.3145907497412035,0.10229092633058855,23.0
60,110,0.35,100,40,-0.22,0.290689073075757,-0.6142330229981939,-0.44793251947703316,0.41522672917642356,0.7173079779534626,21.0
60,110,0.35,100,40,-0.2,0.28781603666371347,-0.5810372490267552,-0.4581988839680219,0.4120911233256568,0.7173079779534626,21.0
60,110,0.35,100,40,-0.18,0.24212135836699478,-0.5804007047324975,-0.44793251947703383,0.32159573580934286,0.12039235572301654,22.0
60,110,0.35,100,50,-0.22,0.28947375604913583,-0.6142330229981934,-0.44793251947703316,0.41522672917642356,0.717307977953463,21.0
60,110,0.35,100,50,-0.2,0.29305374805020024,-0.5810372490267552,-0.4581988839680219,0.4120911233256568,0.7173079779534626,21.0
60,110,0.35,100,50,-0.18,0.2368739988029811,-0.5804007047324975,-0.44793251947703383,0.3084918448911751,0.12039235572301624,22.0
60,110,0.35,110,30,-0.22,0.23788221347446248,-0.6142330229981938,-0.44881944801831886,0.32045868664082455,0.15726224102267763,22.0
60,110,0.35,110,30,-0.2,0.22434058103724075,-0.5810372490267552,-0.44881944801831886,0.2980544978443711,0.10229092633058816,22.0
60,110,0.35,110,30,-0.18,0.23885816103744562,-0.5567780366106211,-0.44881944801831886,0.31459074974120305,0.10229092633058803,22.0
60,110,0.35,110,40,-0.22,0.2929834160126059,-0.6142330229981938,-0.4172305168686252,0.41522672917642356,0.7173079779534626,19.0
60,110,0.35,110,40,-0.2,0.29126719428501113,-0.5810372490267554,-0.4172305168686252,0.4120911233256568,0.7173079779534626,19.0
60,110,0.35,110,40,-0.18,0.24105714731779582,-0.5804007047324975,-0.4172305168686252,0.32159573580934286,0.12039235572301624,20.0
60,110,0.35,110,50,-0.22,0.28837548431843874,-0.614233022998194,-0.4574878454909548,0.41522672917642334,0.7173079779534631,21.0
60,110,0.35,110,50,-0.2,0.2931160126142074,-0.5810372490267552,-0.4574878454909548,0.4120911233256568,0.717307977953463,21.0
60,110,0.35,110,50,-0.18,0.2952038421076171,-0.5804007047324975,-0.4574878454909548,0.4159005816240997,0.7173079779534628,21.0
60,110,0.35,120,30,-0.22,0.29418280816374875,-0.6142330229981938,-0.40232615338741917,0.41522672917642334,0.7173079779534628,21.0
60,110,0.35,120,30,-0.2,0.2929542094212283,-0.5810372490267555,-0.40232615338741917,0.4147603100371282,0.7173079779534631,21.0
60,110,0.35,120,30,-0.18,0.24805711348730597,-0.5804007047324975,-0.40232615338741917,0.3240938648023586,0.12039235572301675,22.0
60,110,0.35,120,40,-0.22,0.2953432119465622,-0.6142330229981939,-0.4237694989137375,0.41522672917642334,0.7173079779534626,21.0
60,110,0.35,120,40,-0.2,0.2948786075360408,-0.5810372490267552,-0.38535332156551494,0.41476031003712843,0.717307977953463,21.0
60,110,0.35,120,40,-0.18,0.23712415524216035,-0.5804007047324975,-0.38535332156551494,0.31096520442637754,0.1203923557230164,22.0
60,110,0.35,120,50,-0.22,0.294123512567652,-0.6142330229981937,-0.4237694989137375,0.41522672917642334,0.7173079779534631,21.0
60,110,0.35,120,50,-0.2,0.29619096539685263,-0.5810372490267555,-0.4355184489754673,0.4147603100371282,0.717307977953463,21.0
60,110,0.35,120,50,-0.18,0.3012699435476336,-0.5804007047324976,-0.3853533215655164,0.41857696911411857,0.7173079779534628,21.0
60,110,0.5,100,30,-0.22,0.2175854193059672,-0.6437488327529515,-0.6437488327529515,0.317743773015027,0.1583173403006584,23.0
60,110,0.5,100,30,-0.2,0.20265613671459382,-0.6557972386965125,-0.6557972386965125,0.2953856480886925,0.10311847291675923,23.0
60,110,0.5,100,30,-0.18,0.22082144003657067,-0.6437488327529519,-0.6437488327529519,0.3118879008183799,0.10311847291675923,23.0
60,110,0.5,100,40,-0.22,0.28224895103572756,-0.6280719652375915,-0.5291286109541506,0.41231696882609503,0.7206813757056368,21.0
60,110,0.5,100,40,-0.2,0.27883533221417456,-0.5810372490267552,-0.5450534700536258,0.40918780990103376,0.720681375705637,21.0
60,110,0.5,100,40,-0.18,0.23547119361269764,-0.5804007047324975,-0.529128610954152,0.3188784843669119,0.1212948328253469,22.0
60,110,0.5,100,50,-0.22,0.2810415812554541,-0.6280719652375916,-0.5291286109541506,0.41231696882609503,0.7206813757056368,21.0
60,110,0.5,100,50,-0.2,0.2840365179350266,-0.5810372490267552,-0.5450534700536258,0.40918780990103354,0.7206813757056372,21.0
60,110,0.5,100,50,-0.18,0.23025192776544579,-0.5899768946136892,-0.529128610954152,0.3058015355502768,0.12129483282534664,22.0
60,110,0.5,110,30,-0.22,0.22964246689731405,-0.6280719652375916,-0.5331332176759107,0.31774377301502654,0.15831734030065808,22.0
60,110,0.5,110,30,-0.2,0.21619097196938797,-0.5810372490267552,-0.5331332176759107,0.2953856480886923,0.10311847291675927,22.0
60,110,0.5,110,30,-0.18,0.2306119182359363,-0.5567780366106212,-0.5331332176759107,0.3118879008183799,0.10311847291675923,22.0
60,110,0.5,110,40,-0.22,0.28556947422809253,-0.6280719652375912,-0.49373945082579884,0.41231696882609503,0.720681375705637,19.0
60,110,0.5,110,40,-0.2,0.283863093282537,-0.5810372490267552,-0.49373945082579884,0.40918780990103354,0.7206813757056368,19.0
60,110,0.5,110,40,-0.18,0.23394094974904167,-0.5804007047324976,-0.49373945082579884,0.31887848436691235,0.12129483282534712,20.0
60,110,0.5,110,50,-0.22,0.2794335729868167,-0.6280719652375911,-0.5440421847399437,0.41231696882609525,0.720681375705637,21.0
60,110,0.5,110,50,-0.2,0.28414119986199626,-0.5810372490267552,-0.5440421847399437,0.40918780990103354,0.7206813757056372,21.0
60,110,0.5,110,50,-0.18,0.28621453886995907,-0.5899768946136896,-0.5440421847399437,0.4129894358073338,0.720681375705637,21.0
60,110,0.5,120,30,-0.22,0.28743674055611734,-0.6280719652375917,-0.47332505056799845,0.41231696882609503,0.720681375705637,21.0
60,110,0.5,120,30,-0.2,0.28690838605017555,-0.5810372490267552,-0.47332505056799845,0.41312360968992135,0.720681375705637,21.0
