strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,blend
BH_A25_F70_M120_W80_X120S50D18,70,120,0.8,120,50,-0.18,0.30935534221953964,-0.5804007047324975,0.5330030437542617,1542.6256530059861,874,-0.14397700194636087,-0.4640530519915391,-0.17108898566848352,-0.5643134086518344,0.7891823721547635,-0.14723087963306436,-0.31057003912567227,-0.5359189099489137,286.7557070638614,-0.5804007047324975,0.41504591208964703,-0.5804007047324975,0.7438704028021016,0.7400582252103453,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839214,0.6567176691928991,2023-01-27,2023-01-27,1.0,1.0,0,1.2129754736652985
BH_A25_F80_M110_W50_X100S50D20,80,110,0.5,100,50,-0.2,0.3067336307135504,-0.5997497569312,0.5114360233892303,1460.670304549637,997,-0.29108604215912737,-0.44190804386199645,-0.14917582834040144,-0.5643134086518344,1.1738193613605614,-0.14723087963306447,-0.31731402904473704,-0.5564122744663864,319.5350995412965,-0.5997497569312,0.42443669701294207,-0.5997497569312,0.7456217162872154,0.7391471359793369,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436196,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,1.2125387235648257
BH_A25_F60_M110_W35_X120S50D20,60,110,0.35,120,50,-0.2,0.29619096539685263,-0.5810372490267555,0.5097624393151664,1171.470503146386,997,-0.2873788154115592,-0.4355184489754673,-0.2413609567236652,-0.5643134086518344,0.9032933212481491,-0.14723087963306447,-0.3023183620589419,-0.549960507345778,285.8099269548727,-0.5810372490267555,0.4147603100371282,-0.5810372490267555,0.75,0.7374686539554322,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403878,0.717307977953463,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.2124079237586105
BH_A25_F60_M110_W35_X120S30D20,60,110,0.35,120,30,-0.2,0.2929542094212283,-0.5810372490267555,0.504191787896439,1094.3506677119553,1020,-0.29008891967946004,-0.40232615338741917,-0.2885979483392902,-0.5645312519475085,0.9032933212481495,-0.14723087963306436,-0.3023183620589407,-0.5499605073457781,285.809926954873,-0.5810372490267555,0.4147603100371282,-0.5810372490267555,0.7457676590776415,0.7353507570762563,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.34761249340388,0.7173079779534631,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.2109544929371592
BH_A25_F70_M110_W65_X110S50D18,70,110,0.65,110,50,-0.18,0.3049871729168303,-0.5865006444102147,0.5200116586803166,1408.4207969155873,874,-0.188930745002019,-0.41977143949994633,-0.13182378702587627,-0.5643134086518344,0.7833142099521324,-0.14723087963306447,-0.3636203330004063,-0.5865006444102147,263.74230605154025,-0.5865006444102147,0.4078324067015382,-0.5865006444102147,0.7438704028021016,0.7388417027955912,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.9708877908994635,0.6805303668803218,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.2102259075454807
BH_A25_F70_M110_W35_X110S40D20,70,110,0.35,110,40,-0.2,0.3007323729764586,-0.6096649471114479,0.4932748297262433,1288.5544984960507,893,-0.1288600229843192,-0.3470688740554637,-0.26030989883386835,-0.5643134086518344,0.7715778855468698,-0.14723087963306436,-0.3082799445866399,-0.5505422124649093,263.6803986916182,-0.6096649471114479,0.4078122197253964,-0.6096649471114479,0.7441622883829538,0.7347248034072549,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.107547890368748,0.6938717590271223,2023-01-27,2023-02-28,1.0,1.0,0,1.209684886662583
BH_A25_F70_M110_W35_X100S40D20,70,110,0.35,100,40,-0.2,0.3004521249840644,-0.6096649471114476,0.4928151543033379,1281.0142645250564,893,-0.13395767252560908,-0.35088963092862135,-0.2603098988338681,-0.5643134086518344,0.7715778855468711,-0.14723087963306447,-0.3082799445866399,-0.5505422124649095,263.68039869161834,-0.6096649471114476,0.4078122197253964,-0.6096649471114476,0.7443082311733801,0.7347656297699284,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.107547890368755,0.693871759027123,2023-01-27,2023-02-28,1.0,1.0,0,1.2082201153069663
BH_A25_F70_M120_W65_X120S50D18,70,120,0.65,120,50,-0.18,0.30713617064276355,-0.5804007047324975,0.5291795274168738,1472.975389106341,874,-0.1370846058782973,-0.43650037435648914,-0.19977465465773714,-0.5643134086518344,0.7833142099521331,-0.14723087963306436,-0.3213206135489072,-0.5309997155058506,281.3395453312328,-0.5804007047324975,0.41339828645818444,-0.5804007047324975,0.7438704028021016,0.7371597925461202,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.663273745523431,0.6504996583914279,2023-01-27,2023-03-20,1.0,1.0000000000000002,0,1.208162824631951
BH_A25_F70_M110_W50_X120S30D20,70,110,0.5,120,30,-0.2,0.3017247026342058,-0.6083720040111695,0.4959542856095433,1315.598929035106,893,-0.1643554195164033,-0.38820142981674155,-0.2568835134195093,-0.575985268731499,0.7774460477495031,-0.14723087963306447,-0.2695774639565547,-0.5499605073457781,279.41533073973864,-0.6083720040111695,0.41280577992052625,-0.6083720040111695,0.7429947460595446,0.736328565634039,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634103,0.6872010629537217,2023-01-27,2023-02-28,1.0,1.0,0,1.2075114830509464
BH_A25_F60_M110_W35_X110S50D18,60,110,0.35,110,50,-0.18,0.2952038421076171,-0.5804007047324975,0.5086207506306775,1147.4127202681127,1038,-0.35560943167019765,-0.4574878454909548,-0.18898964779365313,-0.5643134086518344,0.9032933212481493,-0.14723087963306436,-0.34549055073277457,-0.5747204860025865,289.60349080211205,-0.5804007047324975,0.4159005816240997,-0.5804007047324975,0.7494162288382954,0.736374384145857,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403876,0.7173079779534628,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.2072010070692059
BH_A25_F70_M110_W50_X110S50D20,70,110,0.5,110,50,-0.2,0.30453466444984345,-0.6083720040111703,0.5005731073125644,1395.1794213292758,893,-0.15839315997741377,-0.38383629427202914,-0.1528346564293842,-0.5643134086518344,0.7774460477495004,-0.14723087963306436,-0.3253449512008396,-0.5616305133708395,258.0057251916418,-0.6083720040111703,0.4059427143264438,-0.6083720040111703,0.7447460595446584,0.7375260209042139,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634105,0.687201062953722,2023-01-27,2023-02-28,1.0,1.0,0,1.2071737359860837
BH_A25_F80_M120_W35_X110S50D18,80,120,0.35,110,50,-0.18,0.30530169293938325,-0.5804007047324977,0.5260188184645546,1417.6955568698086,757,-0.2568603487488649,-0.4100440138470375,-0.21168869223845488,-0.5643134086518344,1.1938242172670086,-0.14723087963306447,-0.37412079990302005,-0.54294423906032,319.31075964331916,-0.5804007047324977,0.424375550670006,-0.5804007047324977,0.7446001167542323,0.7328379376607348,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.206230801807631
BH_A25_F70_M110_W50_X100S50D20,70,110,0.5,100,50,-0.2,0.30411295501588587,-0.6083720040111703,0.49987993038927225,1382.9473045571388,893,-0.16577187628157064,-0.38923845709352267,-0.15283465642938465,-0.5643134086518345,0.7774460477495007,-0.14723087963306436,-0.32534495120083884,-0.5616305133708389,258.00572519164217,-0.6083720040111703,0.4059427143264438,-0.6083720040111703,0.7448920023350847,0.7375871854772855,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634103,0.6872010629537217,2023-01-27,2023-02-28,1.0,1.0,0,1.205039029836891
BH_A25_F80_M110_W50_X110S40D22,80,110,0.5,110,40,-0.22,0.3036027158583947,-0.6107173441776024,0.4971247644312918,1368.2853714846947,997,-0.2846504198047204,-0.43684160522157867,-0.23822210338574223,-0.5643134086518344,1.1738193613605619,-0.14723087963306436,-0.4008900775005356,-0.6107173441776024,331.3431483845333,-0.6107173441776024,0.42759971671288977,-0.6107173441776024,0.7498540572095739,0.7434626574804094,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436196,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0,0,1.2045849335340761
BH_A25_F70_M110_W65_X120S40D20,70,110,0.65,120,40,-0.2,0.3041312529004403,-0.6070790609108917,0.5009747040922587,1383.4759028002545,893,-0.1444396620203282,-0.42345797042671895,-0.23845319923157526,-0.5809107321144653,0.7833142099521331,-0.14723087963306447,-0.2703374358264764,-0.5499605073457781,280.04838717685453,-0.6070790609108917,0.41300113158010143,-0.6070790609108917,0.7434325744308231,0.7386568897402671,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.970887790899465,0.680530366880322,2023-01-27,2023-02-28,1.0,1.0,0,1.2042909837481222
BH_A25_F70_M110_W50_X120S50D20,70,110,0.5,120,50,-0.2,0.30413484269323376,-0.6083720040111704,0.49991590784583423,1383.5796293255942,997,-0.17589571490807865,-0.4402577914743733,-0.20754068798895042,-0.5643134086518344,0.7774460477495013,-0.14723087963306447,-0.26957746395655546,-0.5499605073457781,279.4153307397377,-0.6083720040111704,0.41280577992052603,-0.6083720040111704,0.747081144191477,0.7390369699102928,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634105,0.687201062953722,2023-01-27,2023-02-28,1.0,1.0,0,1.2031255608669893
BH_A25_F70_M120_W50_X120S50D18,70,120,0.5,120,50,-0.18,0.30476276104688194,-0.5804007047324976,0.5250902670549734,1401.8389607063375,874,-0.1317674881738623,-0.4080851107007267,-0.2284603236469902,-0.5643134086518344,0.7774460477495015,-0.14723087963306447,-0.3319869490334446,-0.5262053491664185,275.98774635825447,-0.5804007047324976,0.4117408360943593,-0.5804007047324976,0.7438704028021016,0.7342292180167168,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.59958069420764,0.6442816475899559,2023-01-27,2023-03-20,1.0,1.0,0,1.2031253080761468
BH_A25_F80_M110_W50_X100S40D22,80,110,0.5,100,40,-0.22,0.3031702499418065,-0.6107173441776023,0.4964166366521954,1355.975630670241,997,-0.29108604215912737,-0.44190804386199645,-0.23822210338574112,-0.5643134086518344,1.1738193613605628,-0.14723087963306447,-0.4008900775005352,-0.6107173441776023,331.3431483845338,-0.6107173441776023,0.42759971671289,-0.6107173441776023,0.75,0.7435254196921215,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436197,0.654776910570797,2023-02-03,2023-02-28,1.0,1.0,0,1.2024904810145227
BH_A25_F80_M110_W50_X110S50D22,80,110,0.5,110,50,-0.22,0.3023752393037533,-0.6107173441776019,0.49511487136644994,1333.6241434647538,997,-0.2846504198047204,-0.43684160522157867,-0.2575193625141131,-0.5730360211176697,1.1738193613605623,-0.14723087963306447,-0.40089007750053474,-0.6107173441776019,331.3431483845339,-0.6107173441776019,0.42759971671289,-0.6107173441776019,0.7523350846468184,0.745943684917654,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7070869924362,0.6547769105707973,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,1.2015162421474734
BH_A25_F80_M110_W50_X110S40D20,80,110,0.5,110,40,-0.2,0.3018723987658465,-0.5997497569312001,0.5033305895953462,1319.6706171968046,997,-0.2846504198047204,-0.43684160522157867,-0.23822210338574223,-0.5643134086518344,1.1738193613605623,-0.14723087963306447,-0.31731402904473716,-0.5564122744663865,319.5350995412964,-0.5997497569312001,0.42443669701294207,-0.5997497569312001,0.7448920023350847,0.7385006026059202,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436195,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0,0,1.2013989314236495
BH_A25_F70_M100_W80_X120S50D18,70,100,0.8,120,50,-0.18,0.3071707983495684,-0.5804007047324976,0.5292391891411317,1474.038561751272,874,-0.1986738154882478,-0.49829814861886745,-0.15495012393357055,-0.5643134086518344,0.7891823721547644,-0.14723087963306436,-0.3096964365733962,-0.5514626041023157,287.1203331091294,-0.5804007047324976,0.41515578479773274,-0.5804007047324976,0.7438704028021016,0.7417543198861014,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.736757926175275,0.6576735246074621,2023-01-27,2023-01-27,1.0,1.0,0,1.2012270768511608
BH_A25_F60_M110_W35_X110S40D20,60,110,0.35,110,40,-0.2,0.29126719428501113,-0.5810372490267554,0.5012883335326389,1056.1182988368785,1035,-0.3077921751262247,-0.4172305168686252,-0.27386905448272236,-0.5643134086518345,0.9032933212481489,-0.14723087963306447,-0.32347948381983327,-0.5604183917398062,277.1108019435919,-0.5810372490267554,0.4120911233256568,-0.5810372490267554,0.7472270869819031,0.7357683865633246,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0,1.200553058346609
BH_A25_F80_M110_W65_X110S50D18,80,110,0.65,110,50,-0.18,0.3048602254859103,-0.5804007047324975,0.5252581931760717,1404.6938736267878,1003,-0.34387890418798894,-0.49236677240259796,-0.12706731051019948,-0.5643134086518344,1.1538145054541165,-0.14723087963306447,-0.35392016037511265,-0.5801977794104893,323.618800950752,-0.5804007047324975,0.42554279059427746,-0.5804007047324975,0.7446001167542323,0.7401281960400872,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.5391176882421815,0.6383789687825193,2023-02-03,2023-02-28,1.0,1.0,0,1.2004187767698988
BH_A25_F60_M110_W35_X120S30D22,60,110,0.35,120,30,-0.22,0.29418280816374875,-0.6142330229981938,0.47894332793730926,1123.0294742872477,1020,-0.29008891967946004,-0.40232615338741917,-0.2738690544827226,-0.5643134086518344,0.90329332124815,-0.14723087963306436,-0.40630074256417104,-0.6142330229981938,287.356001105497,-0.6142330229981938,0.41522672917642334,-0.6142330229981938,0.7514594279042616,0.7406404409516802,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403876,0.7173079779534628,2023-01-25,2023-02-28,1.0,1.0,0,1.1996475944734668
BH_A25_F80_M110_W50_X100S50D22,80,110,0.5,100,50,-0.22,0.301943180598478,-0.6107173441776015,0.4944074103627726,1321.6262314121393,997,-0.29108604215912737,-0.44190804386199645,-0.2575193625141132,-0.5730360211176696,1.1738193613605632,-0.14723087963306447,-0.4008900775005343,-0.6107173441776015,331.34314838453435,-0.6107173441776015,0.4275997167128902,-0.6107173441776015,0.7524810274372447,0.7460064471293661,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7070869924362,0.6547769105707973,2023-02-03,2023-02-28,1.0,1.0,0,1.1994228076562023
BH_A25_F80_M110_W50_X100S40D20,80,110,0.5,100,40,-0.2,0.3014405068762669,-0.5997497569312,0.5026104694375833,1307.798237650338,997,-0.29108604215912737,-0.44190804386199645,-0.23822210338574112,-0.5643134086518344,1.1738193613605619,-0.14723087963306447,-0.31731402904473716,-0.5564122744663864,319.5350995412966,-0.5997497569312,0.42443669701294207,-0.5997497569312,0.7450379451255108,0.7385633648176323,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436195,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,1.199305913971617
BH_A25_F70_M110_W50_X110S40D22,70,110,0.5,110,40,-0.22,0.3009772801213819,-0.6152967538017018,0.4891579197545727,1295.178857160657,851,-0.15839315997741377,-0.38383629427202914,-0.2414980027531296,-0.5672064523703482,0.7774460477495004,-0.14723087963306447,-0.40793783496918357,-0.6152967538017018,267.547120995464,-0.6152967538017018,0.40906466738461633,-0.6152967538017018,0.749124343257443,0.7419043046169985,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634109,0.6872010629537223,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.1989104814289977
BH_A25_F80_M110_W50_X120S30D22,80,110,0.5,120,30,-0.22,0.30235954669859,-0.610717344177602,0.4950891760012978,1333.1865425810618,997,-0.30300034376416196,-0.45128756843649265,-0.23822210338574157,-0.5643134086518344,1.1738193613605605,-0.14723087963306436,-0.40089007750053496,-0.610717344177602,331.3431483845332,-0.610717344177602,0.42759971671288977,-0.610717344177602,0.7494162288382954,0.743264299153637,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436197,0.654776910570797,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,1.198587817991582
BH_A25_F80_M110_W50_X120S40D22,80,110,0.5,120,40,-0.22,0.30235954669859,-0.610717344177602,0.4950891760012978,1333.1865425810618,997,-0.30300034376416196,-0.45128756843649265,-0.23822210338574157,-0.5643134086518344,1.1738193613605605,-0.14723087963306436,-0.40089007750053496,-0.610717344177602,331.3431483845332,-0.610717344177602,0.42759971671288977,-0.610717344177602,0.7494162288382954,0.743264299153637,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436197,0.654776910570797,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,1.198587817991582
BH_A25_F60_M110_W35_X120S40D22,60,110,0.35,120,40,-0.22,0.2953432119465622,-0.6142330229981939,0.4808325193994505,1150.7803006741358,995,-0.2725465313529143,-0.4237694989137375,-0.2738690544827228,-0.5643134086518344,0.9032933212481495,-0.14723087963306436,-0.40630074256417137,-0.6142330229981939,287.3560011054971,-0.6142330229981939,0.41522672917642334,-0.6142330229981939,0.7548161120840631,0.741780790015064,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0,1.198259934825237
BH_A25_F70_M120_W35_X120S50D18,70,120,0.35,120,50,-0.18,0.3022312433225416,-0.5804007047324976,0.5207285946729471,1329.6138848549688,874,-0.12805472280158936,-0.3787900771781131,-0.25714599263624327,-0.5643134086518345,0.7715778855468705,-0.14723087963306447,-0.34256904557928436,-0.524568880861692,270.69996419325554,-0.5804007047324976,0.41007342054327656,-0.5804007047324976,0.7438704028021016,0.7312620480916658,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.535887642891863,0.6380636367884852,2023-01-27,2023-03-20,1.0,1.0000000000000002,0,1.1978565169478577
BH_A25_F70_M110_W50_X120S30D22,70,110,0.5,120,30,-0.22,0.30063773062125776,-0.6152967538017019,0.48860607302691444,1286.0033227797833,851,-0.1643554195164033,-0.38820142981674155,-0.2414980027531316,-0.5672064523703493,0.7774460477495018,-0.14723087963306436,-0.4079378349691838,-0.6152967538017019,267.5471209954642,-0.6152967538017019,0.40906466738461655,-0.6152967538017019,0.7483946293053123,0.7415815369322929,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.03921784063411,0.6872010629537225,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.1971885805697453
BH_A25_F70_M110_W65_X120S30D20,70,110,0.65,120,30,-0.2,0.3012721836811283,-0.607079060910892,0.49626515404613747,1303.1990811938774,893,-0.1940839416832163,-0.4234579704267192,-0.23845319923157549,-0.5809107321144654,0.7833142099521324,-0.14723087963306425,-0.2703374358264776,-0.5499605073457781,280.0483871768538,-0.607079060910892,0.413001131580101,-0.607079060910892,0.7429947460595446,0.7383642951772867,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.970887790899463,0.6805303668803216,2023-01-27,2023-02-28,1.0,1.0,0,1.1971433106998415
BH_A25_F60_M110_W35_X110S50D20,60,110,0.35,110,50,-0.2,0.2931160126142074,-0.5810372490267552,0.5044702609087118,1098.0868499316869,1038,-0.35560943167019765,-0.4574878454909548,-0.18898964779365313,-0.5643134086518344,0.9032933212481489,-0.14723087963306447,-0.3234794838198324,-0.5604183917398058,277.1108019435919,-0.5810372490267552,0.4120911233256568,-0.5810372490267552,0.7502918855808524,0.737250040888414,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403878,0.717307977953463,2023-01-25,2023-02-28,1.0,1.0,0,1.197123638445134
BH_A25_F60_M110_W35_X100S50D20,60,110,0.35,100,50,-0.2,0.29305374805020024,-0.5810372490267552,0.5043630998547322,1096.647652680578,1042,-0.3564539961366958,-0.4581988839680219,-0.1889896477936529,-0.5643134086518344,0.9032933212481493,-0.14723087963306447,-0.32347948381983305,-0.5604183917398062,277.110801943592,-0.5810372490267552,0.4120911233256568,-0.5810372490267552,0.75,0.7371564916561523,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0,1.1968257693397026
BH_A25_F70_M110_W50_X100S40D22,70,110,0.5,100,40,-0.22,0.3005567206626396,-0.6152967538017016,0.488474413046397,1283.823486819473,851,-0.16577187628157064,-0.38923845709352267,-0.24149800275313094,-0.5672064523703491,0.7774460477495018,-0.14723087963306436,-0.40793783496918334,-0.6152967538017016,267.5471209954646,-0.6152967538017016,0.40906466738461655,-0.6152967538017016,0.7492702860478693,0.7419654691900701,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634109,0.6872010629537223,2023-01-27,2023-02-28,1.0,1.0,0,1.196778650217844
BH_A25_F70_M110_W50_X110S50D22,70,110,0.5,110,50,-0.22,0.2997522756855644,-0.6152967538017025,0.4871670032931271,1262.369553904021,851,-0.15839315997741377,-0.38383629427202914,-0.26071227722251955,-0.578169922529848,0.7774460477495015,-0.14723087963306447,-0.40793783496918457,-0.6152967538017025,267.5471209954637,-0.6152967538017025,0.40906466738461633,-0.6152967538017025,0.7516053706946877,0.7443853320542431,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634107,0.6872010629537221,2023-01-27,2023-02-28,1.0,1.0,0,1.1958479703394538
BH_A25_F70_M110_W80_X120S40D20,70,110,0.8,120,40,-0.2,0.3042097786909288,-0.6057861178106139,0.5021735720692654,1385.746604939658,890,-0.16505264244979367,-0.4570787967852047,-0.22002288504364176,-0.5858361954974319,0.7891823721547644,-0.14723087963306447,-0.27119081860988903,-0.549960507345778,280.64341912957417,-0.6057861178106139,0.4131843732449778,-0.6057861178106139,0.7434325744308231,0.7407254545516917,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.902557741164822,0.6738596708069216,2023-01-27,2023-01-27,1.0,1.0,0,1.1955630341125931
BH_A25_F80_M110_W50_X120S50D22,80,110,0.5,120,50,-0.22,0.3011332407160705,-0.6107173441776017,0.49308119965313846,1299.4144335542878,997,-0.30300034376416196,-0.45128756843649265,-0.2575193625141128,-0.5730360211176697,1.173819361360561,-0.14723087963306447,-0.4008900775005344,-0.6107173441776017,331.3431483845335,-0.6107173441776017,0.42759971671289,-0.6107173441776017,0.7518972562755399,0.7457453265908817,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436196,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0,0,1.1955220530352835
BH_A25_F60_M110_W35_X120S50D22,60,110,0.35,120,50,-0.22,0.294123512567652,-0.6142330229981937,0.478846791942212,1121.6288829700627,995,-0.2725465313529143,-0.4237694989137375,-0.2922633096574311,-0.5730360211176696,0.90329332124815,-0.14723087963306436,-0.4063007425641709,-0.6142330229981937,287.35600110549706,-0.6142330229981937,0.41522672917642334,-0.6142330229981937,0.7572971395213076,0.7442618174523086,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.34761249340388,0.7173079779534631,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.195210686377962
BH_A25_F60_M110_W50_X120S40D20,60,110,0.5,120,40,-0.2,0.2897143481161337,-0.5810372490267552,0.49861579201920175,1022.0662460796502,1039,-0.3362283417047198,-0.441136342809604,-0.27586082875071827,-0.5645312519475085,0.9089453559149434,-0.14723087963306436,-0.317393560409595,-0.5564639514287775,280.44597359704164,-0.5810372490267552,0.4131236096899211,-0.5810372490267552,0.7463514302393461,0.7379795115448484,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.38216727354143,0.720681375705637,2023-01-25,2023-02-28,1.0,1.0,0,1.1946467903618156
BH_A25_F70_M110_W50_X110S40D20,70,110,0.5,110,40,-0.2,0.2992504478607352,-0.60837200401117,0.4918872760214009,1249.1615546213372,893,-0.15839315997741377,-0.38383629427202914,-0.2414980027531296,-0.5672064523703482,0.7774460477495018,-0.14723087963306447,-0.32534495120083984,-0.5616305133708395,258.0057251916421,-0.60837200401117,0.4059427143264438,-0.60837200401117,0.7441622883829538,0.7369422497425093,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634109,0.6872010629537223,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.1939631945133131
BH_A25_F80_M110_W50_X120S50D20,80,110,0.5,120,50,-0.2,0.3013016016715231,-0.5997497569311999,0.5023788641669875,1304.001754635695,1002,-0.3234331559169279,-0.46737328374455156,-0.2041181301468883,-0.5643134086518344,1.1738193613605614,-0.14723087963306436,-0.3173140290447365,-0.5564122744663861,319.5350995412968,-0.5997497569311999,0.42443669701294207,-0.5997497569311999,0.7451838879159369,0.7391139862254438,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7070869924361975,0.6547769105707971,2023-02-03,2023-02-28,1.0,1.0,0,1.1938656029832466
BH_A25_F70_M110_W50_X100S50D22,70,110,0.5,100,50,-0.22,0.29933211222697564,-0.6152967538017021,0.4864841401770899,1251.301836335316,851,-0.16577187628157064,-0.38923845709352267,-0.26071227722251855,-0.5781699225298476,0.7774460477495015,-0.14723087963306436,-0.407937834969184,-0.6152967538017021,267.547120995464,-0.6152967538017021,0.40906466738461633,-0.6152967538017021,0.7517513134851138,0.7444464966273148,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634107,0.6872010629537221,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.193717129128683
BH_A25_F60_M110_W35_X110S40D22,60,110,0.35,110,40,-0.22,0.2929834160126059,-0.6142330229981938,0.4769906615936985,1095.0241674133574,1035,-0.3077921751262247,-0.4172305168686252,-0.27386905448272236,-0.5643134086518345,0.9032933212481506,-0.14723087963306436,-0.40630074256417115,-0.6142330229981938,287.35600110549734,-0.6142330229981938,0.41522672917642356,-0.6142330229981938,0.7521891418563923,0.7407304414378137,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0,1.1936682413993687
